Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.apache.fory:fory-core,0.11.2,0.12.0,org.apache.fory.BaseFory,ensureSerializersCompiled,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.fory:fory-core,MINOR,C:\Users\tyin363\Documents\repos\aizuda__snail-job\snail-job-common\snail-job-common-core\src\main\java\com\aizuda\snailjob\common\core\util\ForyUtil.java,112,org.apache.fory.BaseFory.deserialize(byte[]),MethodCallExpr
