Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.apache.iotdb:iotdb-session,0.13.3,0.13.4,org.apache.iotdb.session.util.Version,values,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.iotdb:iotdb-session,PATCH,C:\Users\tyin363\Documents\repos\apache__hertzbeat\hertzbeat-warehouse\src\main\java\org\apache\hertzbeat\warehouse\store\history\tsdb\tdengine\TdEngineDataStorage.java,464,values,NameExpr
org.apache.iotdb:iotdb-session,0.13.3,0.13.4,org.apache.iotdb.session.pool.SessionDataSetWrapper,SessionDataSetWrapper,CONSTRUCTOR_CHANGE,CONSTRUCTOR_REMOVED,false,false,false,1,org.apache.iotdb:iotdb-session,PATCH,C:\Users\tyin363\Documents\repos\apache__hertzbeat\hertzbeat-warehouse\src\main\java\org\apache\hertzbeat\warehouse\store\history\tsdb\iotdb\IotDbDataStorage.java,413,org.apache.iotdb.session.pool.SessionDataSetWrapper,NameExpr
org.apache.iotdb:iotdb-session,0.13.3,0.13.4,org.apache.iotdb.session.pool.SessionPool,getSystemStatus,METHOD_CHANGE,METHOD_RETURN_TYPE_CHANGED,false,false,false,1,org.apache.iotdb:iotdb-session,PATCH,C:\Users\tyin363\Documents\repos\apache__hertzbeat\hertzbeat-warehouse\src\main\java\org\apache\hertzbeat\warehouse\store\history\tsdb\iotdb\IotDbDataStorage.java,460,org.apache.iotdb.session.pool.SessionPool,FieldAccessExpr
