Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
ch.qos.logback:logback-core,1.2.13,1.3.0,ch.qos.logback.core.joran.action.NestedBasicPropertyIA,body,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,ch.qos.logback:logback-classic,MINOR,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-spi2dav\src\main\java\org\apache\jackrabbit\spi2dav\RepositoryServiceImpl.java,3196,body,NameExpr
ch.qos.logback:logback-classic,1.2.13,1.3.0,ch.qos.logback.classic.db.names.TableName,values,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,ch.qos.logback:logback-classic,MINOR,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-spi2dav\src\main\java\org\apache\jackrabbit\spi2davex\RepositoryServiceImpl.java,943,values,NameExpr
ch.qos.logback:logback-core,1.2.13,1.3.0,ch.qos.logback.core.joran.action.ActionUtil,setProperties,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,ch.qos.logback:logback-classic,MINOR,C:\Users\tyin363\Documents\repos\apache__jackrabbit\jackrabbit-spi2dav\src\main\java\org\apache\jackrabbit\spi2dav\RepositoryServiceImpl.java,3379,setProperties,NameExpr
