project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
apache__commons-vfs,commons-vfs2,commons-codec:commons-codec,1.18.0,1.17.1,2,2,compile,compile,version_managed
apache__commons-vfs,commons-vfs2-examples,commons-logging:commons-logging,1.3.5,1.0.4,2,2,runtime,runtime,version_managed
apache__commons-vfs,commons-vfs2-examples,commons-codec:commons-codec,1.18.0,1.2,2,2,runtime,runtime,version_managed
apache__commons-vfs,commons-vfs2-examples,org.slf4j:slf4j-api,2.0.17,1.7.36,2,2,runtime,runtime,version_managed
apache__commons-vfs,commons-vfs2-hdfs,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,2,2,compile,compile,version_managed
apache__commons-vfs,commons-vfs2-hdfs,org.apache.httpcomponents:httpcore,4.4.13,4.4.16,2,3,compile,compile,omitted_conflict
apache__commons-vfs,commons-vfs2-hdfs,commons-logging:commons-logging,1.3.5,1.2,3,3,compile,compile,version_managed
apache__commons-vfs,commons-vfs2-hdfs,org.slf4j:slf4j-api,2.0.17,2.0.16,2,2,test,test,version_managed
apache__commons-vfs,commons-vfs2-hdfs,commons-codec:commons-codec,1.18.0,1.15,2,2,compile,compile,version_managed
apache__commons-vfs,commons-vfs2-hdfs,commons-io:commons-io,2.19.0,2.16.1,2,2,test,test,version_managed
apache__commons-vfs,commons-vfs2-hdfs,commons-net:commons-net,3.11.1,3.9.0,2,2,test,test,version_managed
apache__commons-vfs,commons-vfs2-hdfs,org.apache.commons:commons-lang3,3.17.0,3.12.0,2,2,test,test,version_managed
apache__commons-vfs,commons-vfs2-hdfs,org.apache.commons:commons-compress,1.27.1,1.26.1,2,2,test,test,version_managed
apache__commons-vfs,commons-vfs2-hdfs,org.apache.commons:commons-text,1.10.0,1.11.0,2,3,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-hdfs,ch.qos.reload4j:reload4j,1.2.22,1.2.19,2,3,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-hdfs,com.fasterxml.jackson.core:jackson-core,2.12.7,2.10.2,3,3,compile,test,omitted_conflict
apache__commons-vfs,commons-vfs2-hdfs,com.fasterxml.jackson.core:jackson-databind,2.12.7.1,2.10.2,2,3,compile,test,omitted_conflict
apache__commons-vfs,commons-vfs2-hdfs,org.codehaus.woodstox:stax2-api,4.2.1,4.2,2,3,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-jackrabbit1,commons-codec:commons-codec,1.18.0,1.2,2,2,compile,compile,version_managed
apache__commons-vfs,commons-vfs2-jackrabbit2,commons-codec:commons-codec,1.18.0,1.11,2,2,compile,compile,version_managed
apache__commons-vfs,commons-vfs2-jackrabbit2,org.apache.commons:commons-collections4,4.5.0,4.4,2,2,test,test,version_managed
apache__commons-vfs,commons-vfs2-jackrabbit2,org.apache.jackrabbit:oak-jackrabbit-api,1.48.0,1.22.19,3,4,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-jackrabbit2,org.slf4j:jcl-over-slf4j,2.0.17,1.7.36,3,3,test,test,version_managed
apache__commons-vfs,commons-vfs2-jackrabbit2,org.bouncycastle:bcprov-jdk15on,1.70,1.60,4,5,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-jackrabbit2,org.ow2.asm:asm,9.3,9.6,4,4,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-jackrabbit2,org.ow2.asm:asm,9.3,9.6,4,4,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-jackrabbit2,org.ow2.asm:asm,9.3,9.6,4,4,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-jackrabbit2,junit:junit,4.13.2,3.8.1,2,3,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-jackrabbit2,junit:junit,4.13.2,3.8.1,2,3,test,test,omitted_conflict
apache__commons-vfs,commons-vfs2-sandbox,commons-codec:commons-codec,1.18.0,1.2,2,2,compile,compile,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
commons-vfs2,44,,,,,,,,
commons-vfs2-ant,15,,,,,,,,
commons-vfs2-examples,14,,,,,,,,
commons-vfs2-hdfs,132,,,,,,,,
commons-vfs2-jackrabbit1,25,,,,,,,,
commons-vfs2-jackrabbit2,147,,,,,,,,
commons-vfs2-sandbox,21,,,,,,,,
