project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
omnifaces__omnifaces,omnifaces__omnifaces,org.jboss.arquillian.core:arquillian-core-api,1.9.1.Final,1.8.0.Final,2,3,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.jboss.arquillian.core:arquillian-core-api,1.9.1.Final,1.8.0.Final,2,3,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.jboss.arquillian.core:arquillian-core-api,1.9.1.Final,1.8.0.Final,2,3,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.jboss.arquillian.core:arquillian-core-api,1.9.1.Final,1.8.0.Final,2,3,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.jboss.arquillian.core:arquillian-core-api,1.9.1.Final,1.8.0.Final,2,3,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.slf4j:slf4j-api,2.0.13,1.7.36,2,3,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.apache.maven:maven-resolver-provider,3.9.8,3.9.6,2,4,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.apache.maven:maven-model-builder,3.9.8,3.9.6,2,4,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.slf4j:slf4j-api,2.0.13,1.7.36,2,3,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.codehaus.plexus:plexus-utils,3.5.1,3.0.24,2,3,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,jakarta.inject:jakarta.inject-api,2.0.0,2.0.1,2,3,provided,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.eclipse.sisu:org.eclipse.sisu.inject,0.3.5,0.9.0.M3,3,3,test,test,omitted_conflict
omnifaces__omnifaces,omnifaces__omnifaces,org.slf4j:slf4j-api,2.0.13,1.7.36,2,3,test,test,omitted_conflict
