project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
im-common,78,,,,,,,,
login-design-adapter-demo,93,,,,,,,,
login-design-bridge-demo,93,,,,,,,,
login-ordinary-demo,93,,,,,,,,
