project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
niumoo__JavaNotes,springboot-hello,org.slf4j:slf4j-api,2.0.12,2.0.7,5,5,compile,compile,version_managed
niumoo__JavaNotes,springboot-sqlite-jpa,com.fasterxml:classmate,1.6.0,1.5.1,3,3,runtime,runtime,version_managed
niumoo__JavaNotes,springboot-sqlite-jpa,net.bytebuddy:byte-buddy,1.14.12,1.14.11,3,3,runtime,runtime,version_managed
niumoo__JavaNotes,springboot-sqlite-jpa,org.glassfish.jaxb:jaxb-runtime,4.0.4,4.0.2,3,3,runtime,runtime,version_managed
niumoo__JavaNotes,springboot-sqlite-jpa,jakarta.annotation:jakarta.annotation-api,2.1.1,2.0.0,3,3,compile,compile,version_managed
niumoo__JavaNotes,springboot-sqlite-jpa,net.bytebuddy:byte-buddy-agent,1.14.12,1.14.9,3,3,test,test,version_managed
niumoo__JavaNotes,springboot-sqlite-jpa,org.jboss.logging:jboss-logging,3.5.3.Final,3.5.0.Final,2,2,runtime,runtime,version_managed
niumoo__JavaNotes,springboot-sqlite-jpa,org.slf4j:slf4j-api,2.0.12,1.7.36,2,2,compile,compile,version_managed
niumoo__JavaNotes,springboot-weixin-qrcode-login,net.bytebuddy:byte-buddy,1.14.12,1.12.21,3,3,test,test,version_managed
niumoo__JavaNotes,springboot-weixin-qrcode-login,net.bytebuddy:byte-buddy-agent,1.14.12,1.14.9,3,3,test,test,version_managed
niumoo__JavaNotes,springboot-weixin-qrcode-login,com.fasterxml.jackson.core:jackson-core,2.15.4,2.15.2,2,2,compile,compile,version_managed
niumoo__JavaNotes,springboot-weixin-qrcode-login,com.fasterxml.jackson.core:jackson-annotations,2.15.4,2.15.2,2,2,compile,compile,version_managed
niumoo__JavaNotes,springboot-weixin-qrcode-login,com.fasterxml.jackson.core:jackson-databind,2.15.4,2.15.2,2,2,compile,compile,version_managed
niumoo__JavaNotes,springboot-weixin-qrcode-login,org.apache.httpcomponents.core5:httpcore5,5.2.4,5.1.3,2,2,compile,compile,version_managed
niumoo__JavaNotes,springboot-weixin-qrcode-login,org.apache.httpcomponents.core5:httpcore5-h2,5.2.4,5.1.3,2,2,compile,compile,version_managed
niumoo__JavaNotes,springboot-weixin-qrcode-login,org.slf4j:slf4j-api,2.0.12,1.7.25,2,2,compile,compile,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
core-java-20,17,,,,,,,,
core-java-21,17,,,,,,,,
core-java-22,0,,,,,,,,
core-java-8,17,,,,,,,,
core-java-9,17,,,,,,,,
core-java-base,17,,,,,,,,
core-java-collect,17,,,,,,,,
core-java-io,18,,,,,,,,
core-java-os,18,,,,,,,,
core-java-performance,17,,,,,,,,
core-java-performance-code,21,,,,,,,,
core-java-string,17,,,,,,,,
leetcode,9,,,,,,,,
springboot-hello,35,,,,,,,,
springboot-sqlite-jpa,94,,,,,,,,
springboot-weixin-qrcode-login,83,,,,,,,,
tool-java-apache-common,9,,,,,,,,
tool-java-apache-httpclient,15,,,,,,,,
tool-java-hotcode,9,,,,,,,,
tool-java-jackson,21,,,,,,,,
tool-java-jcommander,10,,,,,,,,
tool-java-junit5-jupiter-starter,17,,,,,,,,
tool-java-object-pool,18,,,,,,,,
tool-java-protobuf,17,,,,,,,,
tool-java-rate-limiter,9,,,,,,,,
