project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
dromara__easy-query,sql-solon-plugin,org.slf4j:slf4j-api,2.0.11,1.7.25,2,2,provided,test,omitted_conflict
dromara__easy-query,sql-springboot-starter,org.slf4j:slf4j-api,1.7.30,1.7.25,3,3,compile,compile,version_managed
dromara__easy-query,sql-springboot-starter,net.bytebuddy:byte-buddy,1.10.13,1.10.5,3,3,provided,provided,version_managed
dromara__easy-query,sql-springboot-starter,net.bytebuddy:byte-buddy-agent,1.10.13,1.10.5,3,3,provided,provided,version_managed
dromara__easy-query,sql-test,org.slf4j:slf4j-api,2.0.13,1.7.25,2,2,compile,compile,omitted_conflict
dromara__easy-query,sql-test,org.checkerframework:checker-qual,3.19.0,3.12.0,2,2,compile,compile,omitted_conflict
dromara__easy-query,sql-test,com.google.errorprone:error_prone_annotations,2.10.0,2.7.1,2,2,compile,compile,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
sql-core,2,,,,,,,,
sql-clickhouse,3,,,,,,,,
sql-dameng,3,,,,,,,,
sql-db2,3,,,,,,,,
sql-gauss-db,3,,,,,,,,
sql-h2,3,,,,,,,,
sql-kingbase-es,3,,,,,,,,
sql-mssql,3,,,,,,,,
sql-mysql,3,,,,,,,,
sql-oracle,3,,,,,,,,
sql-pgsql,3,,,,,,,,
sql-sqlite,3,,,,,,,,
sql-cache,3,,,,,,,,
sql-solon-plugin,54,,,,,,,,
sql-springboot-starter,70,,,,,,,,
sql-api-proxy,3,,,,,,,,
sql-processor,3,,,,,,,,
sql-test,92,,,,,,,,
