project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,jakarta.inject:jakarta.inject-api,2.0.1,2.0.1.MR,2,3,provided,provided,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,commons-logging:commons-logging,1.2,1.3.5,2,3,compile,compile,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,org.slf4j:slf4j-api,2.0.2,1.7.36,1,3,compile,compile,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,jakarta.annotation:jakarta.annotation-api,3.0.0,2.1.0,2,2,provided,provided,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,jakarta.el:jakarta.el-api,4.0.0,5.0.0,1,2,provided,provided,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,com.fasterxml.jackson.core:jackson-annotations,2.19.0,2.13.4,2,2,compile,compile,version_managed
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,com.fasterxml.jackson.core:jackson-core,2.19.0,2.13.4,2,2,compile,compile,version_managed
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,joda-time:joda-time,2.10.13,2.10.8,1,2,compile,test,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,org.slf4j:slf4j-api,2.0.2,1.7.36,1,2,compile,test,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,org.jetbrains:annotations,13.0,17.0.0,2,3,compile,test,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,org.slf4j:slf4j-api,2.0.2,1.7.30,1,3,compile,test,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,org.slf4j:slf4j-api,2.0.2,1.7.25,1,3,compile,test,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,org.slf4j:slf4j-api,2.0.2,1.7.36,1,2,compile,test,omitted_conflict
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,org.slf4j:slf4j-api,2.0.2,2.0.15,1,2,compile,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
spring-projects__spring-data-couchbase,99,,,,,,,,
