project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
rayokota__kareldb,kareldb-core,org.objenesis:objenesis,3.3,3.4,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.fasterxml.jackson.core:jackson-core,2.18.2,2.14.2,2,2,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.fasterxml.jackson.core:jackson-core,2.18.2,2.15.4,2,2,compile,runtime,omitted_conflict
rayokota__kareldb,kareldb-core,com.fasterxml.jackson.core:jackson-core,2.18.2,2.15.4,2,2,compile,runtime,omitted_conflict
rayokota__kareldb,kareldb-core,org.ow2.asm:asm,9.2,9.3,4,5,compile,runtime,omitted_conflict
rayokota__kareldb,kareldb-core,org.apache.commons:commons-pool2,2.4.2,2.12.0,2,3,compile,runtime,omitted_conflict
rayokota__kareldb,kareldb-core,commons-logging:commons-logging,1.1.3,1.2,3,3,compile,runtime,omitted_conflict
rayokota__kareldb,kareldb-core,com.fasterxml.jackson.core:jackson-core,2.18.2,2.15.4,2,2,compile,runtime,omitted_conflict
rayokota__kareldb,kareldb-core,com.google.protobuf:protobuf-java,3.25.5,2.5.0,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,org.yaml:snakeyaml,2.1,1.11,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-logging:commons-logging,1.1.3,1.2,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,org.apache.zookeeper:zookeeper,3.8.4,3.4.8,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-codec:commons-codec,1.16.0,1.9,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-io:commons-io,2.15.0,2.4,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-lang:commons-lang,2.4,2.6,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-logging:commons-logging,1.1.3,1.2,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.google.protobuf:protobuf-java,3.25.5,2.5.0,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,org.apache.zookeeper:zookeeper,3.8.4,3.4.6,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-logging:commons-logging,1.1.3,1.2,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-codec:commons-codec,1.16.0,1.9,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-lang:commons-lang,2.4,2.6,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-io:commons-io,2.15.0,2.4,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.google.protobuf:protobuf-java,3.25.5,2.5.0,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.google.protobuf:protobuf-java,3.25.5,2.5.0,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-logging:commons-logging,1.1.3,1.2,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-codec:commons-codec,1.16.0,1.4,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-logging:commons-logging,1.1.3,1.1.1,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-codec:commons-codec,1.16.0,1.6,2,5,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-cli:commons-cli,1.4,1.2,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,org.apache.commons:commons-math3,3.6.1,3.1.1,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-codec:commons-codec,1.16.0,1.4,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-io:commons-io,2.15.0,2.4,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-collections:commons-collections,3.2.2,3.2.1,3,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-lang:commons-lang,2.4,2.6,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-configuration:commons-configuration,1.10,1.6,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.google.protobuf:protobuf-java,3.25.5,2.5.0,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,org.apache.zookeeper:zookeeper,3.8.4,3.4.6,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,org.apache.commons:commons-compress,1.22,1.4.1,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-logging:commons-logging,1.1.3,1.0.4,3,5,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-codec:commons-codec,1.16.0,1.2,2,5,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-logging:commons-logging,1.1.3,1.0.3,3,5,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.google.protobuf:protobuf-java,3.25.5,2.5.0,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,org.apache.commons:commons-compress,1.22,1.4.1,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-lang:commons-lang,2.4,2.6,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-codec:commons-codec,1.16.0,1.4,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-cli:commons-cli,1.4,1.2,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.google.protobuf:protobuf-java,3.25.5,2.5.0,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-io:commons-io,2.15.0,2.4,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-lang:commons-lang,2.4,2.6,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.google.protobuf:protobuf-java,3.25.5,2.5.0,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-codec:commons-codec,1.16.0,1.9,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.google.protobuf:protobuf-java,3.25.5,2.5.0,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-cli:commons-cli,1.4,1.2,2,4,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-io:commons-io,2.15.0,2.4,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-lang:commons-lang,2.4,2.6,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,commons-logging:commons-logging,1.1.3,1.2,3,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,org.apache.zookeeper:zookeeper,3.8.4,3.4.6,2,3,compile,compile,omitted_conflict
rayokota__kareldb,kareldb-core,com.lmax:disruptor,3.2.0,3.3.0,2,4,compile,compile,omitted_conflict
