project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,jakarta.validation:jakarta.validation-api,3.1.1,3.1.0,4,4,compile,compile,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.springframework:spring-messaging,7.0.0-SNAPSHOT,6.2.8,2,2,compile,compile,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.springframework.retry:spring-retry,2.0.10,2.0.12,2,2,compile,compile,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.springframework:spring-tx,7.0.0-SNAPSHOT,6.2.7,3,3,compile,compile,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,io.projectreactor:reactor-core,3.7.7,3.7.6,3,3,compile,compile,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,com.google.code.gson:gson,2.13.1,2.8.2,2,2,runtime,runtime,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.apache.httpcomponents:httpcore,4.4.16,4.4.9,2,2,runtime,runtime,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.apache.httpcomponents:httpclient,4.5.14,4.5.5,2,2,runtime,runtime,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,commons-logging:commons-logging,1.3.5,1.2,3,3,compile,compile,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,commons-codec:commons-codec,1.18.0,1.11,3,3,runtime,runtime,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,com.fasterxml.jackson.core:jackson-databind,2.19.0,2.13.5,2,2,compile,compile,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.hibernate.validator:hibernate-validator-annotation-processor,9.0.0.CR1,6.2.5.Final,2,2,test,test,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.apache.maven:maven-resolver-provider,3.9.10,3.6.2,2,3,test,test,omitted_conflict
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.apache.maven.resolver:maven-resolver-connector-basic,1.9.23,1.4.1,2,3,test,test,omitted_conflict
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.apache.maven.resolver:maven-resolver-transport-http,1.9.23,1.4.1,2,3,test,test,omitted_conflict
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.apache.maven.resolver:maven-resolver-impl,1.9.23,1.4.1,2,3,test,test,omitted_conflict
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.slf4j:slf4j-api,2.0.17,1.7.36,3,3,compile,compile,version_managed
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.codehaus.plexus:plexus-utils,3.6.0,3.2.1,3,4,test,test,omitted_conflict
spring-cloud__spring-cloud-consul,spring-cloud-consul-binder,org.apache.maven:maven-model,3.9.10,3.6.2,3,4,test,test,omitted_conflict
