project,submodule,total_unique_dependencies,omitted_conflict_count,omitted_conflict_percentage,version_managed_count,version_managed_percentage
AxonFramework__AxonFramework,spring-boot3-dummy,31,0,0.0,4,12.9
AxonFramework__AxonFramework,test,42,1,2.38,4,9.52
AxonFramework__AxonFramework,tracing-opentelemetry,25,0,0.0,2,8.0
baidu__starlight,demo-api,2,0,0.0,0,0.0
baidu__starlight,demo-consumer,8,0,0.0,0,0.0
baidu__starlight,demo-provider,8,0,0.0,0,0.0
baidu__starlight,spring-cloud-starter-baidu-starlight,123,3,2.44,10,8.13
baidu__starlight,starlight-api,9,3,33.33,0,0.0
baidu__starlight,starlight-core,17,3,17.65,0,0.0
baidu__starlight,starlight-protocol-brpc,17,3,17.65,0,0.0
baidu__starlight,starlight-protocol-http,17,3,17.65,0,0.0
baidu__starlight,starlight-protocol-stargate,17,3,17.65,0,0.0
baidu__starlight,starlight-serialization,16,2,12.5,0,0.0
baidu__starlight,starlight-transport,19,3,15.79,0,0.0
baomidou__mybatis-plus-samples,mybatis-plus-sample-active-record,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-assembly,82,0,0.0,4,4.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-association,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-auto-fill-metainfo,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-crud,69,0,0.0,4,5.8
baomidou__mybatis-plus-samples,mybatis-plus-sample-ddl-mysql,69,0,0.0,4,5.8
baomidou__mybatis-plus-samples,mybatis-plus-sample-deluxe,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-dynamic-tablename,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-enum,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-execution-analysis,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-id-generator,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-id-string,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-jsonb,83,0,0.0,5,6.02
baomidou__mybatis-plus-samples,mybatis-plus-sample-logic-delete,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-mysql,70,0,0.0,4,5.71
baomidou__mybatis-plus-samples,mybatis-plus-sample-no-spring,61,0,0.0,3,4.92
baomidou__mybatis-plus-samples,mybatis-plus-sample-optimistic-locker,72,0,0.0,4,5.56
baomidou__mybatis-plus-samples,mybatis-plus-sample-pagehelper,69,0,0.0,4,5.8
baomidou__mybatis-plus-samples,mybatis-plus-sample-pagination,69,0,0.0,4,5.8
baomidou__mybatis-plus-samples,mybatis-plus-sample-performance-analysis,69,0,0.0,4,5.8
baomidou__mybatis-plus-samples,mybatis-plus-sample-quickstart,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-quickstart-springmvc,67,0,0.0,4,5.97
baomidou__mybatis-plus-samples,mybatis-plus-sample-resultmap,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-sequence,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-sql-injector,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-tenant,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-sample-typehandler,73,0,0.0,4,5.48
baomidou__mybatis-plus-samples,mybatis-plus-sample-wrapper,68,0,0.0,4,5.88
baomidou__mybatis-plus-samples,mybatis-plus-startup-analysis,85,0,0.0,5,5.88
beehive-lab__TornadoVM,tornado-annotation,15,0,0.0,0,0.0
beehive-lab__TornadoVM,tornado-api,13,0,0.0,0,0.0
beehive-lab__TornadoVM,tornado-benchmarks,16,1,6.25,0,0.0
beehive-lab__TornadoVM,drivers-common,14,0,0.0,0,0.0
beehive-lab__TornadoVM,opencl,16,0,0.0,0,0.0
beehive-lab__TornadoVM,ptx,16,0,0.0,0,0.0
beehive-lab__TornadoVM,spirv,19,0,0.0,0,0.0
beehive-lab__TornadoVM,tornado-examples,15,0,0.0,0,0.0
beehive-lab__TornadoVM,tornado-matrices,19,0,0.0,0,0.0
beehive-lab__TornadoVM,tornado-runtime,15,0,0.0,0,0.0
beehive-lab__TornadoVM,tornado-unittests,18,0,0.0,0,0.0
belerweb__pinyin4j,belerweb__pinyin4j,3,0,0.0,0,0.0
bennidi__mbassador,bennidi__mbassador,12,2,16.67,0,0.0
binarywang__WxJava,wx-java-channel-multi-solon-plugin,92,5,5.43,5,5.43
binarywang__WxJava,wx-java-channel-solon-plugin,82,3,3.66,5,6.1
binarywang__WxJava,wx-java-cp-multi-solon-plugin,79,3,3.8,3,3.8
binarywang__WxJava,wx-java-cp-solon-plugin,79,3,3.8,3,3.8
binarywang__WxJava,wx-java-miniapp-multi-solon-plugin,91,5,5.49,4,4.4
binarywang__WxJava,wx-java-miniapp-solon-plugin,91,5,5.49,4,4.4
binarywang__WxJava,wx-java-mp-multi-solon-plugin,88,5,5.68,3,3.41
binarywang__WxJava,wx-java-mp-solon-plugin,66,3,4.55,0,0.0
binarywang__WxJava,wx-java-open-solon-plugin,83,3,3.61,4,4.82
binarywang__WxJava,wx-java-pay-solon-plugin,60,1,1.67,1,1.67
binarywang__WxJava,wx-java-qidian-solon-plugin,67,3,4.48,2,2.99
binarywang__WxJava,wx-java-channel-multi-spring-boot-starter,80,5,6.25,5,6.25
binarywang__WxJava,wx-java-channel-spring-boot-starter,70,3,4.29,5,7.14
binarywang__WxJava,wx-java-cp-multi-spring-boot-starter,67,3,4.48,3,4.48
binarywang__WxJava,wx-java-cp-spring-boot-starter,67,3,4.48,3,4.48
binarywang__WxJava,wx-java-miniapp-multi-spring-boot-starter,79,5,6.33,4,5.06
binarywang__WxJava,wx-java-miniapp-spring-boot-starter,79,5,6.33,4,5.06
binarywang__WxJava,wx-java-mp-multi-spring-boot-starter,76,5,6.58,3,3.95
binarywang__WxJava,wx-java-mp-spring-boot-starter,51,5,9.8,0,0.0
binarywang__WxJava,wx-java-open-spring-boot-starter,71,3,4.23,4,5.63
binarywang__WxJava,wx-java-pay-spring-boot-starter,39,1,2.56,1,2.56
binarywang__WxJava,wx-java-qidian-spring-boot-starter,52,5,9.62,2,3.85
binarywang__WxJava,weixin-graal,2,0,0.0,0,0.0
binarywang__WxJava,weixin-java-channel,91,6,6.59,1,1.1
binarywang__WxJava,weixin-java-common,94,5,5.32,3,3.19
binarywang__WxJava,weixin-java-cp,105,10,9.52,3,2.86
binarywang__WxJava,weixin-java-miniapp,88,6,6.82,3,3.41
binarywang__WxJava,weixin-java-mp,87,5,5.75,3,3.45
binarywang__WxJava,weixin-java-open,97,4,4.12,4,4.12
binarywang__WxJava,weixin-java-pay,45,2,4.44,0,0.0
binarywang__WxJava,weixin-java-qidian,83,5,6.02,3,3.61
blossom-editor__blossom,backend,20,0,0.0,1,5.0
blossom-editor__blossom,common-base,64,2,3.12,7,10.94
blossom-editor__blossom,common-cache,66,0,0.0,6,9.09
blossom-editor__blossom,common-db,44,3,6.82,7,15.91
blossom-editor__blossom,common-iaas,95,1,1.05,15,15.79
blossom-editor__blossom,expand-sentinel-metric,34,0,0.0,7,20.59
blossom-editor__blossom,expand-sentinel-springmvc,34,0,0.0,7,20.59
blossom-editor__blossom,expand-tracker-core,67,0,0.0,6,8.96
bolo-blog__bolo-solo,bolo-blog__bolo-solo,128,10,7.81,0,0.0
bonigarcia__webdrivermanager,bonigarcia__webdrivermanager,197,26,13.2,0,0.0
bootique__bootique,bootique,27,0,0.0,0,0.0
bootique__bootique,bootique-junit5,15,0,0.0,0,0.0
brettwooldridge__HikariCP,brettwooldridge__HikariCP,92,12,13.04,0,0.0
BroadleafCommerce__BroadleafCommerce,broadleaf-admin-module,172,0,0.0,1,0.58
BroadleafCommerce__BroadleafCommerce,broadleaf-contentmanagement-module,144,0,0.0,1,0.69
BroadleafCommerce__BroadleafCommerce,broadleaf-open-admin-platform,186,0,0.0,1,0.54
BroadleafCommerce__BroadleafCommerce,common,186,0,0.0,1,0.54
BroadleafCommerce__BroadleafCommerce,broadleaf-framework,214,0,0.0,1,0.47
BroadleafCommerce__BroadleafCommerce,broadleaf-framework-web,174,0,0.0,1,0.57
BroadleafCommerce__BroadleafCommerce,broadleaf-profile,131,0,0.0,1,0.76
BroadleafCommerce__BroadleafCommerce,broadleaf-profile-web,136,0,0.0,1,0.74
BroadleafCommerce__BroadleafCommerce,integration,259,1,0.39,1,0.39
bucket4j__bucket4j,common,42,2,4.76,0,0.0
bucket4j__bucket4j,current,33,1,3.03,0,0.0
bucket4j__bucket4j,previous,33,1,3.03,0,0.0
bucket4j__bucket4j,bucket4j-benchmarks,41,1,2.44,0,0.0
bucket4j__bucket4j,bucket4j-caffeine,28,0,0.0,0,0.0
bucket4j__bucket4j,bucket4j-coherence,28,0,0.0,0,0.0
bucket4j__bucket4j,bucket4j-core,25,0,0.0,0,0.0
bucket4j__bucket4j,bucket4j-db2,41,2,4.88,0,0.0
bucket4j__bucket4j,bucket4j-hazelcast,29,3,10.34,0,0.0
bucket4j__bucket4j,bucket4j-hazelcast-4,30,3,10.0,0,0.0
bucket4j__bucket4j,bucket4j-ignite,28,0,0.0,0,0.0
bucket4j__bucket4j,bucket4j-infinispan,200,11,5.5,0,0.0
bucket4j__bucket4j,bucket4j-jcache,52,2,3.85,0,0.0
bucket4j__bucket4j,bucket4j-mariadb,47,3,6.38,0,0.0
bucket4j__bucket4j,bucket4j-mssql,41,2,4.88,0,0.0
bucket4j__bucket4j,bucket4j-mysql,41,2,4.88,0,0.0
bucket4j__bucket4j,bucket4j-oracle,41,2,4.88,0,0.0
bucket4j__bucket4j,bucket4j-postgresql,42,2,4.76,0,0.0
bucket4j__bucket4j,bucket4j-jedis,49,2,4.08,0,0.0
bucket4j__bucket4j,bucket4j-lettuce,45,2,4.44,0,0.0
bucket4j__bucket4j,bucket4j-redis-common,35,2,5.71,0,0.0
bucket4j__bucket4j,bucket4j-redisson,62,9,14.52,0,0.0
bytedeco__javacpp,bytedeco__javacpp,38,4,10.53,0,0.0
bytedeco__javacpp,osgi,8,0,0.0,0,0.0
bytedeco__javacv,bytedeco__javacv,26,1,3.85,0,0.0
caprica__vlcj,caprica__vlcj,4,0,0.0,0,0.0
casbin__jcasbin,casbin__jcasbin,24,0,0.0,0,0.0
casid__jte,jte,13,0,0.0,0,0.0
casid__jte,jte-extension-api,12,0,0.0,0,0.0
casid__jte,jte-extension-api-mocks,13,0,0.0,0,0.0
casid__jte,jte-jsp-converter,37,0,0.0,0,0.0
casid__jte,jte-jsp-converter-jakarta,26,0,0.0,0,0.0
casid__jte,jte-kotlin,20,0,0.0,0,0.0
casid__jte,jte-maven-plugin,46,4,8.7,0,0.0
casid__jte,jte-models,15,0,0.0,0,0.0
casid__jte,jte-native-resources,12,0,0.0,0,0.0
casid__jte,jte-runtime,11,0,0.0,0,0.0
casid__jte,jte-spring-boot-starter-2,37,0,0.0,5,13.51
casid__jte,jte-spring-boot-starter-3,39,0,0.0,6,15.38
casid__jte,jte-watcher,15,0,0.0,0,0.0
casid__jte,jte-benchmark,6,0,0.0,0,0.0
casid__jte,jte-hotreload-test,12,0,0.0,0,0.0
casid__jte,jte-runtime-cp-test,12,0,0.0,0,0.0
casid__jte,jte-runtime-cp-test-models,13,0,0.0,0,0.0
casid__jte,jte-runtime-test,12,0,0.0,0,0.0
casid__jte,jte-runtime-test-kotlin,16,0,0.0,0,0.0
castorini__anserini,castorini__anserini,92,13,14.13,0,0.0
centic9__jgit-cookbook,centic9__jgit-cookbook,26,4,15.38,0,0.0
checkstyle__checkstyle,checkstyle__checkstyle,72,10,13.89,2,2.78
chillzhuang__blade-tool,blade-core-boot,238,0,0.0,26,10.92
chillzhuang__blade-tool,blade-core-cloud,205,0,0.0,26,12.68
chillzhuang__blade-tool,blade-core-launch,97,0,0.0,8,8.25
chillzhuang__blade-tool,blade-core-secure,143,0,0.0,15,10.49
chillzhuang__blade-tool,blade-core-test,98,0,0.0,8,8.16
chillzhuang__blade-tool,blade-core-tool,136,0,0.0,14,10.29
chillzhuang__blade-tool,blade-starter-api-crypto,139,0,0.0,15,10.79
chillzhuang__blade-tool,blade-starter-cache,137,0,0.0,14,10.22
chillzhuang__blade-tool,blade-starter-datascope,156,0,0.0,15,9.62
chillzhuang__blade-tool,blade-starter-develop,145,0,0.0,15,10.34
chillzhuang__blade-tool,blade-starter-loadbalancer,124,0,0.0,23,18.55
chillzhuang__blade-tool,blade-starter-log,212,0,0.0,25,11.79
chillzhuang__blade-tool,blade-starter-mybatis,155,0,0.0,16,10.32
chillzhuang__blade-tool,blade-starter-oss,170,2,1.18,23,13.53
chillzhuang__blade-tool,blade-starter-redis,137,0,0.0,14,10.22
chillzhuang__blade-tool,blade-starter-report,185,3,1.62,25,13.51
chillzhuang__blade-tool,blade-starter-social,146,0,0.0,16,10.96
chillzhuang__blade-tool,blade-starter-swagger,148,0,0.0,15,10.14
chillzhuang__blade-tool,blade-starter-tenant,156,0,0.0,15,9.62
chillzhuang__blade-tool,blade-starter-transaction,260,2,0.77,34,13.08
chinabugotech__hutool,hutool-ai,13,0,0.0,0,0.0
chinabugotech__hutool,hutool-all,29,0,0.0,0,0.0
chinabugotech__hutool,hutool-aop,14,0,0.0,0,0.0
chinabugotech__hutool,hutool-bloomFilter,10,0,0.0,0,0.0
chinabugotech__hutool,hutool-cache,10,0,0.0,0,0.0
chinabugotech__hutool,hutool-captcha,10,0,0.0,0,0.0
chinabugotech__hutool,hutool-core,9,0,0.0,0,0.0
chinabugotech__hutool,hutool-cron,12,0,0.0,0,0.0
chinabugotech__hutool,hutool-crypto,13,0,0.0,0,0.0
chinabugotech__hutool,hutool-db,44,0,0.0,0,0.0
chinabugotech__hutool,hutool-dfa,11,0,0.0,0,0.0
chinabugotech__hutool,hutool-extra,153,14,9.15,0,0.0
chinabugotech__hutool,hutool-http,12,0,0.0,0,0.0
chinabugotech__hutool,hutool-json,10,0,0.0,0,0.0
chinabugotech__hutool,hutool-jwt,19,0,0.0,0,0.0
chinabugotech__hutool,hutool-log,24,1,4.17,0,0.0
chinabugotech__hutool,hutool-poi,77,5,6.49,0,0.0
chinabugotech__hutool,hutool-script,48,3,6.25,0,0.0
chinabugotech__hutool,hutool-setting,12,0,0.0,0,0.0
chinabugotech__hutool,hutool-socket,11,0,0.0,0,0.0
chinabugotech__hutool,hutool-system,15,1,6.67,0,0.0
citerus__dddsample-core,citerus__dddsample-core,175,1,0.57,20,11.43
classgraph__classgraph,classgraph__classgraph,44,1,2.27,0,0.0
Cloudslab__cloudsim,cloudsim,34,0,0.0,0,0.0
Cloudslab__cloudsim,cloudsim-examples,35,0,0.0,0,0.0
CN-GuoZiyang__My-RPC-Framework,rpc-api,4,0,0.0,0,0.0
CN-GuoZiyang__My-RPC-Framework,rpc-common,27,3,11.11,0,0.0
CN-GuoZiyang__My-RPC-Framework,rpc-core,37,4,10.81,0,0.0
CN-GuoZiyang__My-RPC-Framework,test-client,6,0,0.0,0,0.0
CN-GuoZiyang__My-RPC-Framework,test-server,6,0,0.0,0,0.0
code4craft__webmagic,webmagic-core,57,0,0.0,2,3.51
code4craft__webmagic,webmagic-extension,31,0,0.0,1,3.23
code4craft__webmagic,webmagic-samples,38,2,5.26,2,5.26
code4craft__webmagic,webmagic-saxon,27,0,0.0,1,3.7
code4craft__webmagic,webmagic-scripts,51,0,0.0,1,1.96
code4craft__webmagic,webmagic-selenium,62,1,1.61,2,3.23
codecentric__chaos-monkey-spring-boot,chaos-monkey-spring-boot,142,0,0.0,9,6.34
codecentric__chaos-monkey-spring-boot,chaos-monkey-demo-app,111,0,0.0,7,6.31
codecentric__chaos-monkey-spring-boot,chaos-monkey-demo-app-ext-jar,79,0,0.0,3,3.8
codecentric__chaos-monkey-spring-boot,chaos-monkey-demo-app-jdbc,82,0,0.0,3,3.66
codecentric__chaos-monkey-spring-boot,chaos-monkey-demo-app-naked,97,0,0.0,8,8.25
codecentric__chaos-monkey-spring-boot,chaos-monkey-demo-app-unleash-toggles,92,0,0.0,5,5.43
codecentric__chaos-monkey-spring-boot,chaos-monkey-web-reactive-app,98,0,0.0,3,3.06
codecentric__spring-boot-admin,spring-boot-admin-client,99,0,0.0,3,3.03
codecentric__spring-boot-admin,spring-boot-admin-sample-consul,98,1,1.02,7,7.14
codecentric__spring-boot-admin,spring-boot-admin-sample-eureka,109,0,0.0,10,9.17
codecentric__spring-boot-admin,spring-boot-admin-sample-hazelcast,72,0,0.0,4,5.56
codecentric__spring-boot-admin,spring-boot-admin-sample-reactive,59,0,0.0,4,6.78
codecentric__spring-boot-admin,spring-boot-admin-sample-servlet,105,0,0.0,7,6.67
codecentric__spring-boot-admin,spring-boot-admin-sample-servlet-graalvm,7,0,0.0,0,0.0
codecentric__spring-boot-admin,spring-boot-admin-sample-war,43,0,0.0,1,2.33
codecentric__spring-boot-admin,spring-boot-admin-sample-zookeeper,112,0,0.0,7,6.25
codecentric__spring-boot-admin,spring-boot-admin-server,137,0,0.0,6,4.38
codecentric__spring-boot-admin,spring-boot-admin-server-cloud,199,4,2.01,22,11.06
codecentric__spring-boot-admin,spring-boot-admin-server-ui,74,0,0.0,4,5.41
codelibs__fess,codelibs__fess,272,37,13.6,0,0.0
CodePhiliaX__Chat2DB,chat2db-clickhouse,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-db2,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-dm,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-h2,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-hive,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-kingbase,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-mariadb,5,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-mongodb,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-mysql,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-oceanbase,5,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-oracle,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-postgresql,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-presto,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-sqlite,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-sqlserver,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-timeplus,4,0,0.0,0,0.0
CodePhiliaX__Chat2DB,chat2db-server-domain-api,9,0,0.0,1,11.11
CodePhiliaX__Chat2DB,chat2db-server-domain-core,46,0,0.0,5,10.87
CodePhiliaX__Chat2DB,chat2db-server-domain-repository,17,0,0.0,1,5.88
CodePhiliaX__Chat2DB,chat2db-server-start,106,2,1.89,9,8.49
CodePhiliaX__Chat2DB,chat2db-server-tools-base,7,0,0.0,1,14.29
CodePhiliaX__Chat2DB,chat2db-server-tools-common,61,1,1.64,3,4.92
CodePhiliaX__Chat2DB,chat2db-server-admin-api,66,0,0.0,7,10.61
CodePhiliaX__Chat2DB,chat2db-server-common-api,39,0,0.0,2,5.13
CodePhiliaX__Chat2DB,chat2db-server-web-api,131,3,2.29,18,13.74
CodePhiliaX__Chat2DB,chat2db-server-web-start,113,2,1.77,9,7.96
CodePhiliaX__Chat2DB,chat2db-spi,51,1,1.96,8,15.69
commonmark__commonmark-java,commonmark,6,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-ext-autolink,4,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-ext-footnotes,3,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-ext-gfm-strikethrough,3,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-ext-gfm-tables,3,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-ext-heading-anchor,3,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-ext-image-attributes,3,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-ext-ins,3,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-ext-task-list-items,3,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-ext-yaml-front-matter,3,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-integration-test,21,0,0.0,0,0.0
commonmark__commonmark-java,commonmark-test-util,3,0,0.0,0,0.0
confluentinc__examples,ccloud-observability,133,8,6.02,12,9.02
confluentinc__examples,avro,86,4,4.65,13,15.12
confluentinc__examples,java,134,8,5.97,12,8.96
confluentinc__examples,connect-streams-pipeline,89,4,4.49,13,14.61
confluentinc__examples,microservices-orders,292,30,10.27,15,5.14
confluentinc__examples,multi-datacenter,243,17,7.0,19,7.82
continew-org__continew-admin,continew-common,230,4,1.74,39,16.96
continew-org__continew-admin,continew-extension-schedule-server,176,2,1.14,20,11.36
continew-org__continew-admin,continew-module-system,40,0,0.0,8,20.0
continew-org__continew-admin,continew-plugin-generator,4,0,0.0,0,0.0
continew-org__continew-admin,continew-plugin-open,4,0,0.0,0,0.0
continew-org__continew-admin,continew-plugin-schedule,113,1,0.88,16,14.16
continew-org__continew-admin,continew-webapi,112,0,0.0,10,8.93
cowtowncoder__java-uuid-generator,cowtowncoder__java-uuid-generator,5,0,0.0,0,0.0
crate__crate,app,32,2,6.25,0,0.0
crate__crate,benchmarks,7,0,0.0,0,0.0
crate__crate,functions,27,3,11.11,0,0.0
crate__crate,jmx-monitoring,21,2,9.52,0,0.0
crate__crate,lang-js,41,3,7.32,0,0.0
crate__crate,cli,3,0,0.0,0,0.0
crate__crate,dex,13,0,0.0,0,0.0
crate__crate,es-x-content,10,0,0.0,0,0.0
crate__crate,guice,2,0,0.0,0,0.0
crate__crate,pgwire,15,0,0.0,0,0.0
crate__crate,shared,13,0,0.0,0,0.0
crate__crate,sql-parser,15,1,6.67,0,0.0
crate__crate,cr8-copy-s3,37,4,10.81,0,0.0
crate__crate,crate-copy-azure,27,3,11.11,0,0.0
crate__crate,dns-discovery,29,2,6.9,0,0.0
crate__crate,es-analysis-common,27,3,11.11,0,0.0
crate__crate,es-analysis-phonetic,30,3,10.0,0,0.0
crate__crate,es-discovery-ec2,14,2,14.29,0,0.0
crate__crate,es-repository-azure,39,7,17.95,0,0.0
crate__crate,es-repository-s3,40,5,12.5,0,0.0
crate__crate,es-repository-url,23,2,8.7,0,0.0
crate__crate,repository-gcs,67,30,44.78,0,0.0
crate__crate,server,87,8,9.2,0,0.0
crmeb__crmeb_java,crmeb-admin,2,0,0.0,0,0.0
crmeb__crmeb_java,crmeb-common,191,5,2.62,22,11.52
crmeb__crmeb_java,crmeb-front,2,0,0.0,0,0.0
crmeb__crmeb_java,crmeb-service,2,0,0.0,0,0.0
crossoverJie__cim,cim-client,83,0,0.0,4,4.82
crossoverJie__cim,cim-client-sdk,16,0,0.0,2,12.5
crossoverJie__cim,cim-common,61,0,0.0,11,18.03
crossoverJie__cim,cim-forward-route,115,0,0.0,14,12.17
crossoverJie__cim,cim-integration-test,71,0,0.0,8,11.27
crossoverJie__cim,cim-persistence-api,67,0,0.0,12,17.91
crossoverJie__cim,cim-persistence-mysql,61,0,0.0,5,8.2
crossoverJie__cim,cim-persistence-redis,52,0,0.0,4,7.69
crossoverJie__cim,cim-rout-api,37,0,0.0,1,2.7
crossoverJie__cim,cim-server,82,0,0.0,4,4.88
crossoverJie__cim,cim-server-api,37,0,0.0,1,2.7
cryptomator__cryptomator,cryptomator__cryptomator,70,7,10.0,1,1.43
ctongfei__progressbar,ctongfei__progressbar,11,0,0.0,0,0.0
CyrilFeng__Q-calculator,CyrilFeng__Q-calculator,83,0,0.0,0,0.0
dadoonet__fscrawler,beans,5,0,0.0,0,0.0
dadoonet__fscrawler,cli,12,0,0.0,1,8.33
dadoonet__fscrawler,core,38,0,0.0,4,10.53
dadoonet__fscrawler,crawler-abstract,4,0,0.0,0,0.0
dadoonet__fscrawler,crawler-fs,5,0,0.0,0,0.0
dadoonet__fscrawler,crawler-ftp,9,0,0.0,0,0.0
dadoonet__fscrawler,crawler-ssh,10,0,0.0,2,20.0
dadoonet__fscrawler,distribution,3,0,0.0,0,0.0
dadoonet__fscrawler,elasticsearch-client,47,0,0.0,14,29.79
dadoonet__fscrawler,framework,25,0,0.0,4,16.0
dadoonet__fscrawler,integration-tests,28,0,0.0,7,25.0
dadoonet__fscrawler,plugin,2,0,0.0,0,0.0
dadoonet__fscrawler,fs-http-plugin,20,0,0.0,7,35.0
dadoonet__fscrawler,fs-local-plugin,4,0,0.0,0,0.0
dadoonet__fscrawler,fs-s3-plugin,39,0,0.0,11,28.21
dadoonet__fscrawler,welcome-plugin,4,0,0.0,0,0.0
dadoonet__fscrawler,rest,36,0,0.0,5,13.89
dadoonet__fscrawler,settings,14,0,0.0,0,0.0
dadoonet__fscrawler,test-framework,25,0,0.0,8,32.0
dadoonet__fscrawler,tika,133,0,0.0,14,10.53
dataease__dataease,core-backend,207,1,0.48,17,8.21
dataease__dataease,api-base,59,0,0.0,5,8.47
dataease__dataease,api-permissions,67,0,0.0,6,8.96
dataease__dataease,api-sync,59,0,0.0,5,8.47
dataease__dataease,common,119,0,0.0,18,15.13
dataease__dataease,distributed,71,0,0.0,18,25.35
dataease__dataease,extensions-datafilling,56,0,0.0,4,7.14
dataease__dataease,extensions-datasource,87,0,0.0,16,18.39
dataease__dataease,extensions-view,55,0,0.0,4,7.27
datafaker-net__datafaker,datafaker-net__datafaker,41,2,4.88,0,0.0
datageartech__datagear,datagear-analysis,31,0,0.0,2,6.45
datageartech__datagear,datagear-connection,14,0,0.0,1,7.14
datageartech__datagear,datagear-dataexchange,22,0,0.0,1,4.55
datageartech__datagear,datagear-management,26,0,0.0,0,0.0
datageartech__datagear,datagear-meta,10,0,0.0,0,0.0
datageartech__datagear,datagear-persistence,17,0,0.0,0,0.0
datageartech__datagear,datagear-util,14,0,0.0,0,0.0
datageartech__datagear,datagear-web,45,0,0.0,1,2.22
datageartech__datagear,datagear-webapp,54,0,0.0,1,1.85
datastax__jvector,benchmarks-jmh,15,0,0.0,0,0.0
datastax__jvector,jvector-base,5,0,0.0,0,0.0
datastax__jvector,jvector-examples,62,1,1.61,0,0.0
datastax__jvector,jvector-native,18,1,5.56,0,0.0
datastax__jvector,jvector-twenty,18,0,0.0,0,0.0
davidfantasy__mybatis-plus-generator-ui,davidfantasy__mybatis-plus-generator-ui,91,0,0.0,4,4.4
davidmoten__rtree,davidmoten__rtree,21,2,9.52,0,0.0
davidmoten__rxjava-jdbc,davidmoten__rxjava-jdbc,28,4,14.29,0,0.0
deepjavalibrary__djl,examples,59,5,8.47,0,0.0
DependencyTrack__dependency-track,DependencyTrack__dependency-track,335,42,12.54,1,0.3
Devo919__Gewechat,Devo919__Gewechat,4,0,0.0,0,0.0
diyhi__bbs,diyhi__bbs,108,2,1.85,0,0.0
dmulloy2__ProtocolLib,TinyProtocol,14,1,7.14,0,0.0
DozerMapper__dozer,core,58,1,1.72,3,5.17
DozerMapper__dozer,dozer-spring-boot-autoconfigure,39,0,0.0,6,15.38
DozerMapper__dozer,dozer-spring4,31,0,0.0,4,12.9
dromara__dante-cloud,dante-module-common,117,0,0.0,7,5.98
dromara__dante-cloud,dante-module-metadata,368,2,0.54,35,9.51
dromara__dante-cloud,dante-module-social,255,1,0.39,28,10.98
dromara__dante-cloud,dante-module-strategy,183,1,0.55,14,7.65
dromara__dante-cloud,dante-monomer-autoconfigure,266,1,0.38,25,9.4
dromara__dante-cloud,authentication-spring-boot-starter,384,3,0.78,30,7.81
dromara__dante-cloud,facility-spring-boot-starter,186,0,0.0,17,9.14
