project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
apache__commons-dbcp,apache__commons-dbcp,org.slf4j:slf4j-api,2.0.17,1.4.3,2,3,test,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,org.slf4j:slf4j-api,2.0.17,1.5.5,2,3,test,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,org.slf4j:slf4j-api,2.0.17,1.5.5,2,3,test,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,org.slf4j:slf4j-api,2.0.17,1.5.5,2,3,test,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,org.slf4j:slf4j-api,2.0.17,1.5.5,2,3,test,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,org.slf4j:slf4j-api,2.0.17,1.5.5,2,3,test,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,org.slf4j:slf4j-api,2.0.17,1.5.5,2,3,test,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,org.slf4j:slf4j-api,2.0.17,1.5.5,2,3,test,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,org.jboss:jboss-transaction-spi,8.0.0.Final,7.6.1.Final,1,2,test,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,jakarta.transaction:jakarta.transaction-api,1.3.3,2.0.1,1,2,compile,test,omitted_conflict
apache__commons-dbcp,apache__commons-dbcp,jakarta.transaction:jakarta.transaction-api,1.3.3,2.0.0-RC1,1,3,compile,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
apache__commons-dbcp,53,,,,,,,,
