project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
AmosWang0626__think-cola,think-adapter,io.micrometer:micrometer-observation,1.11.0,1.10.7,3,3,compile,compile,version_managed
AmosWang0626__think-cola,think-adapter,org.slf4j:slf4j-api,2.0.7,1.7.36,3,3,compile,compile,version_managed
AmosWang0626__think-cola,think-adapter,jakarta.activation:jakarta.activation-api,2.1.2,2.1.0,3,3,test,test,version_managed
AmosWang0626__think-cola,think-adapter,net.bytebuddy:byte-buddy,1.14.4,1.12.21,3,3,test,test,version_managed
AmosWang0626__think-cola,think-app,org.slf4j:slf4j-api,2.0.7,2.0.4,6,6,compile,compile,version_managed
AmosWang0626__think-cola,think-app,jakarta.validation:jakarta.validation-api,3.0.2,2.0.2,2,2,compile,compile,version_managed
AmosWang0626__think-cola,think-app,org.jboss.logging:jboss-logging,3.5.0.Final,3.3.2.Final,2,2,compile,compile,version_managed
AmosWang0626__think-cola,think-app,com.fasterxml:classmate,1.5.1,1.3.4,2,2,compile,compile,version_managed
AmosWang0626__think-cola,think-domain,org.hamcrest:hamcrest-core,2.2,1.3,2,2,test,test,version_managed
AmosWang0626__think-cola,think-infrastructure,org.slf4j:slf4j-api,2.0.7,1.7.36,3,3,compile,compile,version_managed
AmosWang0626__think-cola,think-infrastructure,jakarta.activation:jakarta.activation-api,2.1.2,2.1.0,3,3,compile,compile,version_managed
AmosWang0626__think-cola,think-infrastructure,net.bytebuddy:byte-buddy,1.14.4,1.12.21,3,3,compile,compile,version_managed
AmosWang0626__think-cola,think-start,org.hamcrest:hamcrest-core,2.2,1.3,2,2,test,test,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
think-adapter,64,,,,,,,,
think-app,30,,,,,,,,
think-client,4,,,,,,,,
think-domain,9,,,,,,,,
think-infrastructure,62,,,,,,,,
think-start,6,,,,,,,,
