project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
bonigarcia__mastering-junit5,junit4-spring-boot,io.micrometer:micrometer-observation,1.15.0,1.14.7,4,4,compile,compile,version_managed
bonigarcia__mastering-junit5,junit4-spring-boot,org.slf4j:slf4j-api,2.0.17,2.0.11,3,3,compile,compile,version_managed
bonigarcia__mastering-junit5,junit4-spring-boot,net.bytebuddy:byte-buddy,1.17.5,1.15.11,3,3,test,test,version_managed
bonigarcia__mastering-junit5,junit4-spring-boot,net.bytebuddy:byte-buddy-agent,1.17.5,1.15.11,3,3,test,test,version_managed
bonigarcia__mastering-junit5,junit4-spring-boot,org.hamcrest:hamcrest-core,3.0,1.3,2,2,test,test,version_managed
bonigarcia__mastering-junit5,junit5-assertions,com.google.errorprone:error_prone_annotations,2.28.0,2.26.1,2,3,test,test,omitted_conflict
bonigarcia__mastering-junit5,junit5-assertions,org.hamcrest:hamcrest-core,3.0,1.3,1,3,test,test,omitted_conflict
bonigarcia__mastering-junit5,junit5-mockito,org.junit.jupiter:junit-jupiter-api,5.13.1,5.11.4,2,2,test,test,omitted_conflict
bonigarcia__mastering-junit5,junit5-spring-boot,io.micrometer:micrometer-observation,1.15.0,1.14.7,4,4,compile,compile,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot,org.slf4j:slf4j-api,2.0.17,2.0.11,3,3,compile,compile,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot,net.bytebuddy:byte-buddy,1.17.5,1.15.11,3,3,test,test,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot,net.bytebuddy:byte-buddy-agent,1.17.5,1.15.11,3,3,test,test,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot-rest,io.micrometer:micrometer-observation,1.15.0,1.14.7,3,3,compile,compile,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot-rest,org.slf4j:slf4j-api,2.0.17,2.0.11,3,3,compile,compile,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot-rest,net.bytebuddy:byte-buddy,1.17.5,1.15.11,3,3,compile,compile,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot-rest,net.bytebuddy:byte-buddy-agent,1.17.5,1.15.11,3,3,compile,compile,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot-web,io.micrometer:micrometer-observation,1.15.0,1.14.7,3,3,compile,compile,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot-web,org.slf4j:slf4j-api,2.0.17,2.0.11,3,3,compile,compile,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot-web,net.bytebuddy:byte-buddy,1.17.5,1.15.11,3,3,test,test,version_managed
bonigarcia__mastering-junit5,junit5-spring-boot-web,net.bytebuddy:byte-buddy-agent,1.17.5,1.15.11,3,3,test,test,version_managed
bonigarcia__mastering-junit5,junit5-wiremock,org.jetbrains.kotlin:kotlin-stdlib-jdk8,1.8.21,1.9.10,3,5,compile,compile,omitted_conflict
bonigarcia__mastering-junit5,junit5-wiremock,org.jetbrains.kotlin:kotlin-stdlib,2.1.21,1.8.21,2,4,compile,compile,omitted_conflict
bonigarcia__mastering-junit5,junit5-wiremock,org.jetbrains.kotlin:kotlin-stdlib,2.1.21,1.8.21,2,4,compile,compile,omitted_conflict
bonigarcia__mastering-junit5,junit5-wiremock,org.slf4j:slf4j-api,2.0.17,1.7.12,1,2,compile,test,omitted_conflict
bonigarcia__mastering-junit5,junit5-wiremock,org.slf4j:slf4j-api,2.0.17,1.7.25,1,3,compile,test,omitted_conflict
bonigarcia__mastering-junit5,junit5-wiremock,org.apache.commons:commons-lang3,3.7,3.1,2,3,test,test,omitted_conflict
bonigarcia__mastering-junit5,junit5-wiremock,org.slf4j:slf4j-api,2.0.17,1.6.4,1,3,compile,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
junit4-cucumber,21,,,,,,,,
junit4-mockito,10,,,,,,,,
junit4-spring,15,,,,,,,,
junit4-spring-boot,53,,,,,,,,
junit5-assertions,28,,,,,,,,
junit5-basic-tests,12,,,,,,,,
junit5-console-launcher,9,,,,,,,,
junit5-cucumber,34,,,,,,,,
junit5-disabled-tests,12,,,,,,,,
junit5-engine-spi,5,,,,,,,,
junit5-extension-model-automatic,12,,,,,,,,
junit5-meta-annotations,12,,,,,,,,
junit5-mockito,17,,,,,,,,
junit5-spring,21,,,,,,,,
junit5-spring-boot,51,,,,,,,,
junit5-spring-boot-rest,65,,,,,,,,
junit5-spring-boot-web,64,,,,,,,,
junit5-test-interfaces,12,,,,,,,,
junit5-wiremock,64,,,,,,,,
