Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Is_Used_In_Client
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.jdbc.ContextSqlValidator,org.apache.calcite.jdbc.ContextSqlValidator,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.prepare.CalciteSqlValidator,org.apache.calcite.prepare.CalciteSqlValidator,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.rel.RelShuttle,visit,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.rel.RelShuttle,visit,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.rel.rules.JoinDeriveIsNotNullFilterRule$Config,DEFAULT,FIELD_CHANGE,FIELD_TYPE_CHANGED,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.runtime.CalciteResource,columnIsCyclic,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE; ANNOTATION_ADDED,true,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.runtime.CalciteResource,illegalRowIndex,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE; ANNOTATION_ADDED,true,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.runtime.CalciteResource,illegalRowIndexValue,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE; ANNOTATION_ADDED,true,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.runtime.CalciteResource,unknownRowField,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE; ANNOTATION_ADDED,true,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.advise.SqlAdvisorValidator,org.apache.calcite.sql.advise.SqlAdvisorValidator,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.dialect.DorisSqlDialect,DEFAULT,FIELD_CHANGE,FIELD_STATIC_AND_OVERRIDES_STATIC,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.dialect.TrinoSqlDialect,DEFAULT_CONTEXT,FIELD_CHANGE,FIELD_STATIC_AND_OVERRIDES_STATIC,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.dialect.TrinoSqlDialect,DEFAULT,FIELD_CHANGE,FIELD_STATIC_AND_OVERRIDES_STATIC,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.type.OperandTypes,STRING_NUMERIC_OPTIONAL_STRING,FIELD_CHANGE,FIELD_TYPE_CHANGED,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.type.OperandTypes,STRING_OPTIONAL_STRING_OPTIONAL_STRING,FIELD_CHANGE,FIELD_TYPE_CHANGED,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.type.OperandTypes,STRING_STRING_OPTIONAL_STRING,FIELD_CHANGE,FIELD_TYPE_CHANGED,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.type.OperandTypes,STRING_OPTIONAL_STRING,FIELD_CHANGE,FIELD_TYPE_CHANGED,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.validate.implicit.AbstractTypeCoercion,org.apache.calcite.sql.validate.implicit.AbstractTypeCoercion,CLASS_CHANGE,METHOD_ABSTRACT_ADDED_IN_IMPLEMENTED_INTERFACE,true,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.validate.implicit.TypeCoercion,caseOrEquivalentCoercion,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.validate.SqlConformance,isSelectAlias,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.calcite:calcite-core,MINOR,false
org.apache.calcite:calcite-core,1.39.0,1.40.0,org.apache.calcite.sql.validate.SqlValidatorImpl,expandSelectExpr,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.calcite:calcite-core,MINOR,false
