Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Is_Used_In_Client
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.client.session.ClientSessionImpl,org.apache.sshd.client.session.ClientSessionImpl,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.ClientSession,startDynamicPortForwarding,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.ClientSession,stopDynamicPortForwarding,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.ClientSession,switchToNoneCipher,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.scp.ScpHelper,receive,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.scp.ScpHelper,receiveDir,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.scp.ScpHelper,receiveFile,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.scp.ScpHelper,send,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.scp.ScpHelper,sendDir,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.scp.ScpHelper,sendFile,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.Session,getAuthTimeout,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.Session,getIdleTimeout,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.Session,getNegotiatedKexParameter,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.Session,getTimeoutStatus,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.Session,resetIdleTimeout,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.Session,writePacket,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.session.AbstractSession,doReadIdentification,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.session.AbstractSessionFactory,AbstractSessionFactory,CONSTRUCTOR_CHANGE,CONSTRUCTOR_LESS_ACCESSIBLE,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.TcpipForwarder,startDynamicPortForwarding,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.TcpipForwarder,stopDynamicPortForwarding,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.common.util.IoUtils,getFreePort,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.server.ServerFactoryManager,AUTH_TIMEOUT,FIELD_CHANGE,FIELD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.server.ServerFactoryManager,IDLE_TIMEOUT,FIELD_CHANGE,FIELD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.server.session.ServerSession,org.apache.sshd.server.session.ServerSession,CLASS_CHANGE,METHOD_REMOVED_IN_SUPERCLASS,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.server.session.ServerSessionTimeoutListener,org.apache.sshd.server.session.ServerSessionTimeoutListener,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.server.session.ServerSessionTimeoutListener,run,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.server.session.ServerSessionTimeoutListener,ServerSessionTimeoutListener,CONSTRUCTOR_CHANGE,CONSTRUCTOR_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.SshServer,createSessionTimeoutListener,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
org.apache.sshd:sshd-core,0.13.0,0.14.0,org.apache.sshd.SshServer,stopSessionTimeoutListener,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.apache.sshd:sshd-core,MINOR,false
