Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Is_Used_In_Client
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.AbstractIterator$WhenMappings,kotlin.collections.AbstractIterator$WhenMappings,CLASS_CHANGE,CLASS_REMOVED; ANNOTATION_REMOVED,false,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.AbstractIterator$WhenMappings,$EnumSwitchMapping$0,FIELD_CHANGE,FIELD_REMOVED,false,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.AbstractMap,access$toString,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.ArrayDeque$Companion,newCapacity$kotlin_stdlib,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.builders.ListBuilder,access$getArray$p,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.builders.ListBuilder,access$getOffset$p,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.builders.ListBuilder$BuilderSubList,kotlin.collections.builders.ListBuilder$BuilderSubList,CLASS_CHANGE,INTERFACE_ADDED; METHOD_ABSTRACT_ADDED_IN_IMPLEMENTED_INTERFACE; ANNOTATION_ADDED,true,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.builders.ListBuilderKt,access$subarrayContentToString,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.builders.MapBuilder,access$removeKeyAt,METHOD_CHANGE,METHOD_REMOVED,false,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
org.jetbrains.kotlin:kotlin-stdlib,1.8.21,2.2.0,kotlin.collections.builders.MapBuilder,removeKey$kotlin_stdlib,METHOD_CHANGE,METHOD_RETURN_TYPE_CHANGED,false,false,true,2,io.opentelemetry.instrumentation:opentelemetry-spring-boot-starter,PATCH,false
