Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Is_Used_In_Client
com.tngtech.archunit:archunit,1.3.2,1.4.1,com.tngtech.archunit.core.domain.Java14DomainPlugin,com.tngtech.archunit.core.domain.Java14DomainPlugin,CLASS_CHANGE,CLASS_NO_LONGER_PUBLIC; CLASS_LESS_ACCESSIBLE,false,false,false,1,com.tngtech.archunit:archunit,MINOR,false
com.tngtech.archunit:archunit,1.3.2,1.4.1,com.tngtech.archunit.core.domain.Java14DomainPlugin,plugInAnnotationPropertiesFormatter,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.tngtech.archunit:archunit,MINOR,false
com.tngtech.archunit:archunit,1.3.2,1.4.1,com.tngtech.archunit.core.domain.Java14DomainPlugin,Java14DomainPlugin,CONSTRUCTOR_CHANGE,CONSTRUCTOR_LESS_ACCESSIBLE,false,false,false,1,com.tngtech.archunit:archunit,MINOR,false
com.tngtech.archunit:archunit,1.3.2,1.4.1,com.tngtech.archunit.core.domain.Java9DomainPlugin,com.tngtech.archunit.core.domain.Java9DomainPlugin,CLASS_CHANGE,CLASS_NO_LONGER_PUBLIC; CLASS_LESS_ACCESSIBLE,false,false,false,1,com.tngtech.archunit:archunit,MINOR,false
com.tngtech.archunit:archunit,1.3.2,1.4.1,com.tngtech.archunit.core.domain.Java9DomainPlugin,plugInAnnotationPropertiesFormatter,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.tngtech.archunit:archunit,MINOR,false
com.tngtech.archunit:archunit,1.3.2,1.4.1,com.tngtech.archunit.core.domain.Java9DomainPlugin,Java9DomainPlugin,CONSTRUCTOR_CHANGE,CONSTRUCTOR_LESS_ACCESSIBLE,false,false,false,1,com.tngtech.archunit:archunit,MINOR,false
