project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
RIPE-NCC__whois,whois-api,org.slf4j:slf4j-api,2.0.17,2.0.13,2,2,compile,compile,version_managed
RIPE-NCC__whois,whois-api,jakarta.activation:jakarta.activation-api,2.1.0,2.1.3,2,2,compile,compile,omitted_conflict
RIPE-NCC__whois,whois-api,jakarta.activation:jakarta.activation-api,2.1.0,2.1.3,2,2,compile,compile,omitted_conflict
RIPE-NCC__whois,whois-api,jakarta.activation:jakarta.activation-api,2.1.0,2.1.3,2,4,compile,runtime,omitted_conflict
RIPE-NCC__whois,whois-api,commons-codec:commons-codec,1.18.0,1.3,2,2,test,test,version_managed
RIPE-NCC__whois,whois-api,commons-io:commons-io,2.19.0,1.4,2,2,test,test,version_managed
RIPE-NCC__whois,whois-api,org.apache.commons:commons-compress,1.27.1,1.21,3,3,test,test,version_managed
RIPE-NCC__whois,whois-api,org.hamcrest:hamcrest-core,2.2,1.3,2,4,test,test,omitted_conflict
RIPE-NCC__whois,whois-api,org.hamcrest:hamcrest,3.0,2.2,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-api,net.minidev:json-smart,2.5.0,2.5.2,2,2,compile,compile,omitted_conflict
RIPE-NCC__whois,whois-api,org.aspectj:aspectjweaver,1.9.24,1.9.22.1,2,2,compile,compile,version_managed
RIPE-NCC__whois,whois-api,org.apache.groovy:groovy,4.0.26,4.0.4,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-api,org.junit.platform:junit-platform-engine,1.12.2,1.9.0,2,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-api,org.hamcrest:hamcrest,3.0,2.2,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-api,org.apache.groovy:groovy,4.0.26,4.0.4,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-api,org.junit.jupiter:junit-jupiter-api,5.12.2,5.11.4,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-api,org.hamcrest:hamcrest,3.0,2.1,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-client,jakarta.activation:jakarta.activation-api,2.1.3,2.1.0,2,3,compile,compile,omitted_conflict
RIPE-NCC__whois,whois-client,org.apache.groovy:groovy,4.0.26,4.0.4,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-client,org.junit.platform:junit-platform-engine,1.12.2,1.9.0,2,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-client,org.hamcrest:hamcrest,3.0,2.2,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-client,org.apache.groovy:groovy,4.0.26,4.0.4,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-client,org.junit.jupiter:junit-jupiter-api,5.12.2,5.11.4,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-client,org.hamcrest:hamcrest,3.0,2.1,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-client,org.slf4j:slf4j-api,2.0.17,2.0.16,2,2,test,test,version_managed
RIPE-NCC__whois,whois-commons,org.apache.logging.log4j:log4j-api,2.24.3,2.17.1,2,2,compile,compile,omitted_conflict
RIPE-NCC__whois,whois-commons,com.fasterxml.jackson.core:jackson-core,2.18.3,2.10.4,3,3,compile,compile,version_managed
RIPE-NCC__whois,whois-commons,net.sf.jopt-simple:jopt-simple,5.0.4,5.0.2,3,3,compile,compile,version_managed
RIPE-NCC__whois,whois-commons,org.apache.groovy:groovy,4.0.26,4.0.4,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-commons,org.junit.platform:junit-platform-engine,1.12.2,1.9.0,2,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-commons,org.hamcrest:hamcrest,3.0,2.2,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-commons,org.apache.groovy:groovy,4.0.26,4.0.4,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-commons,org.junit.jupiter:junit-jupiter-api,5.12.2,5.11.4,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-commons,org.hamcrest:hamcrest,3.0,2.1,1,2,test,test,omitted_conflict
RIPE-NCC__whois,whois-db,jakarta.xml.bind:jakarta.xml.bind-api,4.0.2,3.0.1,2,2,runtime,runtime,version_managed
