project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
mybatis-mapper__mapper,activerecord,org.hamcrest:hamcrest-core,2.2,1.3,2,2,test,test,version_managed
mybatis-mapper__mapper,activerecord,org.slf4j:slf4j-api,1.7.36,1.7.32,2,2,compile,compile,version_managed
mybatis-mapper__mapper,common,org.hamcrest:hamcrest-core,2.2,1.3,2,2,test,test,version_managed
mybatis-mapper__mapper,jakarta-jpa,org.slf4j:slf4j-api,1.7.36,1.7.32,2,2,compile,compile,version_managed
mybatis-mapper__mapper,jakarta-jpa,org.hamcrest:hamcrest-core,2.2,1.3,2,2,test,test,version_managed
mybatis-mapper__mapper,jpa,org.slf4j:slf4j-api,1.7.36,1.7.32,2,2,compile,compile,version_managed
mybatis-mapper__mapper,jpa,org.hamcrest:hamcrest-core,2.2,1.3,2,2,test,test,version_managed
mybatis-mapper__mapper,mapper,org.hamcrest:hamcrest-core,2.2,1.3,2,2,test,test,version_managed
mybatis-mapper__mapper,mapper,org.slf4j:slf4j-api,1.7.36,1.7.32,2,2,compile,compile,version_managed
mybatis-mapper__mapper,service,org.hamcrest:hamcrest-core,2.2,1.3,2,2,test,test,version_managed
mybatis-mapper__mapper,service,org.slf4j:slf4j-api,1.7.36,1.7.32,2,2,compile,compile,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
activerecord,32,,,,,,,,
common,4,,,,,,,,
jakarta-jpa,12,,,,,,,,
jpa,14,,,,,,,,
mapper,15,,,,,,,,
service,32,,,,,,,,
