project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
didi__sds,sds-admin,com.fasterxml:classmate,1.4.0,1.3.4,3,3,compile,compile,version_managed
didi__sds,sds-admin,org.aspectj:aspectjweaver,1.9.5,1.9.2,2,2,compile,compile,version_managed
didi__sds,sds-admin,org.springframework.boot:spring-boot-starter-jdbc,2.1.1.RELEASE,1.5.6.RELEASE,2,2,compile,compile,version_managed
didi__sds,sds-admin,net.bytebuddy:byte-buddy,1.9.5,1.9.3,3,3,test,test,version_managed
didi__sds,sds-admin,net.bytebuddy:byte-buddy-agent,1.9.5,1.9.3,3,3,test,test,version_managed
didi__sds,sds-admin,javax.xml.bind:jaxb-api,2.3.1,2.3.0,3,3,test,test,version_managed
didi__sds,sds-client,log4j:log4j,1.2.16,1.2.17,2,2,test,test,version_managed
didi__sds,sds-easy,log4j:log4j,1.2.16,1.2.17,2,2,test,test,version_managed
didi__sds,sds-apache-dubbo-example,org.springframework:spring-context,5.1.3.RELEASE,4.3.16.RELEASE,2,2,compile,compile,version_managed
didi__sds,sds-apache-dubbo-example,org.javassist:javassist,3.21.0-GA,3.20.0-GA,2,2,compile,compile,version_managed
didi__sds,sds-apache-dubbo-example,io.netty:netty-all,4.1.31.Final,4.1.25.Final,2,2,compile,compile,version_managed
didi__sds,sds-apache-dubbo-example,org.yaml:snakeyaml,1.23,1.20,2,2,compile,compile,version_managed
didi__sds,sds-apache-dubbo-example,net.bytebuddy:byte-buddy,1.9.5,1.9.3,3,3,test,test,version_managed
didi__sds,sds-apache-dubbo-example,net.bytebuddy:byte-buddy-agent,1.9.5,1.9.3,3,3,test,test,version_managed
didi__sds,sds-apache-dubbo-example,javax.xml.bind:jaxb-api,2.3.1,2.3.0,3,3,test,test,version_managed
didi__sds,sds-client-example,net.bytebuddy:byte-buddy,1.9.5,1.9.3,3,3,compile,compile,version_managed
didi__sds,sds-client-example,net.bytebuddy:byte-buddy-agent,1.9.5,1.9.3,3,3,compile,compile,version_managed
didi__sds,sds-client-example,javax.xml.bind:jaxb-api,2.3.1,2.3.0,3,3,compile,compile,version_managed
didi__sds,sds-apache-dubbo,org.springframework:spring-context,5.1.3.RELEASE,4.3.16.RELEASE,2,2,provided,provided,version_managed
didi__sds,sds-apache-dubbo,org.javassist:javassist,3.21.0-GA,3.20.0-GA,2,2,provided,provided,version_managed
didi__sds,sds-apache-dubbo,io.netty:netty-all,4.1.31.Final,4.1.25.Final,2,2,provided,provided,version_managed
didi__sds,sds-apache-dubbo,org.yaml:snakeyaml,1.23,1.20,2,2,provided,provided,version_managed
didi__sds,sds-dubbo,org.springframework:spring-context,5.1.3.RELEASE,4.3.16.RELEASE,2,2,provided,provided,version_managed
didi__sds,sds-dubbo,org.javassist:javassist,3.21.0-GA,3.20.0-GA,2,2,provided,provided,version_managed
didi__sds,sds-spring-boot-autoconfigure,net.bytebuddy:byte-buddy,1.9.5,1.9.3,3,3,test,test,version_managed
didi__sds,sds-spring-boot-autoconfigure,net.bytebuddy:byte-buddy-agent,1.9.5,1.9.3,3,3,test,test,version_managed
didi__sds,sds-spring-boot-autoconfigure,javax.xml.bind:jaxb-api,2.3.1,2.3.0,3,3,test,test,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
sds-admin,76,,,,,,,,
sds-bootstrap,3,,,,,,,,
sds-client,7,,,,,,,,
sds-easy,7,,,,,,,,
sds-apache-dubbo-example,45,,,,,,,,
sds-client-example,44,,,,,,,,
sds-apache-dubbo,14,,,,,,,,
sds-aspectj,6,,,,,,,,
sds-dubbo,11,,,,,,,,
sds-okhttp,6,,,,,,,,
sds-spring-boot-autoconfigure,42,,,,,,,,
