project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
Yohann0617__oci-helper,Yohann0617__oci-helper,net.minidev:json-smart,2.4.8,2.4.7,3,3,test,test,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,net.bytebuddy:byte-buddy,1.12.19,1.12.9,3,3,test,test,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,net.bytebuddy:byte-buddy-agent,1.12.19,1.12.9,3,3,test,test,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,org.jboss.logging:jboss-logging,3.4.3.Final,3.4.1.Final,3,3,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,com.fasterxml.jackson.core:jackson-core,2.13.4,2.17.1,2,2,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,org.apache.httpcomponents:httpcore,4.4.15,4.4.13,2,2,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,com.fasterxml.jackson.datatype:jackson-datatype-jsr310,2.13.4,2.17.1,2,2,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,org.slf4j:slf4j-api,1.7.36,1.7.33,2,2,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,com.fasterxml.jackson.module:jackson-module-jaxb-annotations,2.13.4,2.12.2,3,3,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,org.springframework.boot:spring-boot-starter-jdbc,2.7.6,2.7.15,2,2,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,commons-codec:commons-codec,1.15,1.14,2,2,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,com.squareup.okhttp3:okhttp,4.9.3,4.12.0,2,2,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,org.apache.commons:commons-lang3,3.12.0,3.14.0,3,3,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,org.checkerframework:checker-qual,3.43.0,3.41.0,2,3,compile,compile,omitted_conflict
Yohann0617__oci-helper,Yohann0617__oci-helper,org.jetbrains.kotlin:kotlin-stdlib,1.6.21,1.4.10,3,3,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,org.jetbrains.kotlin:kotlin-stdlib-common,1.6.21,1.4.0,4,4,compile,compile,version_managed
Yohann0617__oci-helper,Yohann0617__oci-helper,commons-io:commons-io,2.17.0,2.16.1,1,2,compile,compile,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
Yohann0617__oci-helper,144,,,,,,,,
