project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
appendix-01,14,,,,,,,,
appendix-02,15,,,,,,,,
chapter-01,11,,,,,,,,
chapter-02,11,,,,,,,,
chapter-03,11,,,,,,,,
chapter-04,11,,,,,,,,
chapter-05,11,,,,,,,,
chapter-06,11,,,,,,,,
chapter-07,11,,,,,,,,
chapter-08,11,,,,,,,,
chapter-09,11,,,,,,,,
chapter-10,11,,,,,,,,
chapter-11,11,,,,,,,,
chapter-12,11,,,,,,,,
chapter-13,11,,,,,,,,
chapter-14,11,,,,,,,,
chapter-15,13,,,,,,,,
chapter-16,13,,,,,,,,
chapter-17,14,,,,,,,,
