project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
datastax__jvector,jvector-examples,org.slf4j:slf4j-api,2.0.16,1.7.36,1,2,compile,runtime,omitted_conflict
datastax__jvector,jvector-native,org.apache.commons:commons-math3,3.6.1,3.2,1,2,compile,compile,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
benchmarks-jmh,15,,,,,,,,
jvector-base,5,,,,,,,,
jvector-examples,62,,,,,,,,
jvector-native,18,,,,,,,,
jvector-twenty,18,,,,,,,,
