project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
jborgers__sonar-pmd,integration-test,commons-codec:commons-codec,1.13,1.11,2,3,compile,compile,omitted_conflict
jborgers__sonar-pmd,integration-test,org.apache.httpcomponents:httpclient,4.5.13,4.5.2,2,3,compile,compile,omitted_conflict
jborgers__sonar-pmd,integration-test,org.slf4j:slf4j-api,2.0.11,2.0.7,2,3,compile,compile,omitted_conflict
jborgers__sonar-pmd,integration-test,org.slf4j:slf4j-api,2.0.11,1.7.30,2,2,compile,provided,omitted_conflict
jborgers__sonar-pmd,integration-test,org.slf4j:slf4j-api,2.0.11,1.7.36,2,3,compile,provided,omitted_conflict
jborgers__sonar-pmd,integration-test,org.slf4j:slf4j-api,2.0.11,1.7.36,2,3,compile,provided,omitted_conflict
jborgers__sonar-pmd,integration-test,org.slf4j:slf4j-api,2.0.11,1.7.25,2,5,compile,provided,omitted_conflict
jborgers__sonar-pmd,integration-test,commons-codec:commons-codec,1.13,1.15,2,5,compile,provided,omitted_conflict
jborgers__sonar-pmd,integration-test,net.bytebuddy:byte-buddy,1.17.5,1.15.11,2,2,test,test,omitted_conflict
jborgers__sonar-pmd,sonar-pmd-plugin,org.slf4j:slf4j-api,1.7.30,1.7.36,2,3,compile,compile,omitted_conflict
jborgers__sonar-pmd,sonar-pmd-plugin,org.slf4j:slf4j-api,1.7.30,1.7.36,2,3,compile,compile,omitted_conflict
jborgers__sonar-pmd,sonar-pmd-plugin,org.slf4j:slf4j-api,1.7.30,1.7.25,2,5,compile,runtime,omitted_conflict
jborgers__sonar-pmd,sonar-pmd-plugin,commons-codec:commons-codec,1.18.0,1.15,2,5,runtime,runtime,omitted_conflict
jborgers__sonar-pmd,sonar-pmd-plugin,net.bytebuddy:byte-buddy,1.17.5,1.15.11,2,2,test,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
integration-test,59,,,,,,,,
pmd-avoid-duplicate-literals,0,,,,,,,,
pmd-extensions,0,,,,,,,,
pmd-junit-rules,3,,,,,,,,
sonar-pmd-plugin,56,,,,,,,,
