project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
SonarOpenCommunity__sonar-cxx,cxx-sensors,ch.qos.logback:logback-classic,1.5.18,1.2.9,2,2,test,test,version_managed
SonarOpenCommunity__sonar-cxx,cxx-sensors,org.apache.commons:commons-lang3,3.14.0,3.17.0,2,2,provided,test,omitted_conflict
SonarOpenCommunity__sonar-cxx,cxx-sensors,com.google.errorprone:error_prone_annotations,2.36.0,2.38.0,2,2,compile,compile,omitted_conflict
SonarOpenCommunity__sonar-cxx,cxx-sensors,org.codehaus.woodstox:stax2-api,4.2.2,4.2.1,1,2,compile,compile,omitted_conflict
SonarOpenCommunity__sonar-cxx,cxx-sensors,net.bytebuddy:byte-buddy,1.17.5,1.15.11,2,2,test,test,omitted_conflict
SonarOpenCommunity__sonar-cxx,cxx-squid,ch.qos.logback:logback-classic,1.5.18,1.2.9,2,2,test,test,version_managed
SonarOpenCommunity__sonar-cxx,cxx-squid,org.apache.commons:commons-lang3,3.14.0,3.17.0,2,2,provided,test,omitted_conflict
SonarOpenCommunity__sonar-cxx,cxx-squid,net.bytebuddy:byte-buddy,1.15.11,1.17.5,2,2,test,test,omitted_conflict
SonarOpenCommunity__sonar-cxx,sslr-core,net.bytebuddy:byte-buddy,1.17.5,1.15.11,2,2,test,test,omitted_conflict
SonarOpenCommunity__sonar-cxx,sslr-testing-harness,com.google.guava:guava,33.4.8-jre,10.0.1,2,2,compile,compile,version_managed
SonarOpenCommunity__sonar-cxx,sslr-testing-harness,org.slf4j:slf4j-api,2.0.17,1.7.5,3,3,test,test,version_managed
SonarOpenCommunity__sonar-cxx,sslr-toolkit,com.google.guava:guava,33.4.8-jre,10.0.1,2,2,compile,compile,version_managed
SonarOpenCommunity__sonar-cxx,sslr-toolkit,org.slf4j:slf4j-api,2.0.17,1.7.5,3,3,test,test,version_managed
SonarOpenCommunity__sonar-cxx,sslr-toolkit,net.bytebuddy:byte-buddy,1.17.5,1.15.11,2,2,test,test,omitted_conflict
SonarOpenCommunity__sonar-cxx,sslr-xpath,net.bytebuddy:byte-buddy,1.17.5,1.15.11,2,2,test,test,omitted_conflict
SonarOpenCommunity__sonar-cxx,cxx-sslr-toolkit,com.google.guava:guava,33.4.8-jre,10.0.1,2,2,compile,compile,version_managed
SonarOpenCommunity__sonar-cxx,cxx-sslr-toolkit,commons-io:commons-io,2.19.0,2.4,3,3,compile,compile,version_managed
SonarOpenCommunity__sonar-cxx,sonar-cxx-plugin,ch.qos.logback:logback-classic,1.5.18,1.2.9,2,2,test,test,version_managed
SonarOpenCommunity__sonar-cxx,sonar-cxx-plugin,commons-io:commons-io,2.19.0,2.18.0,2,2,test,test,version_managed
SonarOpenCommunity__sonar-cxx,sonar-cxx-plugin,org.apache.commons:commons-lang3,3.14.0,3.17.0,2,2,provided,test,omitted_conflict
SonarOpenCommunity__sonar-cxx,sonar-cxx-plugin,com.google.errorprone:error_prone_annotations,2.36.0,2.38.0,2,2,compile,compile,omitted_conflict
SonarOpenCommunity__sonar-cxx,sonar-cxx-plugin,net.bytebuddy:byte-buddy,1.17.5,1.15.11,2,2,test,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
cxx-checks,27,,,,,,,,
cxx-sensors,45,,,,,,,,
cxx-squid,42,,,,,,,,
cxx-squid-bridge,26,,,,,,,,
sslr-core,16,,,,,,,,
sslr-testing-harness,24,,,,,,,,
sslr-toolkit,27,,,,,,,,
sslr-xpath,17,,,,,,,,
cxx-sslr-toolkit,17,,,,,,,,
sonar-cxx-plugin,40,,,,,,,,
