project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
SORMAS-Foundation__SORMAS-Project,sormas-api,org.checkerframework:checker-qual,3.36.0,3.33.0,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-api,org.slf4j:slf4j-api,2.0.7,2.0.4,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-api,org.junit.platform:junit-platform-engine,1.9.3,1.9.1,3,4,test,test,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,javax.activation:activation,1.1.1,1.1,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,ca.uhn.hapi.fhir:hapi-fhir-base,6.6.2,6.4.1,2,2,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,ca.uhn.hapi.fhir:org.hl7.fhir.utilities,6.0.1,6.0.21,2,2,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,ca.uhn.hapi.fhir:hapi-fhir-base,6.6.2,6.4.1,2,2,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.checkerframework:checker-qual,3.36.0,3.33.0,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,io.grpc:grpc-context,1.56.1,1.27.2,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,io.netty:netty-transport-native-epoll,4.1.95.Final,4.1.79.Final,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,io.netty:netty-tcnative-boringssl-static,2.0.61.Final,2.0.54.Final,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,io.grpc:grpc-netty,1.56.1,1.50.0,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,io.grpc:grpc-protobuf,1.56.1,1.50.0,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,io.grpc:grpc-stub,1.56.1,1.50.0,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,io.netty:netty-codec-http2,4.1.95.Final,4.1.87.Final,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,io.netty:netty-handler-proxy,4.1.95.Final,4.1.87.Final,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,com.google.protobuf:protobuf-java,3.21.7,3.22.3,2,3,provided,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,com.google.protobuf:protobuf-java,3.21.7,3.21.12,2,4,provided,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,commons-codec:commons-codec,1.16.0,1.9,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider,2.13.4,2.8.5,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.jetbrains.kotlin:kotlin-stdlib-jdk8,1.9.0,1.3.31,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.apache.xmlbeans:xmlbeans,5.1.1,5.0.3,2,5,provided,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.apache.commons:commons-compress,1.23.0,1.21,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.bouncycastle:bcmail-jdk18on,1.76,1.73,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.apache.pdfbox:fontbox,3.0.0,2.0.28,2,3,compile,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.apache.pdfbox:pdfbox,3.0.0,2.0.28,1,3,compile,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.apache.xmlgraphics:xmlgraphics-commons,2.8,2.7,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,com.google.errorprone:error_prone_annotations,2.18.0,2.3.3,2,3,provided,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.apache.pdfbox:fontbox,3.0.0,2.0.24,2,3,compile,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.apache.xmlgraphics:fop-events,2.8,2.7,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,com.fasterxml.jackson.core:jackson-core,2.13.4,2.15.2,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,javax.measure:unit-api,2.1.2,2.1.3,7,7,provided,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.apiguardian:apiguardian-api,1.1.2,1.1.1,3,7,provided,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,javax.measure:unit-api,2.1.2,2.0,7,8,provided,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.jboss.resteasy:resteasy-client,5.0.7.Final,4.7.9.Final,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.jboss.resteasy:resteasy-multipart-provider,5.0.7.Final,4.7.9.Final,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.jboss.resteasy:resteasy-jackson2-provider,5.0.7.Final,4.7.9.Final,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.jboss.resteasy:resteasy-jaxb-provider,5.0.7.Final,4.7.9.Final,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.junit.platform:junit-platform-engine,1.9.3,1.9.1,3,4,test,test,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.junit.jupiter:junit-jupiter-api,5.9.3,5.8.2,2,2,test,test,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,net.bytebuddy:byte-buddy,1.12.18,1.12.7,2,3,provided,test,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,com.fasterxml.jackson.core:jackson-annotations,2.13.4,2.13.3,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,com.fasterxml.jackson.core:jackson-databind,2.13.4,2.13.3,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,com.fasterxml.jackson.module:jackson-module-jaxb-annotations,2.13.4,2.13.3,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,jakarta.activation:jakarta.activation-api,1.2.2,1.2.1,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.javassist:javassist,3.29.2-GA,3.25.0-GA,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.hamcrest:hamcrest-core,2.2,1.3,4,4,test,test,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.jetbrains:annotations,24.0.1,17.0.0,4,4,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.mockito:mockito-core,4.3.1,5.2.0,2,2,test,test,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-backend,org.mockito:mockito-core,4.3.1,5.2.0,2,2,test,test,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-keycloak-service-provider,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-keycloak-service-provider,commons-codec:commons-codec,1.16.0,1.11,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,io.netty:netty-common,4.1.86.Final,4.1.85.Final,4,7,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,io.netty:netty-buffer,4.1.86.Final,4.1.85.Final,4,7,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,io.netty:netty-transport,4.1.86.Final,4.1.85.Final,4,7,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,io.netty:netty-transport-native-unix-common,4.1.86.Final,4.1.85.Final,5,7,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.2,2,7,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.1,2,6,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.8,2,4,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-reflect,2.13.10,2.13.8,6,6,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.slf4j:slf4j-api,1.7.36,1.7.32,2,5,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.8,2,4,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.slf4j:slf4j-api,1.7.36,1.7.25,2,5,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.8,2,4,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.0,2,5,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.8,2,4,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,com.fasterxml.jackson.core:jackson-databind,2.14.1,2.9.9,3,5,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.7,2,5,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.slf4j:slf4j-api,1.7.36,1.7.32,2,5,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.3,2,4,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.8,2,4,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-performance-gatling,org.scala-lang:scala-library,2.13.10,2.13.5,2,5,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-rest,com.fasterxml.jackson.core:jackson-annotations,2.13.4,2.13.3,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-rest,com.fasterxml.jackson.core:jackson-databind,2.13.4,2.13.3,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-rest,com.fasterxml.jackson.module:jackson-module-jaxb-annotations,2.13.4,2.13.3,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-rest,jakarta.activation:jakarta.activation-api,1.2.2,1.2.1,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-rest,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider,2.13.4,2.15.1,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-rest,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-rest,org.jboss.logging:jboss-logging,3.4.3.Final,3.4.1.Final,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.checkerframework:checker-qual,3.36.0,3.33.0,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.jsoup:jsoup,1.16.1,1.14.3,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,javax.activation:activation,1.1.1,1.1,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.junit.jupiter:junit-jupiter-api,5.9.3,5.8.2,2,2,test,test,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,net.bytebuddy:byte-buddy,1.12.18,1.12.7,2,3,test,test,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-ui,commons-codec:commons-codec,1.16.0,1.10,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,ca.uhn.hapi.fhir:org.hl7.fhir.r4,6.0.21,6.0.1,2,2,compile,compile,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.slf4j:jcl-over-slf4j,2.0.7,2.0.3,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,ca.uhn.hapi.fhir:hapi-fhir-base,6.6.2,6.4.1,2,3,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-ui,ca.uhn.hapi.fhir:org.hl7.fhir.utilities,6.0.1,6.0.21,2,3,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-ui,ca.uhn.hapi.fhir:hapi-fhir-base,6.6.2,6.4.1,2,3,compile,compile,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-ui,io.netty:netty-transport-native-epoll,4.1.95.Final,4.1.79.Final,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,io.netty:netty-tcnative-boringssl-static,2.0.61.Final,2.0.54.Final,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,io.grpc:grpc-netty,1.56.1,1.50.0,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,io.grpc:grpc-protobuf,1.56.1,1.50.0,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,io.grpc:grpc-stub,1.56.1,1.50.0,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,com.google.code.gson:gson,2.10.1,2.9.1,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,io.netty:netty-codec-http2,4.1.95.Final,4.1.87.Final,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,io.netty:netty-handler-proxy,4.1.95.Final,4.1.87.Final,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,com.google.protobuf:protobuf-java,3.21.7,3.22.3,2,3,provided,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-ui,com.google.protobuf:protobuf-java,3.21.7,3.21.12,2,4,provided,provided,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.apache.httpcomponents:httpclient,4.5.14,4.5.8,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,com.fasterxml.jackson.jaxrs:jackson-jaxrs-json-provider,2.13.4,2.8.5,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.jetbrains.kotlin:kotlin-stdlib-jdk8,1.9.0,1.3.31,3,3,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.jetbrains:annotations,24.0.1,13.0,5,5,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.apache.commons:commons-compress,1.23.0,1.21,2,2,provided,provided,version_managed
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.junit.platform:junit-platform-engine,1.9.3,1.9.1,3,4,test,test,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.mockito:mockito-core,4.3.1,5.2.0,2,2,test,test,omitted_conflict
SORMAS-Foundation__SORMAS-Project,sormas-ui,org.mockito:mockito-core,4.3.1,5.2.0,2,2,test,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
sormas-api,52,,,,,,,,
sormas-backend,330,,,,,,,,
sormas-keycloak-service-provider,26,,,,,,,,
sormas-performance-gatling,113,,,,,,,,
sormas-rest,75,,,,,,,,
sormas-ui,183,,,,,,,,
