project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
stargate__stargate,sgv2-docsapi,jakarta.el:jakarta.el-api,5.0.1,6.0.0,4,4,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,io.smallrye.common:smallrye-common-classloader,2.5.0,2.4.0,5,5,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,io.smallrye.common:smallrye-common-constraint,2.5.0,2.2.0,4,4,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,io.smallrye.common:smallrye-common-cpu,2.5.0,2.2.0,4,4,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,io.smallrye.common:smallrye-common-expression,2.5.0,2.2.0,4,4,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,io.smallrye.common:smallrye-common-net,2.5.0,2.2.0,4,4,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,io.smallrye.common:smallrye-common-ref,2.5.0,2.2.0,4,4,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,jakarta.json:jakarta.json-api,2.1.3,2.1.1,3,3,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,io.vertx:vertx-core,4.5.9,4.5.8,4,4,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,io.smallrye.reactive:mutiny-zero-flow-adapters,1.1.0,1.0.0,2,2,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,org.reactivestreams:reactive-streams,1.0.4,1.0.3,2,2,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,io.reactivex.rxjava3:rxjava,3.1.8,3.1.1,2,2,compile,compile,omitted_conflict
stargate__stargate,sgv2-docsapi,com.google.guava:guava,33.2.1-jre,28.2-android,2,2,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,com.google.guava:failureaccess,1.0.1,1.0.2,3,3,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,org.checkerframework:checker-qual,3.45.0,3.42.0,3,3,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,com.google.errorprone:error_prone_annotations,2.29.0,2.26.1,3,3,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,com.google.j2objc:j2objc-annotations,2.8,3.0.0,3,3,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,com.fasterxml.jackson.core:jackson-databind,2.17.2,2.11.0,3,3,compile,compile,version_managed
stargate__stargate,sgv2-docsapi,org.ow2.asm:asm-util,9.7,9.6,5,5,test,test,version_managed
stargate__stargate,sgv2-docsapi,org.codehaus.plexus:plexus-interpolation,1.26,1.27,5,5,test,test,version_managed
stargate__stargate,sgv2-docsapi,org.codehaus.plexus:plexus-utils,3.5.1,4.0.1,5,5,test,test,version_managed
stargate__stargate,sgv2-docsapi,org.codehaus.plexus:plexus-cipher,2.0,2.1.0,5,5,test,test,version_managed
stargate__stargate,sgv2-docsapi,org.codehaus.plexus:plexus-classworlds,2.6.0,2.8.0,5,5,test,test,version_managed
stargate__stargate,sgv2-docsapi,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,2,2,test,test,version_managed
stargate__stargate,sgv2-docsapi,org.apache.httpcomponents:httpmime,4.5.14,4.5.13,2,2,test,test,version_managed
stargate__stargate,sgv2-docsapi,commons-codec:commons-codec,1.15,1.11,3,3,test,test,version_managed
stargate__stargate,sgv2-docsapi,org.junit.jupiter:junit-jupiter-api,5.10.3,5.10.2,2,2,test,test,version_managed
stargate__stargate,sgv2-docsapi,org.apache.commons:commons-compress,1.26.2,1.24.0,3,3,test,test,version_managed
stargate__stargate,sgv2-docsapi,org.jetbrains:annotations,24.1.0,17.0.0,4,4,test,test,version_managed
stargate__stargate,sgv2-docsapi,net.java.dev.jna:jna,5.8.0,5.13.0,4,4,test,test,version_managed
stargate__stargate,sgv2-graphqlapi,jakarta.el:jakarta.el-api,5.0.1,6.0.0,4,4,compile,compile,version_managed
stargate__stargate,sgv2-graphqlapi,io.smallrye.common:smallrye-common-classloader,2.5.0,2.4.0,5,5,compile,compile,version_managed
stargate__stargate,sgv2-graphqlapi,io.smallrye.common:smallrye-common-constraint,2.5.0,2.2.0,4,4,compile,compile,version_managed
stargate__stargate,sgv2-graphqlapi,io.smallrye.common:smallrye-common-cpu,2.5.0,2.2.0,4,4,compile,compile,version_managed
stargate__stargate,sgv2-graphqlapi,io.smallrye.common:smallrye-common-expression,2.5.0,2.2.0,4,4,compile,compile,version_managed
