project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
baidu__starlight,spring-cloud-starter-baidu-starlight,org.slf4j:slf4j-api,2.0.4,1.7.25,2,2,compile,compile,version_managed
baidu__starlight,spring-cloud-starter-baidu-starlight,ch.qos.logback:logback-classic,1.4.5,1.3.12,2,2,compile,compile,version_managed
baidu__starlight,spring-cloud-starter-baidu-starlight,ch.qos.logback:logback-core,1.4.5,1.3.12,2,2,compile,compile,version_managed
baidu__starlight,spring-cloud-starter-baidu-starlight,org.jboss.logging:jboss-logging,3.5.0.Final,3.4.1.Final,6,6,compile,compile,version_managed
baidu__starlight,spring-cloud-starter-baidu-starlight,commons-codec:commons-codec,1.15,1.11,4,4,compile,compile,version_managed
baidu__starlight,spring-cloud-starter-baidu-starlight,net.minidev:json-smart,2.4.8,2.4.7,3,3,test,test,version_managed
baidu__starlight,spring-cloud-starter-baidu-starlight,junit:junit,4.13.2,4.12,2,2,test,test,version_managed
baidu__starlight,spring-cloud-starter-baidu-starlight,org.hamcrest:hamcrest-core,2.2,1.3,2,2,test,test,version_managed
baidu__starlight,spring-cloud-starter-baidu-starlight,org.objenesis:objenesis,3.2,3.0.1,2,4,test,test,omitted_conflict
baidu__starlight,spring-cloud-starter-baidu-starlight,org.javassist:javassist,3.28.0-GA,3.27.0-GA,2,4,compile,test,omitted_conflict
baidu__starlight,spring-cloud-starter-baidu-starlight,junit:junit-dep,4.13.2,4.10,0,2,test,test,omitted_conflict
baidu__starlight,spring-cloud-starter-baidu-starlight,net.bytebuddy:byte-buddy,1.12.19,1.12.16,2,2,test,test,version_managed
baidu__starlight,spring-cloud-starter-baidu-starlight,net.bytebuddy:byte-buddy-agent,1.12.19,1.12.16,2,2,test,test,version_managed
baidu__starlight,starlight-api,org.slf4j:slf4j-api,1.7.25,2.0.7,1,2,compile,compile,omitted_conflict
baidu__starlight,starlight-api,junit:junit-dep,4.13.2,4.10,0,2,test,test,omitted_conflict
baidu__starlight,starlight-api,junit:junit,4.13.2,4.11-beta-1,1,2,test,test,omitted_conflict
baidu__starlight,starlight-core,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-core,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-core,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
baidu__starlight,starlight-core,junit:junit-dep,4.13.2,4.10,0,2,test,test,omitted_conflict
baidu__starlight,starlight-core,junit:junit,4.13.2,4.11-beta-1,1,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-brpc,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-brpc,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-brpc,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
baidu__starlight,starlight-protocol-brpc,junit:junit-dep,4.13.2,4.10,0,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-brpc,junit:junit,4.13.2,4.11-beta-1,1,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-http,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-http,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-http,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
baidu__starlight,starlight-protocol-http,junit:junit-dep,4.13.2,4.10,0,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-http,junit:junit,4.13.2,4.11-beta-1,1,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-stargate,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-stargate,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-stargate,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
baidu__starlight,starlight-protocol-stargate,junit:junit-dep,4.13.2,4.10,0,2,test,test,omitted_conflict
baidu__starlight,starlight-protocol-stargate,junit:junit,4.13.2,4.11-beta-1,1,2,test,test,omitted_conflict
baidu__starlight,starlight-serialization,junit:junit-dep,4.13.2,4.10,0,2,test,test,omitted_conflict
baidu__starlight,starlight-serialization,junit:junit,4.13.2,4.11-beta-1,1,2,test,test,omitted_conflict
baidu__starlight,starlight-transport,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-transport,junit:junit,4.13.2,4.12,1,2,test,test,omitted_conflict
baidu__starlight,starlight-transport,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
baidu__starlight,starlight-transport,junit:junit-dep,4.13.2,4.10,0,2,test,test,omitted_conflict
baidu__starlight,starlight-transport,junit:junit,4.13.2,4.11-beta-1,1,2,test,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
demo-api,2,,,,,,,,
demo-consumer,8,,,,,,,,
demo-provider,8,,,,,,,,
spring-cloud-starter-baidu-starlight,123,,,,,,,,
starlight-api,9,,,,,,,,
starlight-core,17,,,,,,,,
starlight-protocol-brpc,17,,,,,,,,
starlight-protocol-http,17,,,,,,,,
starlight-protocol-stargate,17,,,,,,,,
starlight-serialization,16,,,,,,,,
starlight-transport,19,,,,,,,,
