project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.vertx:vertx-core,4.3.7,4.3.8,4,4,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.netty:netty-common,4.1.87.Final,4.1.86.Final,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.netty:netty-buffer,4.1.87.Final,4.1.86.Final,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.netty:netty-transport,4.1.87.Final,4.1.86.Final,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.netty:netty-handler,4.1.87.Final,4.1.86.Final,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.netty:netty-handler-proxy,4.1.87.Final,4.1.86.Final,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.netty:netty-codec-http,4.1.87.Final,4.1.86.Final,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.netty:netty-codec-http2,4.1.87.Final,4.1.86.Final,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.netty:netty-resolver,4.1.87.Final,4.1.86.Final,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.netty:netty-resolver-dns,4.1.87.Final,4.1.86.Final,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,com.aayushatharva.brotli4j:brotli4j,1.11.0,1.7.1,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.vertx:vertx-codegen,4.3.7,4.3.6,6,6,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,io.vertx:vertx-uri-template,4.3.7,4.3.6,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,jakarta.servlet:jakarta.servlet-api,6.0.0,5.0.0,5,5,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,com.fasterxml.jackson.core:jackson-core,2.14.2,2.13.4,3,3,compile,compile,version_managed
apache__incubator-kie-optaplanner-quickstarts,quickstarts-showcase,com.fasterxml.jackson.core:jackson-annotations,2.14.2,2.13.4,3,3,compile,compile,version_managed
