Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.SignatureAlgorithm,io.jsonwebtoken.SignatureAlgorithm,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,38,io.jsonwebtoken.SignatureAlgorithm,FieldAccessExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Jwts,builder,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,29,io.jsonwebtoken.Jwts.builder(),MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Claims,io.jsonwebtoken.Claims,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,84,io.jsonwebtoken.Claims,ClassOrInterfaceType
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Jwts,parser,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,50,io.jsonwebtoken.Jwts.parser(),MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.JwtBuilder,signWith,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,29,"io.jsonwebtoken.JwtBuilder.signWith(io.jsonwebtoken.SignatureAlgorithm, java.lang.String)",MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.JwtBuilder,setClaims,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,29,"io.jsonwebtoken.JwtBuilder.setClaims(java.util.Map<java.lang.String, java.lang.Object>)",MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Claims,io.jsonwebtoken.Claims,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,94,io.jsonwebtoken.Claims,ClassOrInterfaceType
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.JwtBuilder,compact,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,35,io.jsonwebtoken.JwtBuilder.compact(),MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Claims,io.jsonwebtoken.Claims,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,129,io.jsonwebtoken.Claims,ClassOrInterfaceType
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.SignatureAlgorithm,io.jsonwebtoken.SignatureAlgorithm,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,29,io.jsonwebtoken.SignatureAlgorithm,FieldAccessExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Claims,io.jsonwebtoken.Claims,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,48,io.jsonwebtoken.Claims,ClassOrInterfaceType
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.JwtBuilder,compact,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,29,io.jsonwebtoken.JwtBuilder.compact(),MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.JwtParser,parseClaimsJws,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,50,io.jsonwebtoken.JwtParser.parseClaimsJws(java.lang.String),MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Claims,io.jsonwebtoken.Claims,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,71,io.jsonwebtoken.Claims,ClassOrInterfaceType
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Claims,io.jsonwebtoken.Claims,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,61,io.jsonwebtoken.Claims,ClassOrInterfaceType
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Jwt,getBody,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,50,io.jsonwebtoken.Jwt.getBody(),MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Jwts,builder,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,35,io.jsonwebtoken.Jwts.builder(),MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.JwtParser,setSigningKey,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,50,io.jsonwebtoken.JwtParser.setSigningKey(java.lang.String),MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.JwtBuilder,setClaims,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,35,"io.jsonwebtoken.JwtBuilder.setClaims(java.util.Map<java.lang.String, java.lang.Object>)",MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.JwtBuilder,signWith,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,35,"io.jsonwebtoken.JwtBuilder.signWith(io.jsonwebtoken.SignatureAlgorithm, java.lang.String)",MethodCallExpr
io.jsonwebtoken:jjwt,0.9.1,0.13.0,io.jsonwebtoken.Claims,io.jsonwebtoken.Claims,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,io.jsonwebtoken:jjwt,,,MINOR,C:\Users\tyin363\Documents\repos\642933588__jiron-cloud\jiron-common\jiron-common-core\src\main\java\com\jiron\common\core\utils\JwtUtils.java,107,io.jsonwebtoken.Claims,ClassOrInterfaceType
