Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Is_Used_In_Client
io.quarkus.gizmo:gizmo,1.8.0,1.9.0,io.quarkus.gizmo.BytecodeCreator,ifIntegerNotEqual,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,io.quarkus.gizmo:gizmo,MINOR,false
io.quarkus.gizmo:gizmo,1.8.0,1.9.0,io.quarkus.gizmo.BytecodeCreator,smartCast,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,io.quarkus.gizmo:gizmo,MINOR,true
