Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Is_Used_In_Client
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,decode,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,decode,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,decode,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,decodeLines,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,decodeString,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,encode,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,encode,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,encode,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,encodeLines,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,encodeLines,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
org.yaml:snakeyaml,2.3,2.4,org.yaml.snakeyaml.external.biz.base64Coder.Base64Coder,encodeString,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,org.yaml:snakeyaml,MINOR,false
com.github.caciocavallosilano:cacio-tta,1.17.3,1.18,com.github.caciocavallosilano.cacio.ctc.junit.CacioExtension,makeNonFinal,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.github.caciocavallosilano:cacio-tta,MINOR,false
com.github.javaparser:javaparser-core,3.26.4,3.27.0,com.github.javaparser.printer.Printer,getConfiguration,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.github.javaparser:javaparser-core,MINOR,false
com.github.javaparser:javaparser-core,3.26.4,3.27.0,com.github.javaparser.printer.Printer,setConfiguration,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.github.javaparser:javaparser-core,MINOR,false
