Library_Name,Count,Percentage
io.github.openfeign:feign-core,3780,0.18413703302629214
org.checkerframework:checker-qual,3723,0.1813603634806576
io.netty:netty-codec-http,3605,0.175612170386186
junit:junit,3322,0.1618262496596144
org.junit.platform:junit-platform-engine,3253,0.15846501810437258
org.apache.camel:camel-core-processor,3240,0.15783174259396468
org.apache.spark:spark-streaming_2.10,3202,0.15598062956354164
io.netty:netty,3193,0.15554220805633617
org.springframework.cloud:spring-cloud-openfeign-core,3175,0.15466536504192527
org.noear:solon,3170,0.15442179753792223
org.apache.ignite:ignite-core,3168,0.15432437053632103
org.apache.avro:avro,3161,0.1539833760307168
com.google.code.gson:gson,3152,0.15354495452351133
org.apache.commons:commons-compress,3055,0.1488197449458525
org.apache.tomcat.embed:tomcat-embed-websocket,3037,0.1479429019314416
org.apache.jena:jena-core,3022,0.1472121994194325
org.springframework.cloud:spring-cloud-config-server,2956,0.1439971083665925
org.scalatest:scalatest_2.10,2862,0.13941803929133548
org.apache.flink:flink-streaming-java,2861,0.13936932579053488
jakarta.xml.bind:jakarta.xml.bind-api,2830,0.13785920726571607
com.squareup.okio:okio-jvm,2773,0.1350825377200815
org.apache.zookeeper:zookeeper,2761,0.13449797571047423
com.dameng:DmJdbcDriver18,2704,0.13172130616483968
org.apache.spark:spark-catalyst_2.13,2672,0.13016247413922025
jakarta.enterprise:jakarta.enterprise.cdi-api,2652,0.12918820412320814
org.apache.jena:jena-arq,2648,0.1289933501200057
com.google.crypto.tink:tink,2600,0.1266551020815766
org.eclipse.jetty:jetty-server,2598,0.1265576750799754
io.gatling:gatling-core,2541,0.12378100553434082
org.apache.calcite:calcite-core,2490,0.1212966169935099
org.eclipse.jetty:jetty-io,2425,0.11813023944147048
org.jetbrains.lets-plot:lets-plot-kotlin-jvm,2390,0.11642526691344926
ognl:ognl,2341,0.11403830537421954
org.apache.sshd:sshd-common,2334,0.1136973108686153
org.noear:solon-data,2332,0.1135998838670141
com.fasterxml.jackson.dataformat:jackson-dataformat-xml,2280,0.11106678182538257
org.apache.commons:commons-lang3,2227,0.10848496628295043
com.carrotsearch:hppc,2194,0.10687742075653041
com.github.jknack:handlebars,2190,0.10668256675332799
io.rest-assured:rest-assured,2187,0.10653642625092616
org.scala-lang:scala-reflect,2148,0.10463659971970252
software.amazon.awssdk:third-party-jackson-core,2103,0.10244449218367524
org.slf4j:slf4j-api,2073,0.10098308715965702
org.hibernate.orm:hibernate-jpamodelgen,2054,0.10005753064444552
com.alibaba.csp:sentinel-core,2008,0.09781670960761761
org.codehaus.jackson:jackson-mapper-asl,1995,0.09718343409720974
org.mapstruct:mapstruct-processor,1986,0.09674501259000427
org.scalacheck:scalacheck_2.10,1907,0.09289664602675637
org.springdoc:springdoc-openapi-starter-common,1898,0.09245822451955092
com.squareup.okhttp:okhttp,1896,0.0923607975179497
com.alibaba.cloud:spring-cloud-starter-alibaba-nacos-config,1896,0.0923607975179497
io.netty:netty-codec-http2,1878,0.09148395450353879
org.apache.spark:spark-hive_2.10,1842,0.08973026847471696
org.springframework:spring-jcl,1815,0.08841500395310059
com.baomidou:dynamic-datasource-spring-boot-starter,1794,0.08739202043628785
org.jfaster:mango,1746,0.08505377239785876
net.sourceforge.htmlunit:htmlunit,1721,0.08383593487784359
org.bytedeco:opencv,1716,0.08359236737384056
io.grpc:grpc-context,1711,0.08334879986983752
org.apache.activemq:activemq-client,1710,0.08330008636903692
software.amazon.awssdk:s3,1707,0.0831539458666351
net.sf.saxon:Saxon-HE,1688,0.08222838935142358
com.alibaba.cloud:spring-cloud-starter-alibaba-nacos-discovery,1676,0.0816438273418163
org.glassfish.grizzly:grizzly-core,1666,0.08115669233381023
com.baomidou:mybatis-plus-boot-starter,1654,0.08057213032420296
org.apache.spark:spark-mllib_2.10,1650,0.08037727632100054
org.apache.camel:camel-main,1647,0.08023113581859871
org.glassfish.grizzly:grizzly-framework,1629,0.07935429280418779
org.apache.camel:camel-core-model,1596,0.07774674727776779
org.apache.sshd:sshd-sftp,1556,0.07579820724574354
com.mchange:c3p0,1538,0.07492136423133262
org.apache.camel:camel-api,1536,0.07482393722973141
org.apache.tomcat.embed:tomcat-embed-el,1524,0.07423937522012414
org.elasticsearch:elasticsearch-x-content,1457,0.0709755706664835
com.typesafe.akka:akka-stream_2.12,1457,0.0709755706664835
com.github.javaparser:javaparser-core,1455,0.07087814366488229
org.apache.rocketmq:rocketmq-common,1423,0.06931931163926289
org.glassfish.jersey.core:jersey-client,1419,0.06912445763606045
org.apache.camel:camel-base-engine,1389,0.06766305261204228
org.apache.dubbo:dubbo-config-api,1387,0.06756562561044105
com.aizuda:snail-job-server-common,1364,0.06644521509202711
org.infinispan:infinispan-client-hotrod,1338,0.06517866407121135
org.graalvm.js:js-language,1320,0.06430182105680043
org.mozilla:rhino,1316,0.064106967053598
org.seleniumhq.selenium:selenium-remote-driver,1306,0.06361983204559195
com.typesafe.akka:akka-http-core_2.12,1304,0.06352240504399072
org.bytedeco:ffmpeg,1286,0.06264556202957981
org.jline:jline,1234,0.06011245998794828
org.jooq:jooq,1230,0.05991760598474586
xerces:xercesImpl,1224,0.05962532497994222
com.qcloud:cos_api,1210,0.05894333596873373
com.jayway.jsonpath:json-path,1203,0.05860234146312949
org.junit.platform:junit-platform-launcher,1200,0.058456200960727664
net.java.dev.jna:jna-platform,1190,0.057969065952721596
commons-io:commons-io,1189,0.05792035245192099
pull-parser:pull-parser,1176,0.05728707694151311
io.cucumber:cucumber-core,1147,0.05587438541829553
io.grpc:grpc-api,1139,0.05548467741189067
org.apache.camel:camel-componentdsl,1134,0.055241109907887644
io.vertx:vertx-codegen,1116,0.054364266893476725
org.wildfly.security:wildfly-elytron-auth-util,1116,0.054364266893476725
org.apache.seatunnel:seatunnel-engine-core,1085,0.05285414836865793
org.seleniumhq.selenium:selenium-api,1074,0.05231829985985126
org.eclipse.jetty:jetty-http,1073,0.05226958635905065
ch.qos.logback:logback-access,1072,0.05222087285825004
jakarta.el:jakarta.el-api,1068,0.052026018855047616
org.apache.commons:commons-math3,1050,0.05114917584063671
it.unimi.dsi:fastutil,1044,0.05085689483583307
org.eclipse.jetty:jetty-util,1042,0.05075946783423185
io.micrometer:micrometer-registry-prometheus,993,0.048372506295002136
io.swagger.core.v3:swagger-annotations,993,0.048372506295002136
com.fasterxml.jackson.dataformat:jackson-dataformat-yaml,986,0.04803151178939789
com.ibm.icu:icu4j,985,0.04798279828859729
io.gatling:gatling-recorder,975,0.04749566328059123
org.springframework.cloud:spring-cloud-config-client,968,0.04715466877498698
org.jgroups:jgroups,965,0.04700852827258516
io.grpc:grpc-services,962,0.046862387770183346
software.amazon.awssdk:sdk-core,962,0.046862387770183346
com.aliyun:aliyun-java-sdk-core,956,0.046570106765379704
org.apache.pdfbox:fontbox,954,0.046472679763778495
org.apache.httpcomponents.core5:httpcore5-h2,940,0.04579069075257
org.javassist:javassist,940,0.04579069075257
io.kotest:kotest-assertions-core-jvm,940,0.04579069075257
org.apache.maven:maven-xml-impl,930,0.045303555744563934
io.gatling:gatling-recorder-bc-shaded,922,0.04491384773815909
com.baomidou:mybatis-plus-spring-boot-autoconfigure,906,0.044134431725349386
org.jsoup:jsoup,898,0.043744723718944535
org.slf4j:slf4j-log4j12,889,0.043306302211739076
com.baomidou:mybatis-plus-generator,885,0.04311144820853665
com.amazonaws:aws-java-sdk-core,879,0.042819167203733015
org.apache.camel:camel-support,873,0.04252688619892938
org.codehaus.janino:commons-compiler,870,0.042380745696527555
org.htmlunit:htmlunit,862,0.041991037690122704
org.apache.curator:curator-framework,838,0.04082191367090815
io.netty:netty-buffer,838,0.04082191367090815
com.github.oshi:oshi-core,817,0.03979893015409541
io.jsonwebtoken:jjwt-api,815,0.039701503152494204
com.alibaba.cloud:spring-cloud-circuitbreaker-sentinel,814,0.039652789651693596
org.mariadb.jdbc:mariadb-java-client,796,0.038775946637282684
org.apache.kafka:kafka-streams,792,0.03858109263408026
io.github.bes2008.solution.sqlhelper:sqlhelper-jsqlparser,791,0.03853237913327965
org.apache.commons:commons-collections4,783,0.0381426711268748
org.jetbrains.kotlin:kotlin-stdlib-jdk8,770,0.03750939561646691
org.springframework.cloud:spring-cloud-loadbalancer,764,0.03721711461166328
org.openjdk.jmh:jmh-core,737,0.035901850090046906
com.fasterxml.jackson.module:jackson-module-kotlin,736,0.0358531365892463
org.apache.spark:spark-catalyst_2.12,712,0.034684012570031744
com.aizuda:snail-job-client-job-core,702,0.03419687756202568
org.apache.poi:poi,700,0.03409945056042447
org.apache.logging.log4j:log4j-1.2-api,699,0.034050737059623866
io.quarkus:quarkus-vertx-http-deployment,693,0.033758456054820224
org.apache.hadoop:hadoop-common,690,0.033612315552418406
org.hsqldb:hsqldb,686,0.03341746154921598
com.openhtmltopdf:openhtmltopdf-core,680,0.03312518054441234
org.apache.flink:flink-java,680,0.03312518054441234
com.googlecode.soundlibs:tritonus-share,679,0.03307646704361174
io.gatling:gatling-charts,675,0.03288161304040931
org.infinispan:infinispan-objectfilter,675,0.03288161304040931
io.netty:netty-codec-socks,672,0.032735472538007494
org.ow2.asm:asm,666,0.03244319153320385
org.apache.maven:maven-core,658,0.032053483526799
io.quarkus:quarkus-tls-registry,647,0.03151763501799233
org.apache.camel:camel-management-api,633,0.03083564600678384
io.netty:netty-resolver,630,0.03068950550438202
org.springframework.cloud:spring-cloud-gateway-server,626,0.030494651501179595
net.sourceforge.owlapi:org.semanticweb.hermit,624,0.030397224499578386
io.reactivex.rxjava3:rxjava,615,0.02995880299237293
io.github.reajason:memshell,614,0.02991008949157232
org.bytedeco:tesseract,607,0.029569094985968075
io.grpc:grpc-util,593,0.02888710597475959
org.apache.camel:camel-base,588,0.028643538470756555
org.eclipse.transformer:org.eclipse.transformer,587,0.028594824969955947
com.google.http-client:google-http-client,585,0.028497397968354734
io.smallrye.config:smallrye-config-core,572,0.027864122457946852
io.rsocket:rsocket-core,568,0.027669268454744426
org.objenesis:objenesis,567,0.027620554953943822
net.sourceforge.owlapi:owlapi-parsers,561,0.027328273949140183
com.googlecode.aviator:aviator,558,0.027182133446738362
io.swagger.core.v3:swagger-annotations-jakarta,552,0.026889852441934724
com.alibaba.csp:sentinel-transport-common,550,0.02679242544033351
com.github.librepdf:openpdf,550,0.02679242544033351
org.apache.flink:flink-streaming-java_2.12,546,0.026597571437131085
com.typesafe.akka:akka-actor_2.12,541,0.02635400393312806
org.antlr:antlr4-runtime,531,0.025866868925121987
cn.hutool:hutool-core,530,0.025818155424321382
org.apache.lucene:lucene-analyzers-common,530,0.025818155424321382
io.gatling.highcharts:gatling-charts-highcharts,528,0.02572072842272017
software.amazon.awssdk:rds,528,0.02572072842272017
com.aliyun.oss:aliyun-sdk-oss,524,0.025525874419517744
com.typesafe.akka:akka-http_2.12,516,0.025136166413112896
org.awaitility:awaitility,510,0.024843885408309258
software.amazon.awssdk:ssm,505,0.024600317904306224
org.apache.seatunnel:seatunnel-common,504,0.02455160440350562
com.google.protobuf:protobuf-java-util,489,0.023820901891496524
com.alibaba.spring:spring-context-support,485,0.023626047888294095
com.github.javaparser:javaparser-symbol-solver-core,484,0.02357733438749349
net.sourceforge.owlapi:owlapi-oboformat,462,0.022505637369880153
commons-codec:commons-codec,460,0.022408210368278936
io.kotest:kotest-framework-api-jvm,458,0.022310783366677724
org.jboss.resteasy:resteasy-client,455,0.022164642864275906
org.jboss.logging:jboss-logging,455,0.022164642864275906
io.rest-assured:rest-assured-common,455,0.022164642864275906
org.apache.activemq:activemq-openwire-legacy,453,0.022067215862674693
org.apache.kafka:kafka_2.13,441,0.021482653853067416
org.noear:solon-net-httputils,436,0.021239086349064382
io.netty:netty-codec-dns,432,0.02104423234586196
io.gatling:gatling-http,422,0.020557097337855896
io.grpc:grpc-netty,418,0.02036224333465347
net.openhft:chronicle-bytes,417,0.020313529833852862
com.aizuda:snail-job-server-web,412,0.02006996232984983
net.openhft:chronicle-core,412,0.02006996232984983
io.jsonwebtoken:jjwt-impl,405,0.019728967824245585
io.gatling:gatling-jms,404,0.01968025432344498
com.jcabi:jcabi-aspects,401,0.01953411382104316
org.jacoco:org.jacoco.core,396,0.01929054631704013
org.apache.camel:camel-util,390,0.01899826531223649
jakarta.annotation:jakarta.annotation-api,384,0.018705984307432852
org.eclipse.jetty:jetty-client,384,0.018705984307432852
org.openjdk.jmh:jmh-core-benchmarks,380,0.018511130304230426
org.codehaus.groovy:groovy,380,0.018511130304230426
org.codehaus.groovy:groovy-all,380,0.018511130304230426
org.springframework.boot:spring-boot,370,0.018023995296224362
com.networknt:json-schema-validator,367,0.017877854793822544
org.apache.spark:spark-sql_2.13,364,0.017731714291420723
com.alibaba.nacos:nacos-client,360,0.0175368602882183
org.rocksdb:rocksdbjni,358,0.017439433286617085
io.github.classgraph:classgraph,356,0.017342006285015872
org.noear:solon.data,352,0.01714715228181345
org.springframework.kafka:spring-kafka,344,0.0167574442754086
org.hamcrest:hamcrest-core,336,0.016367736269003747
com.baomidou:mybatis-plus-annotation,328,0.015978028262598896
org.nutz:nutz,326,0.01588060126099768
org.hibernate:hibernate-envers,322,0.015685747257795257
com.rethinkdb:rethinkdb-driver,320,0.015588320256194044
software.amazon.awssdk:http-auth-aws,320,0.015588320256194044
io.netty:netty-tcnative-boringssl-static,318,0.01549089325459283
io.rest-assured:xml-path,315,0.01534475275219101
org.bouncycastle:bcutil-jdk18on,315,0.01534475275219101
org.dromara.warm:warm-flow-core,310,0.015101185248187978
net.openhft:chronicle-wire,308,0.015003758246586767
org.jboss.weld:weld-spi,304,0.014808904243384342
org.roaringbitmap:RoaringBitmap,304,0.014808904243384342
software.amazon.awssdk:regions,302,0.014711477241783127
org.apache.sshd:sshd-scp,301,0.014662763740982522
org.eclipse.sisu:org.eclipse.sisu.plexus,301,0.014662763740982522
org.springframework:spring-beans,293,0.014273055734577673
com.cedarsoftware:json-io,287,0.013980774729774033
com.github.ben-manes.caffeine:caffeine,287,0.013980774729774033
net.openhft:chronicle-queue,285,0.013883347728172821
org.springdoc:springdoc-openapi-common,285,0.013883347728172821
org.eclipse.jetty.ee10:jetty-ee10-webapp,281,0.013688493724970394
org.springframework.boot:spring-boot-configuration-processor,276,0.013444926220967362
org.jetbrains:annotations,275,0.013396212720166755
cn.herodotus.engine:data-core,274,0.01334749921936615
org.hibernate.common:hibernate-commons-annotations,274,0.01334749921936615
org.apache.lucene:lucene-sandbox,274,0.01334749921936615
org.jboss.weld:weld-api,273,0.013298785718565543
org.apache.curator:curator-recipes,269,0.013103931715363119
org.seleniumhq.selenium:selenium-os,268,0.01305521821456251
org.springframework.shell:spring-shell-core,266,0.0129577912129613
org.jodd:jodd-core,264,0.012860364211360085
org.apache.mina:mina-core,261,0.012714223708958267
org.apache.commons:commons-vfs2,260,0.01266551020815766
org.apache.commons:commons-jexl3,257,0.012519369705755842
org.jetbrains.lets-plot:lets-plot-batik,248,0.012080948198550384
org.apache.flink:flink-shaded-asm-9,247,0.012032234697749777
io.kotest:kotest-framework-engine-jvm,246,0.011983521196949171
commons-beanutils:commons-beanutils,240,0.011691240192145532
com.google.api.grpc:proto-google-cloud-pubsub-v1,238,0.01159381319054432
io.kotest:kotest-extensions-jvm,234,0.011398959187341894
org.hibernate.orm:hibernate-envers,231,0.011252818684940076
org.htmlunit:neko-htmlunit,230,0.011204105184139468
de.codecentric:spring-boot-admin-server,230,0.011204105184139468
org.eclipse.jetty.ee10:jetty-ee10-servlet,225,0.010960537680136436
io.github.ollama4j:ollama4j,224,0.010911824179335831
com.google.errorprone:error_prone_annotations,224,0.010911824179335831
com.google.api.grpc:gapic-google-cloud-storage-v2,224,0.010911824179335831
io.grpc:grpc-stub,222,0.010814397177734617
org.apache.rocketmq:rocketmq-client,219,0.0106682566753328
com.sun.xml.fastinfoset:FastInfoset,217,0.010570829673731585
net.sourceforge.owlapi:owlapi-rio,216,0.01052211617293098
org.eclipse.jetty.websocket:jetty-websocket-core-common,215,0.010473402672130374
org.reflections:reflections,213,0.01037597567052916
org.apache.logging.log4j:log4j-slf4j-impl,213,0.01037597567052916
io.vertx:vertx-web-client,210,0.01022983516812734
com.alibaba.cloud.ai:spring-ai-alibaba-core,208,0.010132408166526129
org.openjdk.jol:jol-core,207,0.010083694665725522
org.mongodb:mongodb-driver-sync,206,0.010034981164924916
org.apache.maven.shared:file-management,206,0.010034981164924916
com.google.flogger:flogger,202,0.00984012716172249
com.vesoft:client,202,0.00984012716172249
com.alibaba.cloud:spring-cloud-alibaba-sentinel-datasource,200,0.009742700160121277
io.vertx:vertx-auth-common,199,0.009693986659320671
nl.jqno.equalsverifier:equalsverifier,198,0.009645273158520064
org.codehaus.jettison:jettison,198,0.009645273158520064
jakarta.websocket:jakarta.websocket-api,197,0.009596559657719458
org.apache.flink:flink-table-api-java,196,0.009547846156918852
com.google.cloud:google-cloud-pubsublite,196,0.009547846156918852
org.apache.maven:maven-model-builder,195,0.009499132656118245
com.fasterxml.jackson.dataformat:jackson-dataformat-cbor,194,0.009450419155317639
commons-cli:commons-cli,193,0.009401705654517032
org.apache.commons:commons-dbcp2,192,0.009352992153716426
net.sf.jopt-simple:jopt-simple,192,0.009352992153716426
org.bouncycastle:bcpg-jdk18on,190,0.009255565152115213
software.amazon.awssdk:checksums,190,0.009255565152115213
org.gridkit.lab:vicluster-core,189,0.009206851651314607
io.kotest:kotest-assertions-shared-jvm,188,0.009158138150514
com.google.truth.extensions:truth-java8-extension,188,0.009158138150514
com.taosdata.jdbc:taos-jdbcdriver,187,0.009109424649713394
com.aizuda:snail-job-server-job-task,186,0.009060711148912787
io.quarkus:quarkus-junit5,186,0.009060711148912787
org.springframework.data:spring-data-keyvalue,186,0.009060711148912787
org.htmlunit:htmlunit-core-js,183,0.008914570646510968
software.amazon.awssdk:ec2,183,0.008914570646510968
com.google.genai:google-genai,181,0.008817143644909755
org.apache.tinkerpop:gremlin-language,180,0.00876843014410915
org.graalvm.shadowed:icu4j,178,0.008671003142507936
org.seleniumhq.selenium:selenium-support,178,0.008671003142507936
com.baidu:jprotobuf,176,0.008573576140906725
org.springframework.hateoas:spring-hateoas,175,0.008524862640106117
org.ow2.asm:asm-tree,174,0.00847614913930551
org.apache.poi:poi-ooxml,174,0.00847614913930551
org.apache.tomcat:tomcat-annotations-api,172,0.0083787221377043
com.azure:azure-storage-blob,170,0.008281295136103085
org.commonmark:commonmark,168,0.008183868134501874
org.apache.spark:spark-graphx_2.10,167,0.008135154633701265
com.github.pagehelper:pagehelper,166,0.008086441132900659
org.apache.httpcomponents.client5:httpclient5,162,0.007891587129698235
com.fasterxml:classmate,161,0.007842873628897629
software.amazon.awssdk:auth,161,0.007842873628897629
org.elasticsearch:elasticsearch-geo,161,0.007842873628897629
io.quarkus:quarkus-test-common,160,0.007794160128097022
cn.dev33:sa-token-sso,160,0.007794160128097022
org.openjdk.nashorn:nashorn-core,159,0.007745446627296415
org.apache.spark:spark-sql_2.12,159,0.007745446627296415
io.netty:netty-transport-classes-epoll,158,0.0076967331264958085
org.apache.httpcomponents:httpcore,157,0.007648019625695203
com.fasterxml.jackson.datatype:jackson-datatype-jdk8,157,0.007648019625695203
org.springframework.security:spring-security-crypto,157,0.007648019625695203
io.quarkus:quarkus-oidc,156,0.0075993061248945965
com.google.truth:truth,156,0.0075993061248945965
org.apache.camel:camel-core-engine,156,0.0075993061248945965
org.eclipse.jetty.ee10:jetty-ee10-annotations,156,0.0075993061248945965
org.jetbrains.kotlin:kotlin-stdlib-jdk7,154,0.007501879123293384
org.eclipse.jetty.ee10:jetty-ee10-plus,154,0.007501879123293384
org.apache.hadoop:hadoop-yarn-server-common,151,0.0073557386208915635
org.apache.dubbo:dubbo-rpc-api,151,0.0073557386208915635
us.fatehi:schemacrawler,150,0.007307025120090958
ch.qos.reload4j:reload4j,150,0.007307025120090958
org.springframework:spring-test,150,0.007307025120090958
net.java.dev.jna:jna,148,0.007209598118489746
jakarta.servlet:jakarta.servlet-api,148,0.007209598118489746
org.apache.spark:spark-network-shuffle_2.10,148,0.007209598118489746
org.apache.maven.resolver:maven-resolver-spi,147,0.007160884617689139
com.alibaba.nacos:nacos-api,146,0.007112171116888532
org.hibernate.search:hibernate-search-backend-lucene,145,0.007063457616087926
org.apache.dubbo:dubbo-registry-api,144,0.00701474411528732
io.minio:minio,141,0.006868603612885501
io.dropwizard.metrics:metrics-core,141,0.006868603612885501
io.smallrye.reactive:mutiny,140,0.006819890112084895
org.codehaus.jackson:jackson-core-asl,140,0.006819890112084895
org.jline:jline-terminal,139,0.006771176611284287
org.apache.dubbo:dubbo-remoting-zookeeper,139,0.006771176611284287
org.infinispan:infinispan-server-resp,138,0.006722463110483681
org.seleniumhq.selenium:selenium-firefox-driver,135,0.006576322608081862
io.grpc:grpc-alts,134,0.006527609107281255
org.apache.fory:fory-core,134,0.006527609107281255
org.apache.ant:ant,133,0.00647889560648065
com.alibaba.cloud:spring-cloud-starter-alibaba-sentinel,132,0.006430182105680042
com.alibaba.csp:sentinel-transport-simple-http,132,0.006430182105680042
io.github.linpeilie:mapstruct-plus,132,0.006430182105680042
org.duckdb:duckdb_jdbc,131,0.006381468604879436
org.apache.httpcomponents:httpclient,131,0.006381468604879436
io.mockk:mockk-jvm,130,0.00633275510407883
org.springdoc:springdoc-openapi-starter-webmvc-api,129,0.006284041603278224
org.glassfish.jersey.core:jersey-server,128,0.006235328102477617
io.vertx:vertx-web,128,0.006235328102477617
us.fatehi:schemacrawler-api,128,0.006235328102477617
org.apache.dubbo:dubbo-common,128,0.006235328102477617
com.fasterxml.jackson.dataformat:jackson-dataformat-smile,128,0.006235328102477617
com.huaweicloud:esdk-obs-java,127,0.00618661460167701
org.apache.camel.quarkus:camel-quarkus-core,126,0.006137901100876405
org.hibernate.search:hibernate-search-engine,126,0.006137901100876405
org.apache.kerby:kerb-core,125,0.006089187600075798
org.apache.sshd:sshd-osgi,125,0.006089187600075798
org.dromara.mica-mqtt:mica-mqtt-client,124,0.006040474099275192
org.dromara.mica-mqtt:mica-mqtt-server,124,0.006040474099275192
com.aliyun:credentials-java,122,0.005943047097673979
org.mapstruct:mapstruct,121,0.005894333596873373
io.grpc:grpc-grpclb,121,0.005894333596873373
org.apache.spark:spark-network-common_2.10,120,0.005845620096072766
com.github.loki4j:loki-logback-appender,119,0.00579690659527216
io.gatling:gatling-http-client,118,0.005748193094471553
io.projectreactor:reactor-test,118,0.005748193094471553
org.agrona:agrona,117,0.005699479593670947
io.fabric8:kubernetes-model-admissionregistration,117,0.005699479593670947
org.apache.camel:camel-core-reifier,117,0.005699479593670947
