Library_Name,Count,Percentage
com.jcabi.incubator:xembly,58,0.0038465364591968696
de.rototor.pdfbox:graphics2d,58,0.0038465364591968696
org.jetbrains.kotlinx:kotlinx-coroutines-reactive,57,0.003780216865072786
com.rabbitmq:amqp-client,56,0.0037138972709487017
io.github.bes2008.solution.sqlhelper:sqlhelper-common,56,0.0037138972709487017
org.graalvm.truffle:truffle-api,56,0.0037138972709487017
org.apache.seatunnel:seatunnel-api,56,0.0037138972709487017
io.kotest:kotest-assertions-api-jvm,56,0.0037138972709487017
org.springframework:spring-oxm,55,0.003647577676824618
org.apache.rocketmq:rocketmq-remoting,55,0.003647577676824618
com.tencentcloudapi:tencentcloud-sdk-java-common,54,0.0035812580827005334
org.apache.flink:flink-rpc-akka-loader,54,0.0035812580827005334
org.eclipse.aether:aether-api,53,0.00351493848857645
com.google.api:gax,53,0.00351493848857645
org.apache.xmlgraphics:batik-bridge,52,0.0034486188944523656
io.fabric8:openshift-model-installer,52,0.0034486188944523656
io.swagger.core.v3:swagger-core,52,0.0034486188944523656
org.apache.lucene:lucene-analyzers-common,52,0.0034486188944523656
com.google.truth:truth,52,0.0034486188944523656
cn.herodotus.engine:oauth2-sdk-authorization,51,0.0033822993003282823
org.apache.rocketmq:rocketmq-spring-boot,51,0.0033822993003282823
io.grpc:grpc-services,50,0.0033159797062041977
io.netty.incubator:netty-incubator-codec-classes-quic,50,0.0033159797062041977
io.quarkus:quarkus-virtual-threads,50,0.0033159797062041977
io.quarkus.gizmo:gizmo,50,0.0033159797062041977
eu.maveniverse.maven.mima:context,49,0.003249660112080114
io.grpc:grpc-okhttp,49,0.003249660112080114
org.apache.dubbo:dubbo-cluster,49,0.003249660112080114
com.fifesoft:rsyntaxtextarea,49,0.003249660112080114
org.apache.dubbo:dubbo-remoting-api,48,0.00318334051795603
org.apache.lucene:lucene-backward-codecs,47,0.003117020923831946
org.apache.httpcomponents:httpasyncclient,47,0.003117020923831946
net.jodah:failsafe,47,0.003117020923831946
io.opentracing:opentracing-api,47,0.003117020923831946
org.apache.logging.log4j:log4j-to-slf4j,47,0.003117020923831946
io.gatling:gatling-http-java,47,0.003117020923831946
org.apache.parquet:parquet-format-structures,46,0.0030507013297078624
io.gatling:gatling-core-java,46,0.0030507013297078624
io.fabric8:kubernetes-model-core,46,0.0030507013297078624
io.protostuff:protostuff-api,46,0.0030507013297078624
com.alibaba:easyexcel-core,46,0.0030507013297078624
org.eclipse.aether:aether-util,46,0.0030507013297078624
org.jboss.threads:jboss-threads,46,0.0030507013297078624
com.google.j2objc:j2objc-annotations,45,0.0029843817355837783
software.amazon.awssdk:secretsmanager,45,0.0029843817355837783
org.apache.logging.log4j:log4j-1.2-api,45,0.0029843817355837783
io.quarkus:quarkus-tls-registry-deployment,45,0.0029843817355837783
org.jboss.shrinkwrap:shrinkwrap-impl-base,44,0.002918062141459694
com.alibaba.csp:sentinel-cluster-common-default,44,0.002918062141459694
org.tukaani:xz,44,0.002918062141459694
org.eclipse.jetty.http2:http2-hpack,44,0.002918062141459694
org.seleniumhq.selenium:selenium-chromium-driver,43,0.0028517425473356104
org.mongodb:bson,42,0.0027854229532115263
com.google.api.grpc:proto-google-cloud-datastore-v1,42,0.0027854229532115263
org.apache.ratis:ratis-common,42,0.0027854229532115263
org.cactoos:cactoos,42,0.0027854229532115263
org.noear:solon-config-yaml,42,0.0027854229532115263
org.noear:snack3,41,0.0027191033590874426
org.apache.dubbo:dubbo-rpc-dubbo,41,0.0027191033590874426
com.google.api.grpc:proto-google-cloud-secretmanager-v1,40,0.0026527837649633584
io.kotest:kotest-common-jvm,40,0.0026527837649633584
org.tmatesoft.svnkit:svnkit,40,0.0026527837649633584
org.infinispan:infinispan-query-core,40,0.0026527837649633584
com.google.cloud:google-cloud-storage,40,0.0026527837649633584
org.springframework.boot:spring-boot-actuator,39,0.0025864641708392743
com.thoughtworks.xstream:xstream,39,0.0025864641708392743
software.amazon.awssdk:aws-core,39,0.0025864641708392743
org.apache.commons:commons-pool2,39,0.0025864641708392743
org.apache.lucene:lucene-grouping,38,0.0025201445767151906
com.google.api.grpc:proto-google-iam-v1,38,0.0025201445767151906
io.fabric8:openshift-model-monitoring,38,0.0025201445767151906
cn.afterturn:easypoi-base,37,0.0024538249825911064
com.ethlo.time:itu,37,0.0024538249825911064
io.fabric8:kubernetes-client-api,37,0.0024538249825911064
org.apache.lucene:lucene-highlighter,37,0.0024538249825911064
com.google.api-client:google-api-client,37,0.0024538249825911064
org.jboss.weld.probe:weld-probe-core,36,0.0023875053884670227
org.apache.dubbo:dubbo-spring-boot-autoconfigure-compatible,36,0.0023875053884670227
io.quarkus:quarkus-scheduler,36,0.0023875053884670227
org.apache.camel:camel-xml-io,36,0.0023875053884670227
org.codehaus.plexus:plexus-interpolation,36,0.0023875053884670227
org.springframework:spring-jdbc,36,0.0023875053884670227
net.kyori:adventure-api,36,0.0023875053884670227
org.apache.flink:flink-table-common,36,0.0023875053884670227
org.apache.xmlgraphics:xmlgraphics-commons,36,0.0023875053884670227
com.beust:jcommander,36,0.0023875053884670227
io.nats:jnats,35,0.0023211857943429386
io.fabric8:kubernetes-model-gatewayapi,35,0.0023211857943429386
org.eclipse.parsson:parsson,34,0.0022548662002188544
org.graalvm.sdk:nativeimage,34,0.0022548662002188544
io.perfmark:perfmark-api,34,0.0022548662002188544
org.hibernate.search:hibernate-search-mapper-pojo-base,34,0.0022548662002188544
io.undertow:undertow-core,33,0.0021885466060947707
org.noear:solon-mvc,33,0.0021885466060947707
org.glassfish.jaxb:jaxb-core,33,0.0021885466060947707
org.eclipse.jetty.ee10.websocket:jetty-ee10-websocket-jakarta-common,32,0.0021222270119706866
org.conscrypt:conscrypt-openjdk-uber,32,0.0021222270119706866
org.flowable:flowable-event-registry-api,32,0.0021222270119706866
jakarta.inject:jakarta.inject-api,32,0.0021222270119706866
org.jboss.xnio:xnio-api,32,0.0021222270119706866
com.jcabi:jcabi-xml,32,0.0021222270119706866
us.fatehi:schemacrawler-utility,32,0.0021222270119706866
org.apache.flink:flink-clients,32,0.0021222270119706866
com.google.api:gax-httpjson,31,0.002055907417846603
org.jboss.arquillian.container:arquillian-container-spi,31,0.002055907417846603
org.seleniumhq.selenium:selenium-manager,31,0.002055907417846603
org.jetbrains.kotlinx:kotlinx-coroutines-test-jvm,30,0.0019895878237225187
org.wildfly.arquillian:wildfly-arquillian-common,30,0.0019895878237225187
org.xmlunit:xmlunit-core,30,0.0019895878237225187
org.apache.maven:maven-resolver-provider,30,0.0019895878237225187
com.tngtech.archunit:archunit,30,0.0019895878237225187
org.jmdns:jmdns,30,0.0019895878237225187
org.apache.calcite:calcite-linq4j,30,0.0019895878237225187
com.ctrip.framework.apollo:apollo-client,30,0.0019895878237225187
org.apache.shardingsphere:shardingsphere-infra-exception-core,30,0.0019895878237225187
io.gatling:gatling-jms-java,30,0.0019895878237225187
org.apache.dubbo:dubbo-metadata-api,29,0.0019232682295984348
org.junit.platform:junit-platform-suite-api,29,0.0019232682295984348
io.vertx:vertx-web-common,28,0.0018569486354743509
org.flowable:flowable-task-service,28,0.0018569486354743509
org.infinispan:infinispan-multimap,28,0.0018569486354743509
javax.enterprise:cdi-api,28,0.0018569486354743509
io.swagger:swagger-parser-safe-url-resolver,28,0.0018569486354743509
org.noear:solon-proxy,27,0.0017906290413502667
org.springframework.boot:spring-boot-autoconfigure-processor,27,0.0017906290413502667
org.apache.kafka:kafka-group-coordinator,27,0.0017906290413502667
com.googlecode.libphonenumber:libphonenumber,27,0.0017906290413502667
org.springframework.data:spring-data-jdbc,26,0.0017243094472261828
org.codehaus.groovy:groovy-groovysh,26,0.0017243094472261828
io.quarkus:quarkus-swagger-ui,26,0.0017243094472261828
org.apache.maven.resolver:maven-resolver-api,26,0.0017243094472261828
org.apache.maven:maven-model,26,0.0017243094472261828
cn.herodotus.oss:rest-sdk-specification,26,0.0017243094472261828
cn.herodotus.oss:dialect-sdk-minio,26,0.0017243094472261828
io.cucumber:messages,26,0.0017243094472261828
org.springframework.retry:spring-retry,25,0.0016579898531020988
org.glassfish.hk2:hk2-utils,25,0.0016579898531020988
org.apache.lucene:lucene-queryparser,25,0.0016579898531020988
org.noear:solon-aot,25,0.0016579898531020988
org.springframework.cloud:spring-cloud-function-context,24,0.001591670258978015
org.springframework.boot:spring-boot-autoconfigure,24,0.001591670258978015
com.openhtmltopdf:openhtmltopdf-pdfbox,24,0.001591670258978015
io.quarkus:quarkus-arc-deployment,24,0.001591670258978015
org.apache.httpcomponents:httpcore-nio,24,0.001591670258978015
io.quarkus:quarkus-security-spi,24,0.001591670258978015
org.apache.commons:commons-text,24,0.001591670258978015
org.flowable:flowable-identitylink-service,24,0.001591670258978015
io.netty:netty-transport-classes-kqueue,24,0.001591670258978015
org.springframework.shell:spring-shell-standard,23,0.0015253506648539312
io.opencensus:opencensus-api,23,0.0015253506648539312
org.apache.maven:maven-project,23,0.0015253506648539312
com.github.luben:zstd-jni,23,0.0015253506648539312
org.noear:solon-rx,22,0.001459031070729847
io.zipkin.brave:brave-core,22,0.001459031070729847
org.mortbay.jasper:apache-el,22,0.001459031070729847
dev.langchain4j:langchain4j-core,22,0.001459031070729847
com.electronwill.night-config:core,22,0.001459031070729847
org.eclipse.jetty.http2:http2-common,22,0.001459031070729847
cn.herodotus.oss:dialect-sdk-s3,22,0.001459031070729847
org.infinispan:infinispan-api,22,0.001459031070729847
io.opentelemetry:opentelemetry-exporter-logging,21,0.0013927114766057631
commons-digester:commons-digester,21,0.0013927114766057631
org.hdrhistogram:HdrHistogram,21,0.0013927114766057631
org.apache.logging.log4j:log4j-slf4j-impl,21,0.0013927114766057631
org.apache.tomcat:tomcat-juli,21,0.0013927114766057631
io.gatling:gatling-commons,21,0.0013927114766057631
org.springframework.data:spring-data-rest-core,20,0.0013263918824816792
org.eclipse.jetty:jetty-plus,20,0.0013263918824816792
org.elasticsearch.client:elasticsearch-rest-client,20,0.0013263918824816792
org.apache.dubbo:dubbo-rpc-rest,19,0.0012600722883575953
org.infinispan:infinispan-server-router,19,0.0012600722883575953
org.seleniumhq.selenium:selenium-chrome-driver,19,0.0012600722883575953
com.github.curious-odd-man:rgxgen,19,0.0012600722883575953
org.springframework.shell:spring-shell-standard-commands,19,0.0012600722883575953
org.dromara.warm:warm-flow-plugin-ui-core,19,0.0012600722883575953
org.elasticsearch:jna,19,0.0012600722883575953
org.dom4j:dom4j,18,0.0011937526942335114
org.apache.maven:maven-settings-builder,18,0.0011937526942335114
org.springdoc:springdoc-openapi-webflux-core,18,0.0011937526942335114
net.sourceforge.owlapi:owlapi-compatibility,18,0.0011937526942335114
io.agroal:agroal-api,18,0.0011937526942335114
ch.qos.logback:logback-access,18,0.0011937526942335114
com.jcabi:jcabi-manifests,18,0.0011937526942335114
org.apache.kafka:kafka-raft,18,0.0011937526942335114
com.aizuda:snail-job-datasource-template,18,0.0011937526942335114
jakarta.authentication:jakarta.authentication-api,18,0.0011937526942335114
jakarta.authorization:jakarta.authorization-api,18,0.0011937526942335114
com.google.api.grpc:proto-google-cloud-pubsublite-v1,18,0.0011937526942335114
org.springframework.vault:spring-vault-core,17,0.0011274331001094272
io.prometheus:prometheus-metrics-exposition-textformats,17,0.0011274331001094272
org.apache.iotdb:tsfile,17,0.0011274331001094272
com.microsoft.azure:msal4j,17,0.0011274331001094272
io.cucumber:gherkin,16,0.0010611135059853433
org.flowable:flowable-eventsubscription-service,16,0.0010611135059853433
org.htmlunit:htmlunit-cssparser,16,0.0010611135059853433
org.apache.spark:spark-sql-api_2.13,16,0.0010611135059853433
io.opentelemetry.instrumentation:opentelemetry-resources,16,0.0010611135059853433
software.amazon.awssdk:utils,16,0.0010611135059853433
com.jcraft:jsch,16,0.0010611135059853433
org.eclipse:yasson,16,0.0010611135059853433
org.apache.dubbo:dubbo-configcenter-zookeeper,16,0.0010611135059853433
org.springframework.ai:spring-ai-openai,16,0.0010611135059853433
org.flowable:flowable-variable-service-api,16,0.0010611135059853433
com.aliyun:tea,16,0.0010611135059853433
org.eclipse.jetty.websocket:websocket-common,16,0.0010611135059853433
com.baomidou:dynamic-datasource-spring,15,0.0009947939118612594
org.apache.maven:maven-artifact-manager,15,0.0009947939118612594
io.quarkus:quarkus-quartz,15,0.0009947939118612594
org.apache.kerby:kerby-asn1,15,0.0009947939118612594
org.apache.lucene:lucene-suggest,15,0.0009947939118612594
cn.afterturn:easypoi-wps,15,0.0009947939118612594
net.minidev:json-smart,15,0.0009947939118612594
org.eclipse.jetty.ee9:jetty-ee9-webapp,15,0.0009947939118612594
org.apache.maven:maven-repository-metadata,14,0.0009284743177371754
org.flowable:flowable-spring-boot-autoconfigure,14,0.0009284743177371754
org.springframework:spring-websocket,14,0.0009284743177371754
io.fabric8:kubernetes-model-resource,14,0.0009284743177371754
com.oracle.oci.sdk:oci-java-sdk-common,14,0.0009284743177371754
com.google.flogger:flogger-system-backend,14,0.0009284743177371754
com.vladsch.flexmark:flexmark-util-sequence,14,0.0009284743177371754
io.agroal:agroal-pool,14,0.0009284743177371754
io.greptime:ingester-protocol,14,0.0009284743177371754
org.eclipse.rdf4j:rdf4j-queryalgebra-evaluation,14,0.0009284743177371754
com.hibegin:simplewebserver,14,0.0009284743177371754
org.eclipse.jetty:jetty-util-ajax,14,0.0009284743177371754
org.apache.jena:jena-tdb2,14,0.0009284743177371754
org.apache.jena:jena-cmds,13,0.0008621547236130914
software.amazon.awssdk:aws-json-protocol,13,0.0008621547236130914
io.vertx:vertx-auth-otp,13,0.0008621547236130914
net.dreamlu:mica-net-utils,13,0.0008621547236130914
org.apache.jmeter:ApacheJMeter_core,13,0.0008621547236130914
org.apache.dubbo:dubbo-configcenter-consul,13,0.0008621547236130914
com.alibaba:QLExpress,13,0.0008621547236130914
org.apache.hadoop:hadoop-mapreduce-client-app,13,0.0008621547236130914
org.jruby.joni:joni,13,0.0008621547236130914
joda-time:joda-time,12,0.0007958351294890075
io.kotest:kotest-framework-discovery-jvm,12,0.0007958351294890075
org.apache.jena:jena-tdb1,12,0.0007958351294890075
com.google.code.findbugs:annotations,12,0.0007958351294890075
org.jboss.weld.environment:weld-environment-common,12,0.0007958351294890075
com.theokanning.openai-gpt3-java:api,12,0.0007958351294890075
org.springframework:spring-context-support,12,0.0007958351294890075
org.infinispan:infinispan-server-memcached,12,0.0007958351294890075
io.fabric8:kubernetes-client,12,0.0007958351294890075
org.xmlresolver:xmlresolver,12,0.0007958351294890075
de.codecentric:spring-boot-admin-server-ui,12,0.0007958351294890075
io.quarkus:quarkus-resteasy,12,0.0007958351294890075
org.mapstruct:mapstruct,12,0.0007958351294890075
net.hydromatic:quidem,12,0.0007958351294890075
io.prometheus:prometheus-metrics-model,12,0.0007958351294890075
io.quarkus.arc:arc-processor,11,0.0007295155353649235
io.opentelemetry:opentelemetry-exporter-otlp-common,11,0.0007295155353649235
net.openhft:affinity,11,0.0007295155353649235
org.eclipse.jetty:jetty-jndi,11,0.0007295155353649235
org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-impl-maven,11,0.0007295155353649235
org.apache.maven:maven-profile,11,0.0007295155353649235
org.snakeyaml:snakeyaml-engine,11,0.0007295155353649235
io.quarkus.qute:qute-core,11,0.0007295155353649235
io.github.smartboot.socket:aio-pro,11,0.0007295155353649235
org.apache.pekko:pekko-actor_2.13,10,0.0006631959412408396
org.eclipse.jetty:jetty-annotations,10,0.0006631959412408396
org.apache.xmlgraphics:batik-svgrasterizer,10,0.0006631959412408396
commons-jxpath:commons-jxpath,10,0.0006631959412408396
com.github.jnr:jnr-posix,10,0.0006631959412408396
org.infinispan:infinispan-query-dsl,10,0.0006631959412408396
com.google.guava:listenablefuture,10,0.0006631959412408396
log4j:log4j,10,0.0006631959412408396
io.prometheus:simpleclient_tracer_common,10,0.0006631959412408396
org.noear:solon-scheduling,9,0.0005968763471167557
org.apache.flink:flink-hadoop-fs,9,0.0005968763471167557
org.apache.lucene:lucene-facet,9,0.0005968763471167557
org.bsc.async:async-generator,9,0.0005968763471167557
com.squareup.okhttp3:logging-interceptor,9,0.0005968763471167557
io.vertx:vertx-auth-jwt,9,0.0005968763471167557
org.elasticsearch:elasticsearch-cli,9,0.0005968763471167557
org.seleniumhq.selenium:selenium-ie-driver,9,0.0005968763471167557
io.undertow:undertow-servlet,9,0.0005968763471167557
org.apache.flink:flink-test-utils-junit,9,0.0005968763471167557
org.noear:solon-security-vault,9,0.0005968763471167557
org.eclipse.jetty:jetty-security,9,0.0005968763471167557
org.bytedeco:librealsense2,9,0.0005968763471167557
software.amazon.awssdk:retries,9,0.0005968763471167557
com.google.cloud:google-cloud-pubsub,8,0.0005305567529926716
org.apache.thrift:libthrift,8,0.0005305567529926716
org.flowable:flowable-form-api,8,0.0005305567529926716
com.amazonaws:aws-java-sdk-s3,8,0.0005305567529926716
org.flowable:flowable-entitylink-service,8,0.0005305567529926716
org.apache.dubbo:dubbo-configcenter-nacos,8,0.0005305567529926716
org.apache.dubbo:dubbo-configcenter-etcd,8,0.0005305567529926716
org.noear:solon-test,8,0.0005305567529926716
org.apache.dubbo:dubbo-serialization-native-hession,8,0.0005305567529926716
org.apache.maven:maven-settings,8,0.0005305567529926716
com.hierynomus:sshj,8,0.0005305567529926716
org.apache.dubbo:dubbo-serialization-kryo,8,0.0005305567529926716
org.springframework.cloud:spring-cloud-function-core,8,0.0005305567529926716
cn.herodotus.engine:oauth2-sdk-authentication,8,0.0005305567529926716
org.springframework.experimental.boot:spring-boot-testjars,8,0.0005305567529926716
org.flowable:flowable-task-service-api,8,0.0005305567529926716
com.alibaba.cloud.ai:spring-ai-alibaba-autoconfigure-dashscope,8,0.0005305567529926716
org.springframework.data:spring-data-relational,8,0.0005305567529926716
org.apache.spark:spark-unsafe_2.13,8,0.0005305567529926716
io.protostuff:protostuff-collectionschema,8,0.0005305567529926716
io.grpc:grpc-rls,8,0.0005305567529926716
org.eclipse.jgit:org.eclipse.jgit.ssh.apache,8,0.0005305567529926716
cn.herodotus.oss:oss-solution,8,0.0005305567529926716
io.swagger.parser.v3:swagger-parser-v3,7,0.0004642371588685877
org.reactivestreams:reactive-streams,7,0.0004642371588685877
io.fabric8:openshift-model-config,7,0.0004642371588685877
io.fabric8:openshift-model-operator,7,0.0004642371588685877
io.quarkus:quarkus-devui-deployment-spi,7,0.0004642371588685877
org.apache.dubbo:dubbo-registry-zookeeper,7,0.0004642371588685877
org.apache.dubbo:dubbo-metadata-report-nacos,7,0.0004642371588685877
org.apache.spark:spark-network-common_2.12,7,0.0004642371588685877
software.amazon.awssdk:identity-spi,7,0.0004642371588685877
org.ops4j.pax.exam:pax-exam-spi,7,0.0004642371588685877
io.fabric8:openshift-model,7,0.0004642371588685877
org.infinispan:infinispan-scripting,7,0.0004642371588685877
org.apache.seatunnel:seatunnel-core-starter,7,0.0004642371588685877
org.apache.seatunnel:seatunnel-plugin-discovery,7,0.0004642371588685877
io.gatling:gatling-shared-model_2.13,7,0.0004642371588685877
org.springframework.cloud:spring-cloud-netflix-eureka-client,7,0.0004642371588685877
com.github.pagehelper:pagehelper-spring-boot-autoconfigure,7,0.0004642371588685877
org.apache.flink:flink-test-utils,6,0.00039791756474450373
org.apache.maven.resolver:maven-resolver-named-locks,6,0.00039791756474450373
org.apache.rocketmq:rocketmq-acl,6,0.00039791756474450373
org.apache.commons:commons-fileupload2-core,6,0.00039791756474450373
org.apache.jena:jena-iri,6,0.00039791756474450373
io.vertx:vertx-bridge-common,6,0.00039791756474450373
org.infinispan:infinispan-cachestore-jdbc-common,6,0.00039791756474450373
org.joda:joda-convert,6,0.00039791756474450373
com.github.houbb:heaven,6,0.00039791756474450373
io.quarkus:quarkus-container-image,6,0.00039791756474450373
io.opentelemetry.instrumentation:opentelemetry-sdk-autoconfigure-support,6,0.00039791756474450373
com.aizuda:flowlong-core,6,0.00039791756474450373
io.fabric8:openshift-model-machine,6,0.00039791756474450373
org.apache.dubbo:dubbo-configcenter-apollo,6,0.00039791756474450373
io.fabric8:kubernetes-model-storageclass,6,0.00039791756474450373
org.springframework.data:spring-data-r2dbc,6,0.00039791756474450373
org.locationtech.jts:jts-core,6,0.00039791756474450373
io.github.resilience4j:resilience4j-circuitbreaker,6,0.00039791756474450373
org.apache.dubbo:dubbo-registry-multiple,6,0.00039791756474450373
org.apache.dubbo:dubbo-registry-nacos,6,0.00039791756474450373
io.sundr:sundr-model-base,6,0.00039791756474450373
org.flowable:flowable-job-service,6,0.00039791756474450373
org.apache.maven:maven-aether-provider,6,0.00039791756474450373
org.flowable:flowable-event-registry-model,6,0.00039791756474450373
org.apache.logging.log4j:log4j-slf4j2-impl,6,0.00039791756474450373
org.noear:solon-serialization,6,0.00039791756474450373
org.apache.dubbo:dubbo-rpc-http,6,0.00039791756474450373
org.noear:solon-serialization-snack3,5,0.0003315979706204198
org.apache.activemq:activemq-jaas,5,0.0003315979706204198
com.fasterxml.jackson.module:jackson-module-jaxb-annotations,5,0.0003315979706204198
io.mockk:mockk-agent-api-jvm,5,0.0003315979706204198
com.github.jknack:handlebars,5,0.0003315979706204198
org.springframework.cloud:spring-cloud-circuitbreaker-resilience4j,5,0.0003315979706204198
org.apache.iotdb:iotdb-thrift,5,0.0003315979706204198
org.apache.jena:jena-ontapi,5,0.0003315979706204198
io.quarkus:quarkus-smallrye-health,5,0.0003315979706204198
org.sonarsource.sonarqube:sonar-core,5,0.0003315979706204198
org.infinispan:infinispan-client-rest,5,0.0003315979706204198
io.cucumber:cucumber-gherkin,5,0.0003315979706204198
cn.hutool:hutool-json,5,0.0003315979706204198
org.apache.camel:camel-language,5,0.0003315979706204198
io.greptime:ingester-rpc,5,0.0003315979706204198
org.apache.ratis:ratis-server-api,5,0.0003315979706204198
org.springframework.ws:spring-xml,5,0.0003315979706204198
org.apache.dubbo:dubbo-metadata-report-etcd,5,0.0003315979706204198
org.apache.dubbo:dubbo-metadata-report-consul,5,0.0003315979706204198
org.apache.dubbo:dubbo-metadata-report-redis,5,0.0003315979706204198
org.apache.dubbo:dubbo-metadata-report-zookeeper,5,0.0003315979706204198
io.netty:netty-transport-native-kqueue,5,0.0003315979706204198
com.google.auth:google-auth-library-oauth2-http,5,0.0003315979706204198
org.apache.dubbo:dubbo-compatible,4,0.0002652783764963358
io.github.resilience4j:resilience4j-retry,4,0.0002652783764963358
org.apache.maven:maven-plugin-api,4,0.0002652783764963358
org.flowable:flowable-entitylink-service-api,4,0.0002652783764963358
org.eclipse.jetty.websocket:websocket-core-common,4,0.0002652783764963358
org.flowable:flowable-job-service-api,4,0.0002652783764963358
cn.afterturn:easypoi-web,4,0.0002652783764963358
org.jodd:jodd-util,4,0.0002652783764963358
org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-api-maven,4,0.0002652783764963358
org.htmlunit:htmlunit-xpath,4,0.0002652783764963358
com.aliyun:aliyun-java-sdk-kms,4,0.0002652783764963358
org.apache.ant:ant-launcher,4,0.0002652783764963358
com.github.jnr:jnr-ffi,4,0.0002652783764963358
org.eclipse.jetty.websocket:websocket-api,4,0.0002652783764963358
org.glassfish.jersey.connectors:jersey-apache-connector,4,0.0002652783764963358
io.cucumber:pretty-formatter,4,0.0002652783764963358
org.noear:solon-logging,4,0.0002652783764963358
org.mybatis.spring.boot:mybatis-spring-boot-autoconfigure,4,0.0002652783764963358
com.esotericsoftware:kryo,4,0.0002652783764963358
org.apache.jena:jena-rdfconnection,4,0.0002652783764963358
org.codehaus.groovy:groovy-console,4,0.0002652783764963358
io.swagger:swagger-models,4,0.0002652783764963358
io.smallrye:smallrye-jwt-build,4,0.0002652783764963358
com.jcabi:jcabi-log,4,0.0002652783764963358
org.flowable:flowable-eventsubscription-service-api,4,0.0002652783764963358
org.springframework.security:spring-security-oauth2-jose,4,0.0002652783764963358
org.apache.flink:flink-metrics-core,4,0.0002652783764963358
com.github.spotbugs:spotbugs-annotations,4,0.0002652783764963358
com.dtflys.forest:forest-spring,4,0.0002652783764963358
cn.herodotus.oss:dialect-autoconfigure,4,0.0002652783764963358
org.mockito:mockito-junit-jupiter,4,0.0002652783764963358
cn.dev33:sa-token-jakarta-servlet,4,0.0002652783764963358
org.elasticsearch:elasticsearch-plugin-classloader,3,0.00019895878237225187
org.noear:solon-security-validation,3,0.00019895878237225187
org.noear:solon-web-staticfiles,3,0.00019895878237225187
io.quarkus:quarkus-virtual-threads-deployment,3,0.00019895878237225187
com.fasterxml.uuid:java-uuid-generator,3,0.00019895878237225187
org.jboss.resteasy:resteasy-core-spi,3,0.00019895878237225187
org.noear:solon-sessionstate-local,3,0.00019895878237225187
org.glassfish.expressly:expressly,3,0.00019895878237225187
org.eclipse.jetty.websocket:jetty-websocket-core-server,3,0.00019895878237225187
cn.hutool:hutool-crypto,3,0.00019895878237225187
org.apache.jena:jena-fuseki-access,3,0.00019895878237225187
io.vertx:vertx-uri-template,3,0.00019895878237225187
org.seleniumhq.selenium:selenium-edge-driver,3,0.00019895878237225187
software.amazon.awssdk:aws-query-protocol,3,0.00019895878237225187
org.asciidoctor:asciidoctorj-api,3,0.00019895878237225187
org.jboss.logging:jboss-logging-processor,3,0.00019895878237225187
io.prometheus:prometheus-metrics-config,3,0.00019895878237225187
commons-collections:commons-collections,3,0.00019895878237225187
org.springframework.cloud:spring-cloud-netflix-eureka-server,3,0.00019895878237225187
org.apache.dubbo:dubbo-qos,3,0.00019895878237225187
org.apache.dubbo:dubbo-registry-etcd3,3,0.00019895878237225187
org.apache.dubbo:dubbo-registry-consul,3,0.00019895878237225187
com.ctrip.framework.apollo:apollo-core,3,0.00019895878237225187
org.msgpack:msgpack-core,3,0.00019895878237225187
org.graalvm.tools:profiler,3,0.00019895878237225187
org.graalvm.sdk:graal-sdk,3,0.00019895878237225187
org.apache.dubbo:dubbo-spring-boot-autoconfigure,2,0.0001326391882481679
org.jboss.shrinkwrap.resolver:shrinkwrap-resolver-api-maven-archive,2,0.0001326391882481679
com.google.cloud.datastore:datastore-v1-proto-client,2,0.0001326391882481679
com.typesafe:config,2,0.0001326391882481679
software.amazon.awssdk:crt-core,2,0.0001326391882481679
org.apache.dubbo:dubbo-registry-sofa,2,0.0001326391882481679
org.eclipse.elk:org.eclipse.elk.core,2,0.0001326391882481679
com.mchange:mchange-commons-java,2,0.0001326391882481679
org.apache.directory.api:api-ldap-model,2,0.0001326391882481679
javax.json:javax.json-api,2,0.0001326391882481679
io.fabric8:kubernetes-model-apps,2,0.0001326391882481679
org.apache.jackrabbit:oak-jackrabbit-api,2,0.0001326391882481679
org.seleniumhq.selenium:selenium-safari-driver,2,0.0001326391882481679
org.lz4:lz4-java,2,0.0001326391882481679
org.jboss.resteasy:resteasy-client-api,2,0.0001326391882481679
org.bytedeco:videoinput,2,0.0001326391882481679
io.github.smartboot.socket:aio-core,2,0.0001326391882481679
org.flowable:flowable-dmn-api,2,0.0001326391882481679
org.flowable:flowable-bpmn-model,2,0.0001326391882481679
org.flowable:flowable-bpmn-converter,2,0.0001326391882481679
com.google.flatbuffers:flatbuffers-java,2,0.0001326391882481679
io.greptime:ingester-common,2,0.0001326391882481679
org.flowable:flowable-http-common,2,0.0001326391882481679
org.apache.mina:mina-core,2,0.0001326391882481679
org.springframework.cloud:spring-cloud-context,2,0.0001326391882481679
org.eclipse.jetty.websocket:websocket-client,2,0.0001326391882481679
org.apache.dubbo:dubbo-remoting-p2p,2,0.0001326391882481679
org.apache.dubbo:dubbo-monitor-api,2,0.0001326391882481679
org.apache.dubbo:dubbo-remoting-etcd3,2,0.0001326391882481679
io.grpc:grpc-inprocess,2,0.0001326391882481679
io.vertx:vertx-auth-htdigest,2,0.0001326391882481679
org.ow2.asm:asm-commons,2,0.0001326391882481679
