Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
com.fasterxml.jackson.core:jackson-annotations,2.16.1,2.20,com.fasterxml.jackson.annotation.JsonAutoDetect,scalarConstructorVisibility,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,false,1,com.fasterxml.jackson.core:jackson-annotations,,,MINOR,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-orm\src\main\java\jforgame\orm\converter\support\JpaObjectConverter.java,27,com.fasterxml.jackson.annotation.JsonAutoDetect.Visibility,FieldAccessExpr
com.fasterxml.jackson.core:jackson-annotations,2.16.1,2.20,com.fasterxml.jackson.annotation.JsonAutoDetect,scalarConstructorVisibility,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,false,1,com.fasterxml.jackson.core:jackson-annotations,,,MINOR,C:\Users\tyin363\Documents\repos\kingston-csj__jforgame\jforgame-orm\src\main\java\jforgame\orm\converter\support\JpaObjectConverter.java,28,com.fasterxml.jackson.annotation.JsonAutoDetect.Visibility,FieldAccessExpr
