project,submodule,total_unique_dependencies,omitted_conflict_count,omitted_conflict_percentage,version_managed_count,version_managed_percentage
spring-cloud__spring-cloud-task,batch-events,154,1,0.65,15,9.74
spring-cloud__spring-cloud-task,batch-job,93,0,0.0,8,8.6
spring-cloud__spring-cloud-task,jpa-sample,119,1,0.84,10,8.4
spring-cloud__spring-cloud-task,multiple-datasources,98,1,1.02,8,8.16
spring-cloud__spring-cloud-task,single-step-batch-job,117,1,0.85,8,6.84
spring-cloud__spring-cloud-task,task-events,148,1,0.68,16,10.81
spring-cloud__spring-cloud-task,task-observations,89,0,0.0,6,6.74
spring-cloud__spring-cloud-task,timestamp,78,0,0.0,6,7.69
spring-cloud__spring-cloud-task,spring-cloud-task-stream,150,1,0.67,5,3.33
spring-cloud__spring-cloud-vault,spring-cloud-vault-config,223,5,2.24,12,5.38
spring-cloud__spring-cloud-vault,spring-cloud-vault-config-aws,114,1,0.88,7,6.14
spring-cloud__spring-cloud-vault,spring-cloud-vault-config-consul,103,1,0.97,10,9.71
spring-cloud__spring-cloud-vault,spring-cloud-vault-config-databases,128,1,0.78,14,10.94
spring-cloud__spring-cloud-vault,spring-cloud-vault-config-rabbitmq,85,0,0.0,9,10.59
spring-cloud__spring-cloud-zookeeper,spring-cloud-zookeeper-config,123,0,0.0,10,8.13
spring-cloud__spring-cloud-zookeeper,spring-cloud-zookeeper-core,121,0,0.0,10,8.26
spring-cloud__spring-cloud-zookeeper,spring-cloud-zookeeper-discovery,302,12,3.97,35,11.59
spring-cloud__spring-cloud-zookeeper,spring-cloud-zookeeper-sample,171,2,1.17,12,7.02
spring-cloud__stream-applications,bridge-processor,115,0,0.0,22,19.13
spring-cloud__stream-applications,groovy-processor,163,1,0.61,19,11.66
spring-cloud__stream-applications,pgcopy-sink,121,0,0.0,18,14.88
spring-cloud__stream-applications,router-sink,163,1,0.61,18,11.04
spring-cloud__stream-applications,throughput-sink,116,0,0.0,23,19.83
spring-cloud__stream-applications,load-generator-source,116,0,0.0,22,18.97
spring-cloud__stream-applications,stream-applications-composite-function-support,126,0,0.0,19,15.08
spring-cloud__stream-applications,stream-applications-micrometer-common,139,0,0.0,18,12.95
spring-cloud__stream-applications,stream-applications-postprocessor-common,119,0,0.0,22,18.49
spring-cloud__stream-applications,stream-applications-security-common,157,1,0.64,20,12.74
spring-cloud__stream-applications,stream-applications-test-support,181,6,3.31,29,16.02
spring-cloud__stream-applications,spring-cloud-dataflow-apps-docs-plugin,102,3,2.94,15,14.71
spring-cloud__stream-applications,spring-cloud-dataflow-apps-generator-plugin,92,2,2.17,6,6.52
spring-cloud__stream-applications,spring-cloud-dataflow-apps-metadata-plugin,90,2,2.22,7,7.78
spring-guides__gs-accessing-data-jpa,complete,75,0,0.0,5,6.67
spring-guides__gs-accessing-data-jpa,initial,75,0,0.0,8,10.67
spring-guides__gs-batch-processing,complete,64,0,0.0,12,18.75
spring-guides__gs-batch-processing,initial,64,0,0.0,12,18.75
spring-guides__gs-rest-service,complete,64,0,0.0,4,6.25
spring-guides__gs-rest-service,initial,64,0,0.0,4,6.25
spring-io__initializr,initializr-actuator,91,0,0.0,6,6.59
spring-io__initializr,initializr-docs,159,8,5.03,16,10.06
spring-io__initializr,initializr-generator,28,0,0.0,3,10.71
spring-io__initializr,initializr-generator-spring,37,0,0.0,3,8.11
spring-io__initializr,initializr-generator-test,35,0,0.0,3,8.57
spring-io__initializr,initializr-metadata,34,0,0.0,3,8.82
spring-io__initializr,initializr-service-sample,56,0,0.0,4,7.14
spring-io__initializr,initializr-version-resolver,54,3,5.56,3,5.56
spring-io__initializr,initializr-web,117,5,4.27,10,8.55
spring-io__start.spring.io,start-site,188,5,2.66,28,14.89
spring-io__start.spring.io,test-support,50,0,0.0,4,8.0
spring-petclinic__spring-framework-petclinic,spring-petclinic__spring-framework-petclinic,79,7,8.86,0,0.0
spring-petclinic__spring-petclinic-rest,spring-petclinic__spring-petclinic-rest,130,0,0.0,8,6.15
spring-petclinic__spring-petclinic-rest,openapi,79,0,0.0,8,10.13
spring-projects__spring-ai-examples,chain-workflow,103,0,0.0,14,13.59
spring-projects__spring-ai-examples,evaluator-optimizer,100,0,0.0,10,10.0
spring-projects__spring-ai-examples,orchestrator-workers,103,0,0.0,14,13.59
spring-projects__spring-ai-examples,parallelization-workflow,103,0,0.0,14,13.59
spring-projects__spring-ai-examples,routing-workflow,103,0,0.0,14,13.59
spring-projects__spring-ai-examples,reflection,104,0,0.0,8,7.69
spring-projects__spring-ai-examples,openai-streaming-response,122,0,0.0,8,6.56
spring-projects__spring-ai-examples,spring-ai-java-function-callback,100,0,0.0,10,10.0
spring-projects__spring-ai-examples,brave,66,0,0.0,12,18.18
spring-projects__spring-ai-examples,brave-docker-agents-gateway,66,0,0.0,12,18.18
spring-projects__spring-ai-examples,starter-default-client,69,0,0.0,17,24.64
spring-projects__spring-ai-examples,starter-webflux-client,70,0,0.0,16,22.86
spring-projects__spring-ai-examples,client,66,0,0.0,13,19.7
spring-projects__spring-ai-examples,server,77,0,0.0,11,14.29
spring-projects__spring-ai-examples,filesystem,66,0,0.0,12,18.18
spring-projects__spring-ai-examples,mcp-annotations-server,66,5,7.58,14,21.21
spring-projects__spring-ai-examples,mcp-sampling-client,74,0,0.0,17,22.97
spring-projects__spring-ai-examples,mcp-weather-webmvc-server,61,0,0.0,11,18.03
spring-projects__spring-ai-examples,chatbot,66,0,0.0,12,18.18
spring-projects__spring-ai-examples,simple,66,0,0.0,12,18.18
spring-projects__spring-ai-examples,manual-webflux-server,104,0,0.0,12,11.54
spring-projects__spring-ai-examples,starter-stdio-server,51,0,0.0,9,17.65
spring-projects__spring-ai-examples,starter-webflux-server,77,0,0.0,11,14.29
spring-projects__spring-ai-examples,starter-webmvc-oauth2-server,102,1,0.98,11,10.78
spring-projects__spring-ai-examples,starter-webmvc-server,61,0,0.0,11,18.03
spring-projects__spring-ai-examples,brave-chatbot,69,0,0.0,17,24.64
spring-projects__spring-ai-examples,brave-starter,69,0,0.0,17,24.64
spring-projects__spring-ai-examples,helloworld,104,0,0.0,8,7.69
spring-projects__spring-ai-examples,prompt-engineering-patterns,74,0,0.0,12,16.22
spring-projects__spring-batch-extensions,spring-batch-bigquery,204,3,1.47,32,15.69
spring-projects__spring-batch-extensions,spring-batch-elasticsearch,45,4,8.89,0,0.0
spring-projects__spring-batch-extensions,spring-batch-excel,46,1,2.17,13,28.26
spring-projects__spring-batch-extensions,spring-batch-geode,95,10,10.53,0,0.0
spring-projects__spring-batch-extensions,spring-batch-neo4j,51,1,1.96,16,31.37
spring-projects__spring-batch-extensions,spring-batch-notion,124,1,0.81,35,28.23
spring-projects__spring-batch,spring-batch-core,155,21,13.55,0,0.0
spring-projects__spring-batch,spring-batch-infrastructure,247,49,19.84,0,0.0
spring-projects__spring-batch,spring-batch-integration,90,6,6.67,0,0.0
spring-projects__spring-batch,spring-batch-samples,150,17,11.33,0,0.0
spring-projects__spring-batch,spring-batch-test,51,4,7.84,0,0.0
spring-projects__spring-data-cassandra,spring-data-cassandra,210,31,14.76,4,1.9
spring-projects__spring-data-commons,spring-projects__spring-data-commons,115,7,6.09,3,2.61
spring-projects__spring-data-couchbase,spring-projects__spring-data-couchbase,99,8,8.08,2,2.02
spring-projects__spring-data-elasticsearch,spring-projects__spring-data-elasticsearch,162,8,4.94,4,2.47
spring-projects__spring-data-jpa,spring-data-envers,62,3,4.84,0,0.0
spring-projects__spring-data-jpa,spring-data-jpa,126,7,5.56,4,3.17
spring-projects__spring-data-mongodb,spring-data-mongodb,185,18,9.73,5,2.7
spring-projects__spring-data-neo4j,spring-projects__spring-data-neo4j,108,3,2.78,8,7.41
spring-projects__spring-data-redis,spring-projects__spring-data-redis,165,9,5.45,6,3.64
spring-projects__spring-data-rest,spring-data-rest-core,60,3,5.0,0,0.0
spring-projects__spring-data-rest,spring-data-rest-hal-explorer,54,2,3.7,0,0.0
spring-projects__spring-data-rest,spring-data-rest-tests-jpa,66,5,7.58,1,1.52
spring-projects__spring-data-rest,spring-data-rest-tests-mongodb,49,2,4.08,0,0.0
spring-projects__spring-data-rest,spring-data-rest-tests-security,48,2,4.17,6,12.5
spring-projects__spring-data-rest,spring-data-rest-tests-shop,49,3,6.12,3,6.12
spring-projects__spring-data-rest,spring-data-rest-webmvc,76,5,6.58,0,0.0
spring-projects__spring-grpc,grpc-client,126,5,3.97,18,14.29
spring-projects__spring-grpc,grpc-oauth2,146,7,4.79,21,14.38
spring-projects__spring-grpc,grpc-reactive,112,3,2.68,9,8.04
spring-projects__spring-grpc,grpc-secure,108,3,2.78,17,15.74
spring-projects__spring-grpc,grpc-server,106,3,2.83,9,8.49
spring-projects__spring-grpc,grpc-server-netty-shaded,83,3,3.61,9,10.84
spring-projects__spring-grpc,grpc-tomcat,129,3,2.33,11,8.53
spring-projects__spring-grpc,grpc-tomcat-secure,119,3,2.52,16,13.45
spring-projects__spring-grpc,grpc-webflux,114,3,2.63,15,13.16
spring-projects__spring-grpc,grpc-webflux-secure,166,7,4.22,21,12.65
spring-projects__spring-grpc,spring-grpc-core,105,7,6.67,5,4.76
spring-projects__spring-grpc,spring-grpc-docs,62,2,3.23,5,8.06
spring-projects__spring-grpc,spring-grpc-spring-boot-autoconfigure,122,4,3.28,12,9.84
spring-projects__spring-grpc,spring-grpc-test,87,7,8.05,4,4.6
spring-projects__spring-hateoas,spring-projects__spring-hateoas,104,13,12.5,3,2.88
spring-projects__spring-modulith,spring-modulith-actuator,65,0,0.0,7,10.77
spring-projects__spring-modulith,spring-modulith-api,14,0,0.0,0,0.0
spring-projects__spring-modulith,spring-modulith-apt,46,0,0.0,4,8.7
spring-projects__spring-modulith,spring-modulith-core,65,0,0.0,2,3.08
spring-projects__spring-modulith,spring-modulith-docs,68,0,0.0,7,10.29
spring-projects__spring-modulith,spring-modulith-events-amqp,105,0,0.0,12,11.43
spring-projects__spring-modulith,spring-modulith-events-api,29,0,0.0,2,6.9
spring-projects__spring-modulith,spring-modulith-events-core,39,0,0.0,2,5.13
spring-projects__spring-modulith,spring-modulith-events-jackson,35,0,0.0,6,17.14
spring-projects__spring-modulith,spring-modulith-events-jdbc,95,0,0.0,8,8.42
spring-projects__spring-modulith,spring-modulith-events-jms,128,0,0.0,27,21.09
spring-projects__spring-modulith,spring-modulith-events-jpa,89,0,0.0,6,6.74
spring-projects__spring-modulith,spring-modulith-events-kafka,71,0,0.0,6,8.45
spring-projects__spring-modulith,spring-modulith-events-messaging,93,0,0.0,10,10.75
spring-projects__spring-modulith,spring-modulith-events-mongodb,85,0,0.0,8,9.41
spring-projects__spring-modulith,spring-modulith-events-neo4j,97,1,1.03,10,10.31
spring-projects__spring-modulith,spring-modulith-example-epr-jdbc,111,0,0.0,9,8.11
spring-projects__spring-modulith,spring-modulith-example-epr-mongodb,113,0,0.0,9,7.96
spring-projects__spring-modulith,spring-modulith-example-epr-neo4j,126,1,0.79,11,8.73
spring-projects__spring-modulith,spring-modulith-example-full,154,0,0.0,11,7.14
spring-projects__spring-modulith,spring-modulith-example-kafka,132,0,0.0,7,5.3
spring-projects__spring-modulith,spring-modulith-integration-test,113,0,0.0,10,8.85
spring-projects__spring-modulith,spring-modulith-junit,32,0,0.0,6,18.75
spring-projects__spring-modulith,spring-modulith-moments,57,0,0.0,3,5.26
spring-projects__spring-modulith,spring-modulith-observability,103,0,0.0,10,9.71
spring-projects__spring-modulith,spring-modulith-runtime,72,0,0.0,5,6.94
spring-projects__spring-modulith,spring-modulith-test,60,0,0.0,5,8.33
spring-projects__spring-vault,spring-vault-core,198,10,5.05,2,1.01
springdoc__springdoc-openapi,springdoc-openapi-starter-common,125,2,1.6,24,19.2
springdoc__springdoc-openapi,springdoc-openapi-starter-webflux-api,97,0,0.0,16,16.49
springdoc__springdoc-openapi,springdoc-openapi-starter-webflux-ui,100,0,0.0,13,13.0
springdoc__springdoc-openapi,springdoc-openapi-starter-webmvc-api,77,0,0.0,10,12.99
springdoc__springdoc-openapi,springdoc-openapi-starter-webmvc-ui,87,0,0.0,7,8.05
SPuerBRead__Bridge,SPuerBRead__Bridge,66,0,0.0,0,0.0
stanfordnlp__CoreNLP,sample-maven-project,30,2,6.67,0,0.0
stargate__stargate,sgv2-docsapi,252,1,0.4,29,11.51
stargate__stargate,sgv2-graphqlapi,263,1,0.38,34,12.93
stargate__stargate,sgv2-quarkus-common,345,0,0.0,39,11.3
stargate__stargate,sgv2-restapi,229,0,0.0,29,12.66
stargate__stargate,auth-jwt-service,21,0,0.0,0,0.0
stargate__stargate,auth-table-based-service,24,0,0.0,0,0.0
stargate__stargate,authnz,13,0,0.0,0,0.0
stargate__stargate,bridge,51,4,7.84,0,0.0
stargate__stargate,bridge-proto,26,2,7.69,0,0.0
stargate__stargate,config-store-api,13,0,0.0,0,0.0
stargate__stargate,config-store-yaml,31,0,0.0,2,6.45
stargate__stargate,core,33,0,0.0,0,0.0
stargate__stargate,cql,117,10,8.55,9,7.69
stargate__stargate,graphqlapi,129,9,6.98,17,13.18
stargate__stargate,grpc,53,6,11.32,0,0.0
stargate__stargate,grpc-examples,19,1,5.26,0,0.0
stargate__stargate,grpc-proto,31,2,6.45,0,0.0
stargate__stargate,health-checker,121,8,6.61,19,15.7
stargate__stargate,metrics-jersey,91,7,7.69,18,19.78
stargate__stargate,persistence-api,135,8,5.93,16,11.85
stargate__stargate,persistence-cassandra-3.11,140,7,5.0,14,10.0
stargate__stargate,persistence-cassandra-4.0,143,12,8.39,15,10.49
stargate__stargate,persistence-common,20,0,0.0,0,0.0
stargate__stargate,persistence-test,52,0,0.0,5,9.62
stargate__stargate,rate-limiting-global,5,0,0.0,0,0.0
stargate__stargate,stargate-starter,33,1,3.03,0,0.0
stargate__stargate,testing,150,20,13.33,5,3.33
stargate__stargate,testing-services,7,0,0.0,0,0.0
StarRocks__starrocks-connector-for-apache-flink,StarRocks__starrocks-connector-for-apache-flink,163,24,14.72,0,0.0
StarRocks__starrocks-connector-for-apache-flink,examples,46,2,4.35,0,0.0
StarRocks__starrocks-connector-for-apache-flink,starrocks-stream-load-sdk,16,1,6.25,0,0.0
stefanbirkner__system-lambda,stefanbirkner__system-lambda,12,0,0.0,0,0.0
stefvanschie__IF,adventure-support,24,2,8.33,0,0.0
stefvanschie__IF,IF,59,4,6.78,0,0.0
stefvanschie__IF,iv-abstract-class,15,0,0.0,0,0.0
stefvanschie__IF,iv-abstraction,14,0,0.0,0,0.0
stefvanschie__IF,iv-interface,15,0,0.0,0,0.0
stefvanschie__IF,1_16_1,5,0,0.0,0,0.0
stefvanschie__IF,1_16_2-3,5,0,0.0,0,0.0
stefvanschie__IF,1_16_4-5,5,0,0.0,0,0.0
stefvanschie__IF,1_17_0,5,0,0.0,0,0.0
stefvanschie__IF,1_17_1,5,0,0.0,0,0.0
stefvanschie__IF,1_18_0,5,0,0.0,0,0.0
stefvanschie__IF,1_18_1,5,0,0.0,0,0.0
stefvanschie__IF,1_18_2,5,0,0.0,0,0.0
stefvanschie__IF,1_19_0,5,0,0.0,0,0.0
stefvanschie__IF,1_19_1,5,0,0.0,0,0.0
stefvanschie__IF,1_19_2,5,0,0.0,0,0.0
stefvanschie__IF,1_19_3,5,0,0.0,0,0.0
stefvanschie__IF,1_19_4,5,0,0.0,0,0.0
stefvanschie__IF,1_20_0,5,0,0.0,0,0.0
stefvanschie__IF,1_20_1,5,0,0.0,0,0.0
stefvanschie__IF,1_20_2,5,0,0.0,0,0.0
stefvanschie__IF,1_20_3-4,5,0,0.0,0,0.0
stefvanschie__IF,1_20_5,5,0,0.0,0,0.0
stefvanschie__IF,1_20_6,5,0,0.0,0,0.0
stefvanschie__IF,1_21_0,5,0,0.0,0,0.0
stefvanschie__IF,1_21_1,5,0,0.0,0,0.0
stefvanschie__IF,1_21_2-3,85,6,7.06,0,0.0
stefvanschie__IF,1_21_4,85,9,10.59,0,0.0
stefvanschie__IF,1_21_5,85,9,10.59,0,0.0
stefvanschie__IF,1_21_6-8,87,9,10.34,0,0.0
stefvanschie__IF,abstraction,9,0,0.0,0,0.0
steve-community__steve,steve-community__steve,167,19,11.38,0,0.0
stick-i__scblogs,blink-server,163,0,0.0,24,14.72
stick-i__scblogs,blog-client,57,0,0.0,8,14.04
stick-i__scblogs,blog-content-server,164,0,0.0,24,14.63
stick-i__scblogs,blog-sdk,2,0,0.0,0,0.0
stick-i__scblogs,blog-server,177,0,0.0,22,12.43
stick-i__scblogs,comment-client,57,0,0.0,8,14.04
stick-i__scblogs,comment-sdk,2,0,0.0,0,0.0
stick-i__scblogs,comment-server,172,0,0.0,22,12.79
stick-i__scblogs,common-amqp,31,0,0.0,1,3.23
stick-i__scblogs,common-core,2,0,0.0,0,0.0
stick-i__scblogs,common-redis,42,0,0.0,5,11.9
stick-i__scblogs,common-regex,0,0,0,0,0
stick-i__scblogs,common-tool,16,0,0.0,0,0.0
stick-i__scblogs,common-web,65,0,0.0,7,10.77
stick-i__scblogs,gateway-service,123,0,0.0,26,21.14
stick-i__scblogs,resource-client,57,0,0.0,8,14.04
stick-i__scblogs,resource-sdk,9,0,0.0,0,0.0
stick-i__scblogs,resource-server,155,0,0.0,25,16.13
stick-i__scblogs,user-client,56,0,0.0,8,14.29
stick-i__scblogs,user-server,176,0,0.0,22,12.5
stick-i__spel-validator,spel-validator-constrain,22,0,0.0,0,0.0
stick-i__spel-validator,spel-validator-core,20,0,0.0,0,0.0
stick-i__spel-validator,spel-validator-jakarta,27,0,0.0,0,0.0
stick-i__spel-validator,spel-validator-javax,27,0,0.0,0,0.0
stick-i__spel-validator,spel-validator-test,21,0,0.0,0,0.0
stleary__JSON-java,stleary__JSON-java,12,0,0.0,0,0.0
stratospheric-dev__stratospheric,cdk,18,0,0.0,0,0.0
stratospheric-dev__stratospheric,dummy-cdk-app,18,0,0.0,0,0.0
streamthoughts__jikkou,cli,108,2,1.85,19,17.59
streamthoughts__jikkou,core,74,8,10.81,2,2.7
streamthoughts__jikkou,extension-rest-client,59,2,3.39,3,5.08
streamthoughts__jikkou,processor,29,0,0.0,2,6.9
streamthoughts__jikkou,jikkou-provider-aiven,61,3,4.92,4,6.56
streamthoughts__jikkou,jikkou-provider-aws,96,4,4.17,4,4.17
streamthoughts__jikkou,jikkou-provider-core,39,1,2.56,3,7.69
streamthoughts__jikkou,jikkou-provider-kafka,61,1,1.64,1,1.64
streamthoughts__jikkou,jikkou-provider-kafka-connect,54,1,1.85,4,7.41
streamthoughts__jikkou,jikkou-provider-schema-registry,57,3,5.26,4,7.02
streamthoughts__jikkou,resource-generator,50,1,2.0,5,10.0
streamthoughts__jikkou,jikkou-api-client,51,2,3.92,3,5.88
streamthoughts__jikkou,jikkou-api-data,31,0,0.0,1,3.23
streamthoughts__jikkou,jikkou-api-server,130,2,1.54,21,16.15
streamthoughts__jikkou,template-jinja,57,1,1.75,0,0.0
strimzi__strimzi-kafka-bridge,strimzi__strimzi-kafka-bridge,234,42,17.95,0,0.0
subchen__jetbrick-template-2x,jetbrick-template,8,0,0.0,0,0.0
subchen__jetbrick-template-2x,jetbrick-template-jetbrickmvc,11,0,0.0,0,0.0
subchen__jetbrick-template-2x,jetbrick-template-jfinal,9,0,0.0,0,0.0
subchen__jetbrick-template-2x,jetbrick-template-jodd,16,0,0.0,0,0.0
subchen__jetbrick-template-2x,jetbrick-template-nutz,9,0,0.0,0,0.0
subchen__jetbrick-template-2x,jetbrick-template-shiro,9,1,11.11,0,0.0
subchen__jetbrick-template-2x,jetbrick-template-springmvc,43,1,2.33,0,0.0
subchen__jetbrick-template-2x,jetbrick-template-struts,19,0,0.0,0,0.0
subchen__jetbrick-template-2x,jetbrick-template-web,10,0,0.0,0,0.0
Sunagatov__Iced-Latte,Sunagatov__Iced-Latte,258,18,6.98,19,7.36
Sunagatov__Iced-Latte,openapi,116,3,2.59,11,9.48
sventorben__keycloak-home-idp-discovery,sventorben__keycloak-home-idp-discovery,248,46,18.55,9,3.63
sventorben__keycloak-restrict-client-auth,sventorben__keycloak-restrict-client-auth,234,0,0.0,51,21.79
swagger-api__swagger-core,swagger-annotations,6,0,0.0,1,16.67
swagger-api__swagger-core,swagger-core,31,0,0.0,0,0.0
swagger-api__swagger-core,swagger-eclipse-transformer-maven-plugin,46,3,6.52,3,6.52
swagger-api__swagger-core,swagger-integration,20,0,0.0,1,5.0
swagger-api__swagger-core,swagger-jaxrs2,96,0,0.0,3,3.12
swagger-api__swagger-core,swagger-jaxrs2-servlet-initializer,53,0,0.0,5,9.43
swagger-api__swagger-core,swagger-jaxrs2-servlet-initializer-v2,53,0,0.0,5,9.43
swagger-api__swagger-core,swagger-maven-plugin,103,3,2.91,7,6.8
swagger-api__swagger-core,swagger-models,10,0,0.0,1,10.0
swagger-api__swagger-core,swagger-maven-plugin-jakarta,53,1,1.89,2,3.77
swagger-api__swagger-parser,swagger-parser,94,6,6.38,0,0.0
swagger-api__swagger-parser,swagger-parser-cli,26,1,3.85,0,0.0
swagger-api__swagger-parser,swagger-parser-core,3,0,0.0,1,33.33
swagger-api__swagger-parser,swagger-parser-safe-url-resolver,11,1,9.09,0,0.0
swagger-api__swagger-parser,swagger-parser-v2-converter,53,4,7.55,0,0.0
swagger-api__swagger-parser,swagger-parser-v3,72,5,6.94,0,0.0
swagger-api__swagger-petstore,swagger-api__swagger-petstore,90,19,21.11,0,0.0
t-oster__VisiCut,t-oster__VisiCut,53,7,13.21,0,0.0
ta4j__ta4j,ta4j-core,30,0,0.0,0,0.0
ta4j__ta4j,ta4j-examples,25,0,0.0,0,0.0
tabby-sec__tabby,tabby-sec__tabby,114,6,5.26,12,10.53
talsma-ict__umldoclet,talsma-ict__umldoclet,36,1,2.78,0,0.0
talsma-ict__umldoclet,issue-13,0,0,0,0,0
tapdata__tapdata,api,215,7,3.26,30,13.95
tapdata__tapdata,iengine-app,312,11,3.53,32,10.26
tapdata__tapdata,iengine-common,237,6,2.53,27,11.39
tapdata__tapdata,iengine-oss,211,6,2.84,27,12.8
tapdata__tapdata,custom-sql-filter-module,214,6,2.8,28,13.08
tapdata__tapdata,deduction-module,203,6,2.96,27,13.3
tapdata__tapdata,milestone-module,216,7,3.24,31,14.35
tapdata__tapdata,observable-module,247,7,2.83,28,11.34
tapdata__tapdata,proxy-client-module,247,6,2.43,27,10.93
tapdata__tapdata,skip-error-event-module,212,6,2.83,30,14.15
tapdata__tapdata,task-resource-supervisor-module,238,6,2.52,32,13.45
tapdata__tapdata,test-run-module,236,6,2.54,29,12.29
tapdata__tapdata,validator,212,6,2.83,29,13.68
tapdata__tapdata,code-gen,5,0,0.0,0,0.0
tapdata__tapdata,mcp-tap-server,133,4,3.01,17,12.78
tapdata__tapdata,tm,318,8,2.52,32,10.06
tapdata__tapdata,tm-api,139,6,4.32,18,12.95
tapdata__tapdata,tm-common,112,3,2.68,25,22.32
tapdata__tapdata,tm-oss,116,3,2.59,18,15.52
tapdata__tapdata,tm-sdk,38,0,0.0,11,28.95
tapdata__tapdata,tapdata-cli,262,49,18.7,0,0.0
tapdata__tapdata,tapdata-test,49,4,8.16,0,0.0
tcurdt__jdeb,tcurdt__jdeb,56,6,10.71,0,0.0
tcurdt__jdeb,maven,0,0,0,0,0
tcurdt__jdeb,no-datasets,0,0,0,0,0
tcurdt__jdeb,project-build-outputTimestamp,0,0,0,0,0
tcurdt__jdeb,property-expansion,0,0,0,0,0
tcurdt__jdeb,extension,0,0,0,0,0
TDuckCloud__tduck-platform,tduck-account,121,4,3.31,16,13.22
TDuckCloud__tduck-platform,tduck-api,206,6,2.91,25,12.14
TDuckCloud__tduck-platform,tduck-common,118,4,3.39,14,11.86
TDuckCloud__tduck-platform,tduck-form,164,5,3.05,22,13.41
TDuckCloud__tduck-platform,tduck-storage,144,5,3.47,19,13.19
TDuckCloud__tduck-platform,tduck-webhook,120,4,3.33,16,13.33
TDuckCloud__tduck-platform,tduck-wx-mp,129,5,3.88,22,17.05
tencentmusic__supersonic,api,44,0,0.0,1,2.27
tencentmusic__supersonic,authentication,49,0,0.0,3,6.12
tencentmusic__supersonic,authorization,43,0,0.0,2,4.65
tencentmusic__supersonic,server,122,3,2.46,15,12.3
tencentmusic__supersonic,common,39,22,56.41,57,146.15
tencentmusic__supersonic,chat,5,8,160.0,11,220.0
tencentmusic__supersonic,core,122,3,2.46,25,20.49
tencentmusic__supersonic,headless,9,0,0.0,0,0.0
tencentmusic__supersonic,standalone,88,0,0.0,15,17.05
Tencent__APIJSON,APIJSONORM,0,0,0,0,0
tensorflow__java,tensorflow-core-api,25,2,8.0,0,0.0
tensorflow__java,tensorflow-core-generator,21,0,0.0,0,0.0
tensorflow__java,tensorflow-core-native,9,0,0.0,0,0.0
tensorflow__java,tensorflow-framework,13,0,0.0,0,0.0
terrakube-io__terrakube,api,434,9,2.07,70,16.13
terrakube-io__terrakube,executor,302,2,0.66,38,12.58
terrakube-io__terrakube,registry,303,1,0.33,56,18.48
terrier-org__terrier-core,batch-indexers,141,20,14.18,0,0.0
terrier-org__terrier-core,batch-retrieval,141,20,14.18,0,0.0
terrier-org__terrier-core,concurrent,174,21,12.07,0,0.0
terrier-org__terrier-core,core,139,20,14.39,0,0.0
terrier-org__terrier-core,docvectors,174,21,12.07,0,0.0
terrier-org__terrier-core,index-api,61,12,19.67,0,0.0
terrier-org__terrier-core,learning,145,20,13.79,0,0.0
terrier-org__terrier-core,realtime,142,20,14.08,0,0.0
terrier-org__terrier-core,rest-client,7,0,0.0,0,0.0
terrier-org__terrier-core,rest-server,167,20,11.98,0,0.0
terrier-org__terrier-core,retrieval-api,0,0,0,0,0
terrier-org__terrier-core,tests,172,20,11.63,0,0.0
testingisdocumenting__webtau,webtau,20,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-browser,71,1,1.41,6,8.45
testingisdocumenting__webtau,webtau-browser-testcontainers,17,0,0.0,5,29.41
testingisdocumenting__webtau,webtau-cache,8,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-cli,6,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-core,9,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-data,7,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-db,27,0,0.0,4,14.81
testingisdocumenting__webtau,webtau-filesystem,13,0,0.0,2,15.38
testingisdocumenting__webtau,webtau-graphql,19,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-http,11,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-java-runner,6,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-json-schema,14,0,0.0,3,21.43
testingisdocumenting__webtau,webtau-junit-like-examples-common,2,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-junit4,5,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-junit5,11,3,27.27,0,0.0
testingisdocumenting__webtau,webtau-junit5-examples,35,3,8.57,5,14.29
testingisdocumenting__webtau,webtau-open-api,60,0,0.0,12,20.0
testingisdocumenting__webtau,webtau-pdf,8,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-report,7,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-server,18,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-termui,3,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-test-server,21,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-testapp,134,6,4.48,20,14.93
testingisdocumenting__webtau,webtau-utils,11,0,0.0,0,0.0
testingisdocumenting__webtau,webtau-websocket,5,0,0.0,0,0.0
testingisdocumenting__znai,znai-charts,45,0,0.0,3,6.67
testingisdocumenting__znai,znai-cli,31,0,0.0,4,12.9
testingisdocumenting__znai,znai-client,48,0,0.0,4,8.33
testingisdocumenting__znai,znai-console,11,0,0.0,0,0.0
testingisdocumenting__znai,znai-core,44,0,0.0,3,6.82
