project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
jpmml__jpmml-evaluator,pmml-evaluator-example,com.google.guava:guava,33.4.8-jre,"[19.0, 33.4.8-jre]",3,3,compile,compile,version_managed
jpmml__jpmml-evaluator,pmml-evaluator-example,org.apache.commons:commons-math3,3.6.1,"[3.1, 3.6.1]",3,3,compile,compile,version_managed
jpmml__jpmml-evaluator,pmml-evaluator-kryo,com.google.guava:guava,33.4.8-jre,"[19.0, 33.4.8-jre]",2,2,compile,compile,version_managed
jpmml__jpmml-evaluator,pmml-evaluator-kryo,org.apache.commons:commons-math3,3.6.1,"[3.1, 3.6.1]",2,2,compile,compile,version_managed
jpmml__jpmml-evaluator,pmml-evaluator-kryo,com.esotericsoftware:kryo,5.6.2,5.0.0-RC1,2,2,compile,compile,omitted_conflict
jpmml__jpmml-evaluator,pmml-evaluator-reporting,com.google.guava:guava,33.4.8-jre,"[19.0, 33.4.8-jre]",2,2,compile,compile,version_managed
jpmml__jpmml-evaluator,pmml-evaluator-reporting,org.apache.commons:commons-math3,3.6.1,"[3.1, 3.6.1]",2,2,compile,compile,version_managed
jpmml__jpmml-evaluator,pmml-evaluator-reporting-processor,com.google.guava:guava,33.4.8-jre,"[19.0, 33.4.8-jre]",2,2,compile,compile,version_managed
jpmml__jpmml-evaluator,pmml-evaluator-reporting-processor,org.apache.commons:commons-math3,3.6.1,"[3.1, 3.6.1]",2,2,compile,compile,version_managed
jpmml__jpmml-evaluator,pmml-evaluator-testing,com.google.guava:guava,33.4.8-jre,"[19.0, 33.4.8-jre]",2,2,compile,compile,version_managed
jpmml__jpmml-evaluator,pmml-evaluator-testing,org.apache.commons:commons-math3,3.6.1,"[3.1, 3.6.1]",2,2,compile,compile,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
pmml-evaluator,19,,,,,,,,
pmml-evaluator-example,40,,,,,,,,
pmml-evaluator-kryo,26,,,,,,,,
pmml-evaluator-reporting,14,,,,,,,,
pmml-evaluator-reporting-processor,15,,,,,,,,
pmml-evaluator-testing,20,,,,,,,,
