project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
springboot-actuator-prometheus,67,,,,,,,,
admin-client,69,,,,,,,,
admin-server,96,,,,,,,,
sc-admin-client,155,,,,,,,,
sc-admin-server,172,,,,,,,,
sc-eureka-server,140,,,,,,,,
springboot-apollo,66,,,,,,,,
springboot-cache,95,,,,,,,,
springboot-docker,58,,,,,,,,
springboot-elasticsearch,116,,,,,,,,
springboot-elk,59,,,,,,,,
springboot-jsr303,67,,,,,,,,
springboot-jwt,73,,,,,,,,
springboot-logging,56,,,,,,,,
springboot-mybatis,80,,,,,,,,
springboot-rabbitmq,63,,,,,,,,
springboot-rocketmq-message,80,,,,,,,,
sbm-account-service,61,,,,,,,,
sbm-business-service,52,,,,,,,,
sbm-order-service,61,,,,,,,,
sbm-storage-service,61,,,,,,,,
springboot-security-oauth2,101,,,,,,,,
jwt-authserver,85,,,,,,,,
jwt-resourceserver,85,,,,,,,,
