project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
alibaba__compileflow,alibaba__compileflow,commons-logging:commons-logging,1.1.3,1.2,2,3,compile,compile,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
alibaba__compileflow,31,,,,,,,,
