project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
continew-org__continew-admin,continew-common,org.springframework.boot:spring-boot-starter,3.3.12,3.5.0,2,2,compile,compile,version_managed
continew-org__continew-admin,continew-common,jakarta.annotation:jakarta.annotation-api,2.1.1,3.0.0,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,org.yaml:snakeyaml,2.4,2.2,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,org.jspecify:jspecify,0.3.0,1.0.0,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,org.springframework.data:spring-data-redis,3.3.12,3.5.0,2,2,compile,compile,version_managed
continew-org__continew-admin,continew-common,jakarta.xml.bind:jakarta.xml.bind-api,4.0.2,3.0.1,4,4,compile,compile,version_managed
continew-org__continew-admin,continew-common,cn.hutool:hutool-core,5.8.38,5.8.28,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,commons-io:commons-io,2.17.0,2.11.0,4,4,compile,compile,version_managed
continew-org__continew-admin,continew-common,commons-codec:commons-codec,1.16.1,1.15,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,com.fasterxml.jackson.core:jackson-databind,2.17.3,2.17.2,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,com.fasterxml.jackson.dataformat:jackson-dataformat-cbor,2.17.3,2.17.2,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,commons-logging:commons-logging,1.1.3,1.2,3,4,compile,compile,omitted_conflict
continew-org__continew-admin,continew-common,io.netty:netty-codec-http,4.1.121.Final,4.1.118.Final,3,3,runtime,runtime,version_managed
continew-org__continew-admin,continew-common,io.netty:netty-codec-http2,4.1.121.Final,4.1.118.Final,3,3,runtime,runtime,version_managed
continew-org__continew-admin,continew-common,io.netty:netty-codec,4.1.121.Final,4.1.118.Final,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,io.netty:netty-transport,4.1.121.Final,4.1.118.Final,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,io.netty:netty-common,4.1.121.Final,4.1.118.Final,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,io.netty:netty-buffer,4.1.121.Final,4.1.118.Final,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,io.netty:netty-handler,4.1.121.Final,4.1.118.Final,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,io.netty:netty-transport-classes-epoll,4.1.121.Final,4.1.118.Final,3,3,runtime,runtime,version_managed
continew-org__continew-admin,continew-common,io.netty:netty-resolver,4.1.121.Final,4.1.118.Final,3,3,compile,compile,version_managed
continew-org__continew-admin,continew-common,org.springframework.boot:spring-boot-autoconfigure,3.3.12,2.7.18,2,2,compile,compile,version_managed
continew-org__continew-admin,continew-common,net.bytebuddy:byte-buddy,1.14.19,1.12.23,4,4,compile,compile,version_managed
continew-org__continew-admin,continew-common,com.google.guava:guava,33.4.8-jre,33.0.0-jre,2,4,compile,compile,omitted_conflict
continew-org__continew-admin,continew-common,org.javassist:javassist,3.25.0-GA,3.20.0-GA,5,5,compile,compile,version_managed
continew-org__continew-admin,continew-common,io.micrometer:micrometer-observation,1.13.14,1.12.12,4,4,compile,compile,version_managed
continew-org__continew-admin,continew-common,org.jboss.logging:jboss-logging,3.5.3.Final,3.4.3.Final,4,4,compile,compile,version_managed
continew-org__continew-admin,continew-common,com.fasterxml:classmate,1.7.0,1.5.1,4,4,compile,compile,version_managed
continew-org__continew-admin,continew-common,org.springframework.boot:spring-boot-starter-data-redis,3.3.12,3.5.0,4,4,compile,compile,version_managed
continew-org__continew-admin,continew-common,io.projectreactor:reactor-core,3.6.17,3.6.2,5,5,compile,compile,version_managed
continew-org__continew-admin,continew-common,io.reactivex.rxjava3:rxjava,3.1.10,3.1.8,5,5,compile,compile,version_managed
continew-org__continew-admin,continew-common,com.esotericsoftware:kryo,4.0.3,5.6.2,5,5,compile,compile,version_managed
continew-org__continew-admin,continew-common,com.fasterxml.jackson.dataformat:jackson-dataformat-yaml,2.17.3,2.18.2,5,5,compile,compile,version_managed
continew-org__continew-admin,continew-common,com.esotericsoftware:reflectasm,1.11.9,1.11.3,4,6,compile,compile,omitted_conflict
