project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
winder__Universal-G-Code-Sender,ugs-classic,com.google.zxing:javase,3.5.3,3.0.0,2,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,jakarta.websocket:jakarta.websocket-api,2.0.0,2.1.1,2,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.ow2.asm:asm,7.3.1,9.6,3,4,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.ow2.asm:asm-commons,7.3.1,9.6,3,4,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,jakarta.websocket:jakarta.websocket-api,2.0.0,2.1.1,2,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,jakarta.websocket:jakarta.websocket-api,2.0.0,2.1.1,2,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-classic,org.hamcrest:hamcrest-core,2.2,1.3,1,2,test,test,omitted_conflict
winder__Universal-G-Code-Sender,ugs-cli,com.google.zxing:javase,3.5.3,3.0.0,2,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-cli,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-cli,jakarta.websocket:jakarta.websocket-api,2.0.0,2.1.1,2,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-cli,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-cli,org.ow2.asm:asm,7.3.1,9.6,3,4,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-cli,org.ow2.asm:asm-commons,7.3.1,9.6,3,4,compile,compile,omitted_conflict
winder__Universal-G-Code-Sender,ugs-cli,org.slf4j:slf4j-api,1.7.25,2.0.9,3,3,compile,compile,omitted_conflict
