project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
flyingsaucerproject__flyingsaucer,flying-saucer-core,org.assertj:assertj-core,3.27.4,3.27.3,1,2,test,test,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-examples,commons-io:commons-io,2.20.0,2.17.0,5,5,compile,compile,version_managed
flyingsaucerproject__flyingsaucer,flying-saucer-examples,commons-logging:commons-logging,1.3.5,1.3.0,3,5,compile,compile,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-examples,org.assertj:assertj-core,3.27.4,3.27.3,1,2,test,test,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-fop,commons-io:commons-io,2.20.0,2.17.0,3,3,compile,compile,version_managed
flyingsaucerproject__flyingsaucer,flying-saucer-fop,org.apache.pdfbox:fontbox,3.0.5,3.0.3,3,3,test,test,version_managed
flyingsaucerproject__flyingsaucer,flying-saucer-fop,commons-logging:commons-logging,1.3.0,1.3.5,3,3,compile,test,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-fop,org.assertj:assertj-core,3.27.4,3.27.3,1,2,test,test,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-fop,commons-logging:commons-logging,1.3.0,1.3.5,3,3,compile,test,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-fop,commons-logging:commons-logging,1.3.0,1.3.5,3,3,compile,test,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-log4j,org.assertj:assertj-core,3.27.4,3.27.3,1,2,test,test,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-pdf,commons-io:commons-io,2.20.0,2.17.0,4,4,compile,compile,version_managed
flyingsaucerproject__flyingsaucer,flying-saucer-pdf,commons-logging:commons-logging,1.3.5,1.3.0,3,4,compile,compile,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-pdf,net.bytebuddy:byte-buddy,1.17.5,1.15.11,2,2,test,test,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-pdf,org.assertj:assertj-core,3.27.4,3.27.3,1,2,test,test,omitted_conflict
flyingsaucerproject__flyingsaucer,flying-saucer-swt,org.assertj:assertj-core,3.27.4,3.27.3,1,2,test,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
flying-saucer-core,18,,,,,,,,
flying-saucer-examples,44,,,,,,,,
flying-saucer-fop,50,,,,,,,,
flying-saucer-log4j,21,,,,,,,,
flying-saucer-pdf,45,,,,,,,,
flying-saucer-swt,20,,,,,,,,
