project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
lucky-aeon__AgentX,AgentX,org.jboss.logging:jboss-logging,3.5.3.Final,3.4.3.Final,3,3,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,com.fasterxml:classmate,1.6.0,1.5.1,3,3,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,cn.hutool:hutool-core,5.8.26,5.8.28,2,3,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.apache.tika:tika-core,2.6.0,2.4.1,1,3,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.springframework.boot:spring-boot-autoconfigure,3.2.3,3.4.1,2,2,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,org.springframework.boot:spring-boot-starter-jdbc,3.2.3,3.4.1,2,2,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,org.apache.logging.log4j:log4j-api,2.21.1,2.24.3,3,3,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,org.apache.commons:commons-compress,1.21,1.27.1,2,3,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,com.fasterxml.jackson.core:jackson-core,2.15.4,2.19.0,2,2,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,commons-logging:commons-logging,1.2,1.1.3,2,3,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,1,3,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,com.fasterxml.jackson.dataformat:jackson-dataformat-cbor,2.15.4,2.12.6,3,3,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,commons-codec:commons-codec,1.16.1,1.11,2,2,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,1,3,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,1,3,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,1,3,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,cn.hutool:hutool-core,5.8.26,5.8.35,2,4,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.checkerframework:checker-qual,3.31.0,3.37.0,2,2,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,net.bytebuddy:byte-buddy,1.14.12,1.12.21,3,3,test,test,version_managed
lucky-aeon__AgentX,AgentX,net.bytebuddy:byte-buddy-agent,1.14.12,1.14.9,3,3,test,test,version_managed
lucky-aeon__AgentX,AgentX,org.jetbrains.kotlin:kotlin-stdlib-jdk8,1.9.22,1.8.21,3,3,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,org.jetbrains.kotlin:kotlin-stdlib-common,1.9.22,1.9.10,5,5,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,org.jetbrains:annotations,24.0.1,13.0,3,5,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,commons-logging:commons-logging,1.2,1.3.0,2,2,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,commons-logging:commons-logging,1.2,1.3.0,2,2,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,commons-logging:commons-logging,1.2,1.3.0,2,2,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.apache.pdfbox:pdfbox,3.0.2,2.0.24,1,4,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.apache.pdfbox:pdfbox,3.0.2,2.0.24,1,4,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,1,3,compile,runtime,omitted_conflict
lucky-aeon__AgentX,AgentX,io.netty:netty-codec-http,4.1.107.Final,4.1.94.Final,3,3,runtime,runtime,version_managed
lucky-aeon__AgentX,AgentX,io.netty:netty-codec-http2,4.1.107.Final,4.1.94.Final,3,3,runtime,runtime,version_managed
lucky-aeon__AgentX,AgentX,io.netty:netty-codec,4.1.107.Final,4.1.94.Final,3,3,runtime,runtime,version_managed
lucky-aeon__AgentX,AgentX,io.netty:netty-transport,4.1.107.Final,4.1.94.Final,3,3,runtime,runtime,version_managed
lucky-aeon__AgentX,AgentX,io.netty:netty-common,4.1.107.Final,4.1.94.Final,3,3,runtime,runtime,version_managed
lucky-aeon__AgentX,AgentX,io.netty:netty-buffer,4.1.107.Final,4.1.94.Final,3,3,runtime,runtime,version_managed
lucky-aeon__AgentX,AgentX,io.netty:netty-handler,4.1.107.Final,4.1.94.Final,3,3,runtime,runtime,version_managed
lucky-aeon__AgentX,AgentX,io.netty:netty-transport-classes-epoll,4.1.107.Final,4.1.94.Final,3,3,runtime,runtime,version_managed
lucky-aeon__AgentX,AgentX,io.netty:netty-resolver,4.1.107.Final,4.1.94.Final,3,3,runtime,runtime,version_managed
lucky-aeon__AgentX,AgentX,com.google.guava:guava,32.1.3-jre,19.0,1,2,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.apache.httpcomponents.client5:httpclient5,5.2.3,5.0.3,2,2,compile,compile,version_managed
lucky-aeon__AgentX,AgentX,com.google.guava:guava,32.1.3-jre,28.1-jre,1,3,compile,compile,omitted_conflict
lucky-aeon__AgentX,AgentX,org.checkerframework:checker-qual,3.31.0,3.37.0,2,2,compile,compile,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
AgentX,292,,,,,,,,
