project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
CS-SI__Orekit,CS-SI__Orekit,org.junit.platform:junit-platform-engine,1.13.2,1.10.2,3,4,test,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
CS-SI__Orekit,27,,,,,,,,
