project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
igniterealtime__Spark,core,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,2,2,compile,compile,omitted_conflict
igniterealtime__Spark,apple,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,battleships,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,fastpath,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,fileupload,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,flashing,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,growl,org.slf4j:slf4j-api,1.8.0-beta4,1.5.6,3,2,compile,compile,omitted_conflict
igniterealtime__Spark,growl,org.slf4j:slf4j-api,1.8.0-beta4,1.5.6,3,3,compile,runtime,omitted_conflict
igniterealtime__Spark,growl,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,compile,provided,omitted_conflict
igniterealtime__Spark,jingle,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,meet,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,otr,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,reversi,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,roar,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,sip,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,spelling,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,systemtray,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,tictactoe,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,transferguard,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
igniterealtime__Spark,translator,org.slf4j:slf4j-api,1.8.0-beta4,1.7.36,3,3,provided,provided,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
core,46,,,,,,,,
apple,46,,,,,,,,
battleships,45,,,,,,,,
fastpath,45,,,,,,,,
fileupload,45,,,,,,,,
flashing,45,,,,,,,,
growl,50,,,,,,,,
jingle,47,,,,,,,,
meet,45,,,,,,,,
otr,47,,,,,,,,
reversi,45,,,,,,,,
roar,45,,,,,,,,
sip,46,,,,,,,,
spelling,47,,,,,,,,
systemtray,46,,,,,,,,
tictactoe,45,,,,,,,,
transferguard,45,,,,,,,,
translator,49,,,,,,,,
