project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
spring-projects__spring-hateoas,spring-projects__spring-hateoas,io.projectreactor:reactor-core,3.7.9,3.4.1,2,2,compile,compile,version_managed
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.jetbrains:annotations,13.0,23.0.0,2,3,compile,compile,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.junit.jupiter:junit-jupiter,5.13.4,5.12.2,2,2,test,test,version_managed
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.jetbrains.kotlinx:kotlinx-coroutines-core,1.10.2,1.10.1,2,2,test,test,version_managed
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.springframework:spring-beans,7.0.0-M8,7.0.0-M4,1,2,compile,compile,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.springframework:spring-context,7.0.0-M8,7.0.0-M4,1,2,compile,compile,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.springframework:spring-aop,7.0.0-M8,7.0.0-M4,1,2,compile,compile,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.slf4j:slf4j-api,2.0.17,2.0.11,1,2,compile,runtime,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,net.bytebuddy:byte-buddy,1.15.11,1.9.10,2,3,test,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,net.bytebuddy:byte-buddy-agent,1.15.11,1.9.10,3,3,test,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.objenesis:objenesis,3.3,2.6,3,3,test,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.slf4j:slf4j-api,2.0.17,1.7.36,1,3,compile,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.slf4j:slf4j-api,2.0.17,1.7.36,1,3,compile,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,io.netty:netty-common,4.1.123.Final,4.1.122.Final,4,5,test,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,io.netty:netty-buffer,4.1.123.Final,4.1.122.Final,4,5,test,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,io.netty:netty-codec,4.1.123.Final,4.1.122.Final,4,5,test,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,io.netty:netty-handler,4.1.123.Final,4.1.122.Final,3,5,test,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,io.netty:netty-transport,4.1.123.Final,4.1.122.Final,4,5,test,test,omitted_conflict
spring-projects__spring-hateoas,spring-projects__spring-hateoas,org.slf4j:slf4j-api,2.0.17,2.0.12,1,2,compile,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
spring-projects__spring-hateoas,104,,,,,,,,
