project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
apolloconfig__apollo,apollo-adminservice,com.google.code.gson:gson,2.10.1,2.8.9,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,org.checkerframework:checker-qual,3.42.0,3.33.0,4,5,compile,compile,omitted_conflict
apolloconfig__apollo,apollo-adminservice,org.jboss.logging:jboss-logging,3.4.3.Final,3.4.1.Final,5,5,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,com.thoughtworks.xstream:xstream,1.4.21,1.4.18,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,com.google.inject:guice,5.0.1,4.1.0,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,com.fasterxml.jackson.core:jackson-annotations,2.13.5,2.10.5,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,com.fasterxml.jackson.core:jackson-core,2.13.5,2.10.5,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,com.fasterxml.jackson.core:jackson-databind,2.13.5,2.10.5.1,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,com.netflix.servo:servo-core,0.12.21,0.5.3,4,5,compile,runtime,omitted_conflict
apolloconfig__apollo,apollo-adminservice,org.apache.zookeeper:zookeeper,3.8.4,3.6.0,7,7,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,io.netty:netty-handler,4.1.113.Final,4.1.105.Final,8,8,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,io.netty:netty-transport-native-epoll,4.1.113.Final,4.1.105.Final,8,8,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,org.springframework.cloud:spring-cloud-starter,3.1.5,3.1.4,2,2,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,org.springframework.cloud:spring-cloud-starter-loadbalancer,3.1.5,3.1.4,2,2,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,org.springframework.boot:spring-boot-starter,2.7.11,2.6.13,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,org.yaml:snakeyaml,2.3,1.30,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,org.springframework.boot:spring-boot-starter-freemarker,2.7.11,2.6.11,3,3,test,test,version_managed
apolloconfig__apollo,apollo-adminservice,com.fasterxml.jackson.dataformat:jackson-dataformat-xml,2.13.5,2.13.3,3,3,test,test,version_managed
apolloconfig__apollo,apollo-adminservice,com.fasterxml.woodstox:woodstox-core,6.2.1,6.4.0,4,4,compile,test,omitted_conflict
apolloconfig__apollo,apollo-adminservice,org.springframework.boot:spring-boot-starter-cache,2.7.11,2.6.13,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,io.projectreactor:reactor-core,3.4.29,3.4.24,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,io.projectreactor.addons:reactor-extra,3.4.10,3.4.8,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,org.apache.httpcomponents:httpclient,4.5.14,4.1.1,2,2,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,commons-codec:commons-codec,1.15,1.11,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,org.glassfish.jaxb:txw2,2.3.8,2.3.1,2,2,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,net.minidev:json-smart,2.4.10,2.4.7,3,3,test,test,version_managed
apolloconfig__apollo,apollo-adminservice,org.slf4j:slf4j-api,1.7.36,1.7.33,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,net.bytebuddy:byte-buddy,1.12.23,1.12.9,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-adminservice,net.bytebuddy:byte-buddy-agent,1.12.23,1.12.9,3,3,test,test,version_managed
apolloconfig__apollo,apollo-adminservice,org.junit.platform:junit-platform-engine,1.8.2,1.9.2,2,2,test,test,version_managed
apolloconfig__apollo,apollo-assembly,com.thoughtworks.xstream:xstream,1.4.21,1.4.18,5,5,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,com.google.inject:guice,5.0.1,4.1.0,5,5,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,com.netflix.servo:servo-core,0.12.21,0.5.3,5,6,compile,runtime,omitted_conflict
apolloconfig__apollo,apollo-assembly,org.apache.zookeeper:zookeeper,3.8.4,3.6.0,8,8,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,io.netty:netty-handler,4.1.113.Final,4.1.105.Final,9,9,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,io.netty:netty-transport-native-epoll,4.1.113.Final,4.1.105.Final,9,9,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.springframework.cloud:spring-cloud-starter,3.1.5,3.1.4,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.springframework.cloud:spring-cloud-starter-loadbalancer,3.1.5,3.1.4,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.springframework.boot:spring-boot-starter-freemarker,2.7.11,2.6.11,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,com.fasterxml.jackson.dataformat:jackson-dataformat-xml,2.13.5,2.13.3,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,com.fasterxml.woodstox:woodstox-core,6.2.1,6.4.0,5,5,compile,compile,omitted_conflict
apolloconfig__apollo,apollo-assembly,org.springframework.boot:spring-boot-starter-cache,2.7.11,2.6.13,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,io.projectreactor:reactor-core,3.4.29,3.4.24,5,5,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,io.projectreactor.addons:reactor-extra,3.4.10,3.4.8,5,5,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.apache.httpcomponents:httpclient,4.5.14,4.1.1,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,commons-codec:commons-codec,1.15,1.11,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,com.fasterxml.jackson.core:jackson-core,2.13.5,2.10.4,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,com.fasterxml.jackson.core:jackson-databind,2.13.5,2.10.4,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.apache.commons:commons-lang3,3.18.0,3.4,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,com.google.guava:guava,32.0.0-jre,24.1.1-jre,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.glassfish.jaxb:txw2,2.3.8,2.3.1,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,com.google.code.gson:gson,2.10.1,2.8.9,4,4,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.jboss.logging:jboss-logging,3.4.3.Final,3.4.1.Final,5,5,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.checkerframework:checker-qual,3.33.0,3.42.0,4,4,compile,runtime,omitted_conflict
apolloconfig__apollo,apollo-assembly,org.springframework:spring-jcl,5.3.27,5.3.26,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.springframework.data:spring-data-redis,2.7.11,2.7.9,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,org.springframework:spring-jdbc,5.3.27,5.3.26,3,3,compile,compile,version_managed
apolloconfig__apollo,apollo-assembly,net.minidev:json-smart,2.4.10,2.4.7,3,3,compile,compile,version_managed
