project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
tinylog-org__tinylog,jboss-tinylog,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
tinylog-org__tinylog,jboss-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,jboss-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,jcl-tinylog,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
tinylog-org__tinylog,jcl-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,jcl-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,jsl-tinylog,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
tinylog-org__tinylog,jsl-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,jsl-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,jul-tinylog,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
tinylog-org__tinylog,jul-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,jul-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,log4j1.2-api,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
tinylog-org__tinylog,log4j1.2-api,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,log4j1.2-api,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,slf4j-tinylog,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
tinylog-org__tinylog,slf4j-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,slf4j-tinylog,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,tinylog-api,commons-logging:commons-logging,1.2,1.1.1,2,2,provided,provided,version_managed
tinylog-org__tinylog,tinylog-api,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
tinylog-org__tinylog,tinylog-api,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,tinylog-api,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,tinylog-impl,commons-logging:commons-logging,1.2,1.1.1,2,2,provided,provided,version_managed
tinylog-org__tinylog,tinylog-impl,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
tinylog-org__tinylog,tinylog-impl,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,tinylog-impl,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,tinylog1.3-api,org.objenesis:objenesis,2.6,3.0.1,3,4,test,test,omitted_conflict
tinylog-org__tinylog,tinylog1.3-api,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
tinylog-org__tinylog,tinylog1.3-api,net.bytebuddy:byte-buddy,1.15.11,1.10.14,2,3,test,test,omitted_conflict
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
benchmarks,14,,,,,,,,
jboss-tinylog,25,,,,,,,,
jcl-tinylog,25,,,,,,,,
jsl-tinylog,24,,,,,,,,
jul-tinylog,24,,,,,,,,
log4j1.2-api,24,,,,,,,,
slf4j-tinylog,25,,,,,,,,
test-core,5,,,,,,,,
tinylog-api,31,,,,,,,,
tinylog-impl,34,,,,,,,,
tinylog-jboss,9,,,,,,,,
tinylog-jul,8,,,,,,,,
tinylog1.3-api,24,,,,,,,,
