project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
californium-core,13,,,,,,,,
californium-osgi,15,,,,,,,,
californium-proxy2,17,,,,,,,,
cf-oscore,22,,,,,,,,
cf-pubsub,5,,,,,,,,
cf-cli,13,,,,,,,,
cf-cli-tcp-netty,22,,,,,,,,
cf-cluster,12,,,,,,,,
cf-encrypt,6,,,,,,,,
cf-nat,5,,,,,,,,
cf-unix-health,7,,,,,,,,
cf-cloud-demo-server,23,,,,,,,,
cf-cocoa,7,,,,,,,,
cf-extplugtest-client,17,,,,,,,,
cf-extplugtest-server,27,,,,,,,,
cf-helloworld-client,7,,,,,,,,
cf-helloworld-server,15,,,,,,,,
cf-plugtest-checker,17,,,,,,,,
cf-plugtest-client,17,,,,,,,,
cf-plugtest-server,23,,,,,,,,
cf-proxy2,19,,,,,,,,
cf-s3-proxy-server,66,,,,,,,,
cf-secure,9,,,,,,,,
cf-simplefile-server,24,,,,,,,,
sc-dtls-example-client,8,,,,,,,,
sc-dtls-example-server,8,,,,,,,,
element-connector,9,,,,,,,,
element-connector-tcp-netty,17,,,,,,,,
scandium-core,14,,,,,,,,
