project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
arquillian__arquillian-core,container,org.assertj:assertj-core,3.27.4,3.27.3,0,0,test,test,version_managed
arquillian__arquillian-core,container,net.bytebuddy:byte-buddy,1.12.19,1.15.11,0,0,test,test,omitted_conflict
arquillian__arquillian-core,container,com.beust:jcommander,1.82,1.78,2,2,test,test,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
api,4,,,,,,,,
impl-base,12,,,,,,,,
spi,8,,,,,,,,
test-api,5,,,,,,,,
test-impl-base,25,,,,,,,,
test-spi,15,,,,,,,,
common,27,,,,,,,,
container,28,,,,,,,,
core,18,,,,,,,,
standalone,15,,,,,,,,
jmx,24,,,,,,,,
servlet,28,,,,,,,,
cdi,35,,,,,,,,
ejb,19,,,,,,,,
initialcontext,14,,,,,,,,
resource,19,,,,,,,,
