project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
sanluan__PublicCMS,publiccms,org.hibernate.orm:hibernate-core,7.0.8.Final,7.0.7.Final,2,2,test,test,version_managed
sanluan__PublicCMS,publiccms,org.glassfish.jaxb:jaxb-runtime,2.3.1,4.0.5,3,3,test,test,version_managed
sanluan__PublicCMS,publiccms,org.slf4j:slf4j-api,1.7.36,1.7.30,2,2,compile,test,omitted_conflict
sanluan__PublicCMS,publiccms,org.slf4j:slf4j-api,1.7.36,1.7.25,2,3,compile,test,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.apache.lucene:lucene-queries,9.12.2,9.12.1,2,3,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.apache.lucene:lucene-queries,9.12.2,9.12.1,2,3,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,javax.cache:cache-api,1.1.1,1.1.0,2,2,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.apache.lucene:lucene-core,9.12.1,9.12.2,2,2,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.apache.lucene:lucene-core,9.12.1,9.12.2,2,2,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.apache.lucene:lucene-core,9.12.1,9.12.2,2,2,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.apache.lucene:lucene-core,9.12.1,9.12.2,2,3,compile,runtime,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.slf4j:slf4j-api,1.7.36,2.0.16,2,2,compile,runtime,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.apache.xmlbeans:xmlbeans,5.3.0,5.1.1,2,4,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.apache.logging.log4j:log4j-api,2.25.1,2.24.3,2,2,compile,compile,version_managed
sanluan__PublicCMS,publiccms-common,org.slf4j:slf4j-api,1.7.36,1.7.32,2,2,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.apache.pdfbox:pdfbox,2.0.27,2.0.0,2,3,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,org.slf4j:slf4j-api,1.7.36,1.6.1,2,3,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,com.google.guava:guava,30.1-jre,15.0,3,4,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-common,com.google.errorprone:error_prone_annotations,2.38.0,2.3.4,3,4,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-oauth,commons-codec:commons-codec,1.19.0,1.15,2,2,compile,compile,version_managed
sanluan__PublicCMS,publiccms-oauth,com.fasterxml.jackson.core:jackson-databind,2.19.2,2.19.1,2,2,compile,compile,version_managed
sanluan__PublicCMS,publiccms-oss,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,3,3,runtime,runtime,version_managed
sanluan__PublicCMS,publiccms-oss,commons-codec:commons-codec,1.19.0,1.17.1,3,3,runtime,runtime,version_managed
sanluan__PublicCMS,publiccms-trade,org.slf4j:slf4j-api,1.7.36,1.7.25,2,3,compile,compile,omitted_conflict
sanluan__PublicCMS,publiccms-trade,org.apache.httpcomponents:httpclient,4.5.14,4.5.13,2,2,compile,compile,version_managed
sanluan__PublicCMS,publiccms-trade,com.fasterxml.jackson.core:jackson-databind,2.19.2,2.13.4.2,2,2,runtime,runtime,version_managed
sanluan__PublicCMS,publiccms-trade,commons-codec:commons-codec,1.19.0,1.11,3,3,compile,compile,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
publiccms,90,,,,,,,,
publiccms-analyzer,9,,,,,,,,
publiccms-cache,9,,,,,,,,
publiccms-common,114,,,,,,,,
publiccms-core,21,,,,,,,,
publiccms-oauth,13,,,,,,,,
publiccms-oss,50,,,,,,,,
publiccms-trade,30,,,,,,,,
