project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
izpack__izpack,izpack-ant,org.bouncycastle:bcprov-jdk18on,1.81,1.80,5,5,compile,compile,version_managed
izpack__izpack,izpack-ant,org.apache.pdfbox:fontbox,3.0.5,3.0.3,4,5,compile,compile,omitted_conflict
izpack__izpack,izpack-compiler,org.bouncycastle:bcprov-jdk18on,1.81,1.80,4,4,compile,compile,version_managed
izpack__izpack,izpack-compiler,org.apache.pdfbox:fontbox,3.0.5,3.0.3,3,4,compile,compile,omitted_conflict
izpack__izpack,izpack-compiler,org.slf4j:slf4j-api,2.0.17,1.7.36,2,2,compile,test,omitted_conflict
izpack__izpack,izpack-compiler,commons-codec:commons-codec,1.19.0,1.17.1,2,2,compile,test,omitted_conflict
izpack__izpack,izpack-installer,org.easytesting:fest-util,1.1.6,1.1.3,2,2,test,test,version_managed
izpack__izpack,izpack-maven-plugin,org.codehaus.plexus:plexus-utils,3.6.0,3.4.1,2,4,provided,provided,omitted_conflict
izpack__izpack,izpack-maven-plugin,org.codehaus.plexus:plexus-component-annotations,2.2.0,2.1.0,2,3,provided,provided,omitted_conflict
izpack__izpack,izpack-maven-plugin,org.codehaus.plexus:plexus-classworlds,2.9.0,2.6.0,2,3,provided,provided,omitted_conflict
izpack__izpack,izpack-maven-plugin,org.codehaus.plexus:plexus-utils,3.6.0,3.5.1,2,3,provided,provided,omitted_conflict
izpack__izpack,izpack-maven-plugin,org.codehaus.plexus:plexus-utils,3.6.0,3.3.1,2,3,provided,provided,omitted_conflict
izpack__izpack,izpack-maven-plugin,org.bouncycastle:bcprov-jdk18on,1.81,1.80,5,5,compile,compile,version_managed
izpack__izpack,izpack-maven-plugin,org.apache.pdfbox:fontbox,3.0.5,3.0.3,4,5,compile,compile,omitted_conflict
izpack__izpack,izpack-maven-plugin,org.slf4j:slf4j-api,1.7.36,2.0.17,2,3,compile,compile,omitted_conflict
