project,submodule,library_name,version_selected,conflicting_version,depth_selected,depth_conflicting,scope_selected,scope_conflicting,conflict_type
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,io.jenkins.plugins:asm-api,9.8-135.vb_2239d08ee90,9.7.1-97.v4cc844130d97,2,2,compile,compile,version_managed
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,net.minidev:json-smart,2.5.2,2.5.0,2,3,compile,runtime,omitted_conflict
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,org.ow2.asm:asm,9.7.1,9.8,3,3,compile,compile,version_managed
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,org.jenkins-ci.plugins:bouncycastle-api,2.30.1.80-261.v00c0e2618ec3,2.30.1.78.1-248.ve27176eb_46cb_,2,2,compile,compile,version_managed
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,io.cucumber:cucumber-core,7.22.1,7.20.1,2,2,test,test,omitted_conflict
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,org.junit.platform:junit-platform-engine,1.13.4,1.11.2,2,2,runtime,runtime,version_managed
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,net.bytebuddy:byte-buddy,1.17.6,1.15.11,1,2,test,test,omitted_conflict
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,net.bytebuddy:byte-buddy,1.17.6,1.17.5,1,2,test,test,omitted_conflict
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,com.google.code.findbugs:jsr305,3.0.1,3.0.2,3,3,provided,provided,version_managed
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,org.samba.jcifs:jcifs,1.3.18-kohsuke-1,1.2.19,4,4,provided,provided,version_managed
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,org.junit.jupiter:junit-jupiter-api,5.13.4,5.13.3,2,2,test,test,version_managed
jenkinsci__generic-webhook-trigger-plugin,jenkinsci__generic-webhook-trigger-plugin,org.hamcrest:hamcrest-core,3.0,1.3,3,3,test,test,version_managed
,,,,,,,,,
,,,,,,,,,
SUBMODULE SUMMARY,Total Unique Dependencies,,,,,,,,
jenkinsci__generic-webhook-trigger-plugin,191,,,,,,,,
