Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
com.fasterxml.jackson.core:jackson-databind,2.10.1,2.19.0,com.fasterxml.jackson.databind.ObjectMapper,_findRootDeserializer,METHOD_CHANGE,METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION; METHOD_NOW_THROWS_CHECKED_EXCEPTION,true,false,true,2,com.squareup.retrofit2:converter-jackson,2.9.0,2.12.0,MINOR,C:\Users\tyin363\Documents\repos\abstracta__jmeter-java-dsl\jmeter-java-dsl-base-remote-engine\src\main\java\us\abstracta\jmeter\javadsl\engines\BaseRemoteEngineApiClient.java,97,com.fasterxml.jackson.databind.ObjectMapper.ObjectMapper(),ObjectCreationExpr
com.fasterxml.jackson.core:jackson-annotations,2.14.2,2.20,com.fasterxml.jackson.annotation.JsonAutoDetect,scalarConstructorVisibility,METHOD_CHANGE,METHOD_ADDED_TO_PUBLIC_CLASS; METHOD_ABSTRACT_ADDED_TO_CLASS,true,false,false,1,com.fasterxml.jackson.core:jackson-annotations,,,MINOR,C:\Users\tyin363\Documents\repos\abstracta__jmeter-java-dsl\jmeter-java-dsl-base-remote-engine\src\main\java\us\abstracta\jmeter\javadsl\engines\BaseRemoteEngineApiClient.java,98,com.fasterxml.jackson.annotation.JsonAutoDetect.Visibility,FieldAccessExpr
