Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,getId,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,82,jakarta.websocket.Session.getId(),MethodCallExpr
org.eclipse.jetty.ee10:jetty-ee10-servlet,12.0.3,12.1.1,org.eclipse.jetty.ee10.servlet.ServletContextHandler,newResource,METHOD_CHANGE,METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION,true,false,false,1,org.eclipse.jetty.ee10:jetty-ee10-servlet,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\PendantUI.java,109,org.eclipse.jetty.ee10.servlet.ServletContextHandler.ServletContextHandler(int),ObjectCreationExpr
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,getId,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,70,jakarta.websocket.Session.getId(),MethodCallExpr
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,jakarta.websocket.Session,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,69,jakarta.websocket.Session,ClassOrInterfaceType
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,jakarta.websocket.Session,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,75,jakarta.websocket.Session,ClassOrInterfaceType
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,getId,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,71,jakarta.websocket.Session.getId(),MethodCallExpr
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,getId,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,77,jakarta.websocket.Session.getId(),MethodCallExpr
org.eclipse.jetty.ee10:jetty-ee10-servlet,12.0.3,12.1.1,org.eclipse.jetty.ee10.servlet.ServletContextHandler,newResource,METHOD_CHANGE,METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION,true,false,false,1,org.eclipse.jetty.ee10:jetty-ee10-servlet,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\PendantUI.java,102,org.eclipse.jetty.ee10.servlet.ServletContextHandler.ServletContextHandler(),ObjectCreationExpr
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.WebSocketContainer,setDefaultMaxTextMessageBufferSize,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\PendantUI.java,112,jakarta.websocket.WebSocketContainer.setDefaultMaxTextMessageBufferSize(int),MethodCallExpr
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,getId,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,83,jakarta.websocket.Session.getId(),MethodCallExpr
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,getId,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,76,jakarta.websocket.Session.getId(),MethodCallExpr
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,jakarta.websocket.Session,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,81,jakarta.websocket.Session,ClassOrInterfaceType
jakarta.websocket:jakarta.websocket-api,2.0.0,2.2.0,jakarta.websocket.Session,jakarta.websocket.Session,CLASS_CHANGE,CLASS_REMOVED,false,false,false,1,jakarta.websocket:jakarta.websocket-api,,,MINOR,C:\Users\tyin363\Documents\repos\winder__Universal-G-Code-Sender\ugs-pendant\src\main\java\com\willwinder\universalgcodesender\pendantui\v1\ws\EventsSocket.java,51,jakarta.websocket.Session,ClassOrInterfaceType
