Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Direct_Dependency_Old_Version,Direct_Dependency_New_Version,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
org.mybatis:mybatis,3.4.0,3.5.19,org.apache.ibatis.session.Configuration,mapperRegistry,FIELD_CHANGE,FIELD_NOW_FINAL,false,false,false,1,org.mybatis:mybatis,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatis\src\main\java\com\jn\sqlhelper\mybatis\plugins\CustomMybatisParameterHandler.java,144,org.apache.ibatis.session.Configuration,FieldAccessExpr
org.mybatis:mybatis,3.4.0,3.5.19,org.apache.ibatis.session.Configuration,mapperRegistry,FIELD_CHANGE,FIELD_NOW_FINAL,false,false,false,1,org.mybatis:mybatis,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatis\src\main\java\com\jn\sqlhelper\mybatis\plugins\CustomMybatisParameterHandler.java,48,org.apache.ibatis.session.Configuration,FieldAccessExpr
org.mybatis:mybatis,3.4.0,3.5.19,org.apache.ibatis.session.Configuration,mapperRegistry,FIELD_CHANGE,FIELD_NOW_FINAL,false,false,false,1,org.mybatis:mybatis,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatis\src\main\java\com\jn\sqlhelper\mybatis\plugins\CustomMybatisParameterHandler.java,150,org.apache.ibatis.session.Configuration,FieldAccessExpr
io.github.bes2008.solution.sqlhelper:sqlhelper-dialect,5.0.0,5.1.1,com.jn.sqlhelper.dialect.instrument.SQLStatementInstrumentor,instrumentTenantSql,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,io.github.bes2008.solution.sqlhelper:sqlhelper-dialect,,,MINOR,C:\Users\tyin363\Documents\repos\bes2008__sqlhelper\sqlhelper-mybatis\src\main\java\com\jn\sqlhelper\mybatis\plugins\SqlHelperMybatisPlugin.java,57,com.jn.sqlhelper.dialect.instrument.SQLStatementInstrumentor.SQLStatementInstrumentor(),ObjectCreationExpr
