Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Usage_Location,Usage_Line,Usage_Context,Usage_Type
com.google.guava:guava,25.1-android,27.1-jre,com.google.common.io.Files,map,METHOD_CHANGE,METHOD_NO_LONGER_THROWS_CHECKED_EXCEPTION,true,false,true,2,com.google.inject:guice,UNKNOWN,C:\Users\tyin363\Documents\repos\binarywang__java-testdata-generator\src\main\java\cn\binarywang\tools\generator\CSVFileGenerator.java,41,"com.google.common.io.Files.append(java.lang.CharSequence, java.io.File, java.nio.charset.Charset)",MethodCallExpr
