Library_Name,Old_Version,New_Version,Class_Name,Member_Name,Change_Type,Description,Binary_Compatible,Source_Compatible,Is_Transitive,Depth,Direct_Parent_Dependency,Release_Type,Is_Used_In_Client
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.Injector,getAllMembersInjectorInjectionPoints,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,com.google.inject:guice,PATCH,false
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.Injector,getElements,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,com.google.inject:guice,PATCH,false
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.internal.asm.$ClassWriter,visitNestHost,METHOD_CHANGE,METHOD_NOW_FINAL,false,false,false,1,com.google.inject:guice,PATCH,false
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.internal.asm.$ClassWriter,visitNestMember,METHOD_CHANGE,METHOD_NOW_FINAL,false,false,false,1,com.google.inject:guice,PATCH,false
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.internal.Errors,missingConstructor,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.google.inject:guice,PATCH,false
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.internal.ProviderMethodsModule,getDelegateModule,METHOD_CHANGE,METHOD_REMOVED,false,false,false,1,com.google.inject:guice,PATCH,false
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.multibindings.MapBinderBinding,getAlternateMapKeys,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,com.google.inject:guice,PATCH,false
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.multibindings.MultibinderBinding,getAlternateSetKeys,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,com.google.inject:guice,PATCH,false
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.multibindings.OptionalBinderBinding,getAlternateKeys,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,false,1,com.google.inject:guice,PATCH,false
com.google.inject:guice,4.2.2,4.2.3,com.google.inject.util.Modules$OverriddenModuleBuilder,with,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE; ANNOTATION_DEPRECATED_ADDED,true,false,false,1,com.google.inject:guice,PATCH,false
org.slf4j:slf4j-api,1.7.36,2.0.16,org.slf4j.event.EventRecodingLogger,org.slf4j.event.EventRecodingLogger,CLASS_CHANGE,CLASS_REMOVED,false,false,true,2,org.testng:testng,PATCH,false
org.slf4j:slf4j-api,1.7.36,2.0.16,org.slf4j.event.EventRecodingLogger,EventRecodingLogger,CONSTRUCTOR_CHANGE,CONSTRUCTOR_REMOVED,false,false,true,2,org.testng:testng,PATCH,false
org.slf4j:slf4j-api,1.7.36,2.0.16,org.slf4j.event.LoggingEvent,getArguments,METHOD_CHANGE,METHOD_ADDED_TO_INTERFACE,true,false,true,2,org.testng:testng,PATCH,false
